Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Engaging with the Smart City Through Urban Data Games","Playable Cities","","","","10.1007/978-981-10-1962-3_3","Annika WolffAlan-Miguel ValdezMatthew BarkerStephen PotterDaniel GoochEmilie GilesJohn Miles","2017","http://link.springer.com/chapter/10.1007/978-981-10-1962-3_3","Chapter"
"History of Clinical Geropsychology, Professional Practice Informed by the Science of Psychology and Aging","Encyclopedia of Geropsychology","","","","10.1007/978-981-287-082-7_258","Nancy A. PachanaMichele J. Karel","2017","http://link.springer.com/referenceworkentry/10.1007/978-981-287-082-7_258","ReferenceWorkEntry"
"Multimodal Low-Invasive System for Sleep Quality Monitoring and Improvement","Beyond the Internet of Things","","","","10.1007/978-3-319-50758-3_9","Fábio Manoel Franca LobatoDamares Crystina Oliveira de ResendeRoberto Pereira do NascimentoAndré Luis Carvalho SiqueiraAntonio Fernando Lavareda Jacob Jr.Ádamo Lima de Santana","2017","http://link.springer.com/chapter/10.1007/978-3-319-50758-3_9","Chapter"
"Innovative offices for smarter cities, including energy use and energy-related carbon dioxide emissions","Energy, Sustainability and Society","","7","1","10.1186/s13705-017-0104-5","Yoram Krozer","2017","http://link.springer.com/article/10.1186/s13705-017-0104-5","Article"
"Smart Social Development Key for Smart Economy","Smart Economy in Smart Cities","","","","10.1007/978-981-10-1610-3_32","Gora Mboup","2017","http://link.springer.com/chapter/10.1007/978-981-10-1610-3_32","Chapter"
"Smart secure homes: a survey of smart home technologies that sense, assess, and respond to security threats","Journal of Reliable Intelligent Environments","","3","2","10.1007/s40860-017-0035-0","Jessamyn DahmenDiane J. CookXiaobo WangWang Honglei","2017","http://link.springer.com/article/10.1007/s40860-017-0035-0","Article"
"Smart Home: A Learning and Development Environment","Handbook of Smart Homes, Health Care and Well-Being","","","","10.1007/978-3-319-01583-5_67","Kari VehmaskoskiToni Pekkola","2017","http://link.springer.com/referenceworkentry/10.1007/978-3-319-01583-5_67","ReferenceWorkEntry"
"Games for Health in the Home: Gaming and Older Adults in the Digital Age of Healthcare","Handbook of Smart Homes, Health Care and Well-Being","","","","10.1007/978-3-319-01583-5_55","Amanda K. HallHannah R. Marston","2017","http://link.springer.com/referenceworkentry/10.1007/978-3-319-01583-5_55","ReferenceWorkEntry"
"A Proposal for the Next Generation of Courier Delivery and Storage in the Shared Economy","Wirtschaftsinformatik in Theorie und Praxis","","","","10.1007/978-3-658-17613-6_9","Joël VogtEdy Portmann","2017","http://link.springer.com/chapter/10.1007/978-3-658-17613-6_9","Chapter"
"The Elderly Resources Centre","Handbook of Smart Homes, Health Care and Well-Being","","","","10.1007/978-3-319-01583-5_61","P. C. SzeK. Y. Au-Yeung","2017","http://link.springer.com/referenceworkentry/10.1007/978-3-319-01583-5_61","ReferenceWorkEntry"
"Translating Smart Home Research into Practice","Handbook of Smart Homes, Health Care and Well-Being","","","","10.1007/978-3-319-01583-5_53","Shomir ChaudhuriGeorge Demiris gdemiris@uw.eduHilaire Thompson hilairet@uw.edu","2017","http://link.springer.com/referenceworkentry/10.1007/978-3-319-01583-5_53","ReferenceWorkEntry"
"Smart Infrastructure Developments for Smart Economy","Smart Economy in Smart Cities","","","","10.1007/978-981-10-1610-3_29","Femi OlokesusiFemi Ola AiyegbajejeGora MboupDennis Mwaniki","2017","http://link.springer.com/chapter/10.1007/978-981-10-1610-3_29","Chapter"
"Ethical values and social care robots for older people: an international qualitative study","Ethics and Information Technology","","19","1","10.1007/s10676-016-9413-1","Heather DraperTom Sorell","2017","http://link.springer.com/article/10.1007/s10676-016-9413-1","Article"
"Editorial","Journal of Reliable Intelligent Environments","","3","3","10.1007/s40860-017-0048-8","Antonio CoronatoJuan Carlos Augusto","2017","http://link.springer.com/article/10.1007/s40860-017-0048-8","Article"
"High Fidelity Simulation and Visualization of Activities of Daily Living in Persim 3D","Enhanced Quality of Life and Smart Living","","","","10.1007/978-3-319-66188-9_12","Sirui LiuSumi HelalJae Woong Lee","2017","http://link.springer.com/chapter/10.1007/978-3-319-66188-9_12","Chapter"
"Fourth Industrial Revolution: technological drivers, impacts and coping methods","Chinese Geographical Science","","27","4","10.1007/s11769-017-0890-x","Guoping LiYun HouAizhi Wu","2017","http://link.springer.com/article/10.1007/s11769-017-0890-x","Article"
"E-Urban Land Management as Business for Umami","Smart Economy in Smart Cities","","","","10.1007/978-981-10-1610-3_19","Suzana JacobT. M. Vinod Kumar","2017","http://link.springer.com/chapter/10.1007/978-981-10-1610-3_19","Chapter"
"Activity Model for Interactive Micro Context-Aware Well-Being Applications Based on ContextAA","Enhanced Quality of Life and Smart Living","","","","10.1007/978-3-319-66188-9_9","Victor PonceBessam Abdulrazak","2017","http://link.springer.com/chapter/10.1007/978-3-319-66188-9_9","Chapter"
"The Legal Aspects of Intelligent Cities","Happy City - How to Plan and Create the Best Livable Area for the People","","","","10.1007/978-3-319-49899-7_15","Anna Orzeł","2017","http://link.springer.com/chapter/10.1007/978-3-319-49899-7_15","Chapter"
"Understanding Needs, Identifying Opportunities: ICT in the View of Universal Design","Smart Objects and Technologies for Social Good","","","","10.1007/978-3-319-61949-1_4","Ilaria GarofoloEric MedvetFulvio BabichGiovanni Ramponi","2017","http://link.springer.com/chapter/10.1007/978-3-319-61949-1_4","Chapter"
"Introduction to ‘Planning Support Science for Smarter Urban Futures’","Planning Support Science for Smarter Urban Futures","","","","10.1007/978-3-319-57819-4_1","Stan GeertmanAndrew AllanChris PettitJohn Stillwell","2017","http://link.springer.com/chapter/10.1007/978-3-319-57819-4_1","Chapter"
"Smart Assistive Technologies to Enhance Well-Being of Elderly People and Promote Inclusive Communities","Enhanced Quality of Life and Smart Living","","","","10.1007/978-3-319-66188-9_1","Rebeca I. García-BetancesMaría Fernanda Cabrera-UmpiérrezJuan Bautista Montalvá ColomerMiguel Páramo CastrilloJavier Chamorro MataMaría Teresa Arredondo","2017","http://link.springer.com/chapter/10.1007/978-3-319-66188-9_1","Chapter"
"A Transparent Home Sensors/Actuators Layer for Health and Well-Being Services","eHealth 360°","","","","10.1007/978-3-319-49655-9_5","Philippe TanguyChristophe LohrJérôme Kerdreux","2017","http://link.springer.com/chapter/10.1007/978-3-319-49655-9_5","Chapter"
"Smart Urban Mobility from Expert Stakeholders’ Narratives","Smart Cities","","","","10.1007/978-3-319-59513-9_14","Daniel Lopatnikov","2017","http://link.springer.com/chapter/10.1007/978-3-319-59513-9_14","Chapter"
"Hierarchical Task Recognition and Planning in Smart Homes with Partial Observability","Ubiquitous Computing and Ambient Intelligence","","","","10.1007/978-3-319-67585-5_45","Dan WangJesse Hoey","2017","http://link.springer.com/chapter/10.1007/978-3-319-67585-5_45","Chapter"
"Reflecting the Status Quo","Smart Mobility – Connecting Everyone","","","","10.1007/978-3-658-15622-0_2","Barbara Flügge","2017","http://link.springer.com/chapter/10.1007/978-3-658-15622-0_2","Chapter"
"Complex behavioral pattern mining in non-intrusive sensor-based smart homes using an intelligent activity inference engine","Journal of Reliable Intelligent Environments","","3","2","10.1007/s40860-017-0041-2","Jianguo HaoAbdenour BouzouaneSébastien Gaboury","2017","http://link.springer.com/article/10.1007/s40860-017-0041-2","Article"
"Semantic segmentation of real-time sensor data stream for complex activity recognition","Personal and Ubiquitous Computing","","21","3","10.1007/s00779-017-1005-5","Darpan TriboanLiming ChenFeng ChenZumin Wang","2017","http://link.springer.com/article/10.1007/s00779-017-1005-5","Article"
"Apps and M-Health Within the Context of Smart Homes for Healthcare","Handbook of Smart Homes, Health Care and Well-Being","","","","10.1007/978-3-319-01583-5_27","Anthony A. Sterns","2017","http://link.springer.com/referenceworkentry/10.1007/978-3-319-01583-5_27","ReferenceWorkEntry"
"Global Ageing, Social Development, and the Well-Being of the World’s Elders","Future Directions in Social Development","","","","10.1057/978-1-137-44598-8_9","Raymond Man Hung Ngan","2017","http://link.springer.com/chapter/10.1057/978-1-137-44598-8_9","Chapter"
"Strategic Analysis of Urban and Peri-urban Agriculture in Asia: Issues, Potential and Challenges","Sustainable Landscape Planning in Selected Urban Regions","","","","10.1007/978-4-431-56445-4_7","Peeyush SoniVilas M. Salokhe","2017","http://link.springer.com/chapter/10.1007/978-4-431-56445-4_7","Chapter"
"Delivering Personalized Information to Individuals in Super Smart Society","Digital Human Modeling. Applications in Health, Safety, Ergonomics, and Risk Management: Ergonomics and Design","","","","10.1007/978-3-319-58463-8_28","Kentaro NodaYoshihiro WadaSachio SaikiMasahide NakamuraKiyoshi Yasuda","2017","http://link.springer.com/chapter/10.1007/978-3-319-58463-8_28","Chapter"
"User-Driven Design in Smart Homes: Ethical Aspects","Handbook of Smart Homes, Health Care and Well-Being","","","","10.1007/978-3-319-01583-5_7","Lesa HuberL. Jean Camp","2017","http://link.springer.com/referenceworkentry/10.1007/978-3-319-01583-5_7","ReferenceWorkEntry"
"PPPs in India","Public-Private Partnerships in Infrastructure","","","","10.1007/978-981-10-3355-1_9","Kumar V. PratapRajesh Chakrabarti","2017","http://link.springer.com/chapter/10.1007/978-981-10-3355-1_9","Chapter"
"Interconnecting Heterogeneous Non-smart Medical Devices using a Wireless Sensor Networks (WSN) Infrastructure","International Conference on Advancements of Medicine and Health Care through Technology; 12th - 15th October 2016, Cluj-Napoca, Romania","","","","10.1007/978-3-319-52875-5_45","B. IancuR. KovacsV. DadarlatA. Peculea","2017","http://link.springer.com/chapter/10.1007/978-3-319-52875-5_45","Chapter"
"Fall Detection Using Smartwatch Sensor Data with Accessor Architecture","Smart Health","","","","10.1007/978-3-319-67964-8_8","Anne NguYeahuay WuHabil ZareAndrew PolicanBrock YarbroughLina Yao","2017","http://link.springer.com/chapter/10.1007/978-3-319-67964-8_8","Chapter"
"Standards for Smart Living: A Historical Overview","Handbook of Smart Homes, Health Care and Well-Being","","","","10.1007/978-3-319-01583-5_30","Masi M. MohammadiCoosje J. H. W. Hammink","2017","http://link.springer.com/referenceworkentry/10.1007/978-3-319-01583-5_30","ReferenceWorkEntry"
"Architectural and building services requirements for smart homes","Handbook of Smart Homes, Health Care and Well-Being","","","","10.1007/978-3-319-01583-5_29","Joost van HoofWim ZeilerRob van Bergen","2017","http://link.springer.com/referenceworkentry/10.1007/978-3-319-01583-5_29","ReferenceWorkEntry"
"Hybridization of the Flower Pollination Algorithm—A Case Study in the Problem of Generating Healthy Nutritional Meals for Older Adults","Nature-Inspired Computing and Optimization","","","","10.1007/978-3-319-50920-4_7","Cristina Bianca PopViorica Rozina ChifuIoan SalomieDalma Szonja RaczRazvan Mircea Bonta","2017","http://link.springer.com/chapter/10.1007/978-3-319-50920-4_7","Chapter"
"Visualizing Smart Home and Wellness Data","Handbook of Smart Homes, Health Care and Well-Being","","","","10.1007/978-3-319-01583-5_54","Thai Le","2017","http://link.springer.com/referenceworkentry/10.1007/978-3-319-01583-5_54","ReferenceWorkEntry"
"Developing a Health-Enabling Service System Combining Wearable Device and Personal Health Records for Older Adults","HCI International 2017 – Posters' Extended Abstracts","","","","10.1007/978-3-319-58753-0_34","Kuei-Ling Belinda ChenPeisan Lee","2017","http://link.springer.com/chapter/10.1007/978-3-319-58753-0_34","Chapter"
"Intergenerational Strategies for Sustaining Families and Family Life","Intergenerational Pathways to a Sustainable Society","","","","10.1007/978-3-319-47019-1_4","Matthew KaplanMariano SanchezJaco Hoffman","2017","http://link.springer.com/chapter/10.1007/978-3-319-47019-1_4","Chapter"
"The Rosetta Project","Handbook of Smart Homes, Health Care and Well-Being","","","","10.1007/978-3-319-01583-5_31","Franka MeilandJohan van der LeeuwIrek KarkowskiRose-Marie Dröes","2017","http://link.springer.com/referenceworkentry/10.1007/978-3-319-01583-5_31","ReferenceWorkEntry"
"SAFER: A Context-Aware Ubiquitous Assistance Platform for Elderly Care","VII Latin American Congress on Biomedical Engineering CLAIB 2016, Bucaramanga, Santander, Colombia, October 26th -28th, 2016","","","","10.1007/978-981-10-4086-3_88","J. F. Bravo-TorresH. S. Redrován-ParraA. F. Soto-SarangoJ. A. Andrade-PadillaE. F. Ordoñez-MoralesM. López-NoresY. Blanco-Fernández","2017","http://link.springer.com/chapter/10.1007/978-981-10-4086-3_88","Chapter"
"Elements of an Organization’s Infrastructure—Relevant Existing and Expectable Technologies","Digital Transformation Shaping the Subconscious Minds of Organizations","","","","10.1007/978-3-319-53618-7_3","Werner Leodolter","2017","http://link.springer.com/chapter/10.1007/978-3-319-53618-7_3","Chapter"
"“…A Lesson in Natural History”: Introduction to the Smart Home","Building an Intuitive Multimodal Interface for a Smart Home","","","","10.1007/978-3-319-56532-3_1","John N. A. BrownAnton Josef FercherGerhard Leitner","2017","http://link.springer.com/chapter/10.1007/978-3-319-56532-3_1","Chapter"
"Internet Use by Elderly People in the Czech Republic","Digital Nations – Smart Cities, Innovation, and Sustainability","","","","10.1007/978-3-319-68557-1_45","Martina HedvicakovaLibuse Svobodova","2017","http://link.springer.com/chapter/10.1007/978-3-319-68557-1_45","Chapter"
"Demographic Trends: Why We Need Smart Solutions","Handbook of Smart Homes, Health Care and Well-Being","","","","10.1007/978-3-319-01583-5_48","Eveline J. M. Wouters","2017","http://link.springer.com/referenceworkentry/10.1007/978-3-319-01583-5_48","ReferenceWorkEntry"
"Fintech Innovation","The Future of FinTech","","","","10.1007/978-3-319-51415-4_4","Bernardo Nicoletti","2017","http://link.springer.com/chapter/10.1007/978-3-319-51415-4_4","Chapter"
"Senior Citizens’ Views of Using Medical Technologies – Case Study in Central Europe","Advanced Multimedia and Ubiquitous Engineering","","","","10.1007/978-981-10-5041-1_78","Petra MaresovaJaroslav Kacetl","2017","http://link.springer.com/chapter/10.1007/978-981-10-5041-1_78","Chapter"
"Model Centered Architecture","Conceptual Modeling Perspectives","","","","10.1007/978-3-319-67271-7_7","Heinrich C. MayrJudith MichaelSuneth RanasingheVladimir A. ShekhovtsovClaudia Steinberger","2017","http://link.springer.com/chapter/10.1007/978-3-319-67271-7_7","Chapter"
"Cities and Urban Living at the Crossroads","Digital Nations – Smart Cities, Innovation, and Sustainability","","","","10.1007/978-3-319-68557-1_37","Jeremy Millard","2017","http://link.springer.com/chapter/10.1007/978-3-319-68557-1_37","Chapter"
"Building Automation and Control Systems for Healthcare in Smart Homes","Handbook of Large-Scale Distributed Computing in Smart Healthcare","","","","10.1007/978-3-319-58280-1_5","M. FrenkenJ. FlessnerJ. Hurka","2017","http://link.springer.com/chapter/10.1007/978-3-319-58280-1_5","Chapter"
"A study on a fall detection monitoring system for falling elderly using open source hardware","Multimedia Tools and Applications","","","","10.1007/s11042-017-5452-9","Seunghyun ChoiSekyoung Youm","2017","http://link.springer.com/article/10.1007/s11042-017-5452-9","Article"
"Assessing Professional Caregiver Needs in Assistive Smart Homes","Handbook of Smart Homes, Health Care and Well-Being","","","","10.1007/978-3-319-01583-5_14","A. Leah ZulasAaron S. Crandall","2017","http://link.springer.com/referenceworkentry/10.1007/978-3-319-01583-5_14","ReferenceWorkEntry"
"Smart Water Management and eDemocracy in India","E-Democracy for Smart Cities","","","","10.1007/978-981-10-4035-1_8","Prabh BediNeha Goel Tripathi","2017","http://link.springer.com/chapter/10.1007/978-981-10-4035-1_8","Chapter"
"Management science in the era of smart consumer products: challenges and research perspectives","Central European Journal of Operations Research","","25","1","10.1007/s10100-016-0436-9","Herbert DawidReinhold DeckerThomas HermannHermann JahnkeWilhelm KlatRolf KönigChristian Stummer","2017","http://link.springer.com/article/10.1007/s10100-016-0436-9","Article"
"Wireless and mobile sensing technologies for the future Internet","Annals of Telecommunications","","72","3 - 4","10.1007/s12243-017-0570-y","Abdelouahid DerhabMohamed GuerroumiMohamed Younis","2017","http://link.springer.com/article/10.1007/s12243-017-0570-y","Article"
"Cities, Regions and Population Decline","Demographic Transition, Labour Markets and Regional Resilience","","","","10.1007/978-3-319-63197-4_2","Philip McCann","2017","http://link.springer.com/chapter/10.1007/978-3-319-63197-4_2","Chapter"
"Understanding Acceptance Factors for Using e-care Systems and Devices: Insights from a Mixed-Method Intervention Study in Slovenia","Human Aspects of IT for the Aged Population. Applications, Services and Contexts","","","","10.1007/978-3-319-58536-9_29","Vesna DolničarAndraž PetrovčičMojca ŠetincIgor KoširMatic Kavčič","2017","http://link.springer.com/chapter/10.1007/978-3-319-58536-9_29","Chapter"
"San Francisco Renaissance: Yet Another Gold Rush?","Entrepreneurial Renaissance","","","","10.1007/978-3-319-52660-7_9","Sheridan Tatsuno","2017","http://link.springer.com/chapter/10.1007/978-3-319-52660-7_9","Chapter"
"Benefits and Pitfalls in Utilization of the Internet by Elderly People","Digital Nations – Smart Cities, Innovation, and Sustainability","","","","10.1007/978-3-319-68557-1_13","Libuse SvobodovaMiloslava Cerna","2017","http://link.springer.com/chapter/10.1007/978-3-319-68557-1_13","Chapter"
"A constraint-based language for modelling intelligent environments","Journal of Reliable Intelligent Environments","","3","1","10.1007/s40860-017-0040-3","María-del-Mar GallardoLeticia LavadoLaura PanizoLaura Titolo","2017","http://link.springer.com/article/10.1007/s40860-017-0040-3","Article"
"Activity Recognition in Smart Homes","Multimedia Tools and Applications","","76","22","10.1007/s11042-016-4197-1","Lu LuCai Qing-lingZhan Yi-Ju","2017","http://link.springer.com/article/10.1007/s11042-016-4197-1","Article"
"PHR Based Diabetes Index Service Model Using Life Behavior Analysis","Wireless Personal Communications","","93","1","10.1007/s11277-016-3715-9","Hyun YooKyungyong Chung","2017","http://link.springer.com/article/10.1007/s11277-016-3715-9","Article"
"Intellectual Capital as the Fostering Factor for Sustainable Smart Urban Development in the Basque Autonomous Community","Sustainable Smart Cities","","","","10.1007/978-3-319-40895-8_3","E. Rodríguez-NúñezI. Periáñez-Cañadillas","2017","http://link.springer.com/chapter/10.1007/978-3-319-40895-8_3","Chapter"
"Technology Acceptance by Patients: Empowerment and Stigma","Handbook of Smart Homes, Health Care and Well-Being","","","","10.1007/978-3-319-01583-5_34","Martina ZiefleAnne Kathrin Schaar","2017","http://link.springer.com/referenceworkentry/10.1007/978-3-319-01583-5_34","ReferenceWorkEntry"
"Theme issue on Histories of Ubicomp","Personal and Ubiquitous Computing","","21","3","10.1007/s00779-017-1000-x","Jofish KayeMolly Wright Steenson","2017","http://link.springer.com/article/10.1007/s00779-017-1000-x","Article"
"Challenges of eWALL Wireless Interoperability","Wireless Personal Communications","","92","1","10.1007/s11277-016-3840-5","Antonija MarincicDina SimunicRamjee Prasad","2017","http://link.springer.com/article/10.1007/s11277-016-3840-5","Article"
"Mapping Happiness, Managing Urban Emotions","Assembling Neoliberalism","","","","10.1057/978-1-137-58204-1_10","Jessica PykettJohn Cromby","2017","http://link.springer.com/chapter/10.1057/978-1-137-58204-1_10","Chapter"
"Smartening-Up Communities in Less-Privileged Urban Areas—The DemoCU Participatory Cultural Planning Experience in Korydallos—Greece Municipality","Smart Cities in the Mediterranean","","","","10.1007/978-3-319-54558-5_4","Anastasia StratigeaGiorgos SomarakisMaria Panagiotopoulou","2017","http://link.springer.com/chapter/10.1007/978-3-319-54558-5_4","Chapter"
"An Improved Elman Neural Network for Daily Living Activities Recognition","Intelligent Systems Design and Applications","","","","10.1007/978-3-319-53480-0_69","Zaineb LiouaneTayeb LemloumaPhilippe RooseFréderic WeisHassani Messaoud","2017","http://link.springer.com/chapter/10.1007/978-3-319-53480-0_69","Chapter"
"Sensor-Driven Detection of Social Isolation in Community-Dwelling Elderly","Human Aspects of IT for the Aged Population. Applications, Services and Contexts","","","","10.1007/978-3-319-58536-9_30","Nadee GoonawardeneXiaoPing TohHwee-Pink Tan","2017","http://link.springer.com/chapter/10.1007/978-3-319-58536-9_30","Chapter"
"Adapting Labour Markets for Demographic Change and Ageing","Demographic Transition, Labour Markets and Regional Resilience","","","","10.1007/978-3-319-63197-4_11","Cristina MartinezTamara WeymanJouke van Dijk","2017","http://link.springer.com/chapter/10.1007/978-3-319-63197-4_11","Chapter"
"Introduction to Hong Kong’s Development","Smart Economy in Smart Cities","","","","10.1007/978-981-10-1610-3_6","Sujata S. GovadaWidemar SpruijtTimothy Rodgers","2017","http://link.springer.com/chapter/10.1007/978-981-10-1610-3_6","Chapter"
"Self Attestation of Things (Transcript of Discussion)","Security Protocols XXV","","","","10.1007/978-3-319-71075-4_10","Partha Das Chowdhury","2017","http://link.springer.com/chapter/10.1007/978-3-319-71075-4_10","Chapter"
"Model Based Dialogue Control for Smartwatches","Human-Computer Interaction. Interaction Contexts","","","","10.1007/978-3-319-58077-7_18","Rainer LutzeKlemens Waldhör","2017","http://link.springer.com/chapter/10.1007/978-3-319-58077-7_18","Chapter"
"Acceptance and Effectiveness of Smart Home Solutions","Handbook of Smart Homes, Health Care and Well-Being","","","","10.1007/978-3-319-01583-5_4","Anne-mie Anna-Maria Georgina Sponselee","2017","http://link.springer.com/referenceworkentry/10.1007/978-3-319-01583-5_4","ReferenceWorkEntry"
"A knowledge-based approach to user interface adaptation from preferences and for special needs","User Modeling and User-Adapted Interaction","","27","3 - 5","10.1007/s11257-017-9196-z","Claudia LoitschGerhard WeberNikolaos KaklanisKonstantinos VotisDimitrios Tzovaras","2017","http://link.springer.com/article/10.1007/s11257-017-9196-z","Article"
"Behavior Recognition in Smart Homes","Handbook of Smart Homes, Health Care and Well-Being","","","","10.1007/978-3-319-01583-5_22","Linda Chua","2017","http://link.springer.com/referenceworkentry/10.1007/978-3-319-01583-5_22","ReferenceWorkEntry"
"Using Intelligent Personal Assistants to Strengthen the Elderlies’ Social Bonds","Universal Access in Human–Computer Interaction. Human and Technological Environments","","","","10.1007/978-3-319-58700-4_48","Arsénio ReisDennis PaulinoHugo ParedesJoão Barroso","2017","http://link.springer.com/chapter/10.1007/978-3-319-58700-4_48","Chapter"
"Social Demands in Ubiquitous Computing: Contexts for Tomorrow’s Learning","Tomorrow's Learning: Involving Everyone. Learning with and about Technologies and Computing","","","","10.1007/978-3-319-74310-3_46","Mareen PrzybyllaRalf Romeike","2017","http://link.springer.com/chapter/10.1007/978-3-319-74310-3_46","Chapter"
"Spatial Micro Level Analysis of Building Structures in Samos Island","Smart Cities in the Mediterranean","","","","10.1007/978-3-319-54558-5_14","Dimitris KavroudakisFotini SkalidiDimitra Tsakou","2017","http://link.springer.com/chapter/10.1007/978-3-319-54558-5_14","Chapter"
"Smart homes, private homes? An empirical study of technology researchers’ perceptions of ethical issues in developing smart-home health technologies","BMC Medical Ethics","","18","1","10.1186/s12910-017-0183-z","Giles BirchleyRichard HuxtableMadeleine MurtaghRuud ter MeulenPeter FlachRachael Gooberman-Hill","2017","http://link.springer.com/article/10.1186/s12910-017-0183-z","Article"
"Impact of home care versus alternative locations of care on elder health outcomes: an overview of systematic reviews","BMC Geriatrics","","17","1","10.1186/s12877-016-0395-y","Laura BolandFrance LégaréMaria Margarita Becerra PerezMatthew MenearMirjam Marjolein GarvelinkDaniel I. McIsaacGeneviève Painchaud GuérardJulie EmondNathalie BrièreDawn Stacey","2017","http://link.springer.com/article/10.1186/s12877-016-0395-y","Article"
"A New Personalized Health System: The SMARTA Project","Wireless Mobile Communication and Healthcare","","","","10.1007/978-3-319-58877-3_47","Massimo W. RivoltaPaolo PeregoGiuseppe AndreoniMaurizio FerrarinGiuseppe BaroniCorrado GalzioGiovanna RizzoMarco TarabiniMarco BoccioloneRoberto Sassi","2017","http://link.springer.com/chapter/10.1007/978-3-319-58877-3_47","Chapter"
"Integration of Health Care and Social Care by Technology","Handbook of Smart Homes, Health Care and Well-Being","","","","10.1007/978-3-319-01583-5_63","Ilse BierhoffWil Rijnen","2017","http://link.springer.com/referenceworkentry/10.1007/978-3-319-01583-5_63","ReferenceWorkEntry"
"The Surveillance Society: Which Factors Form Public Acceptance of Surveillance Technologies?","Smart Cities, Green Technologies, and Intelligent Transport Systems","","","","10.1007/978-3-319-63712-9_10","Julia van HeekKatrin ArningMartina Ziefle","2017","http://link.springer.com/chapter/10.1007/978-3-319-63712-9_10","Chapter"
"Introduction","Pervasive Computing","","","","10.1007/978-3-319-51655-4_1","Natalia Silvis-Cividjian","2017","http://link.springer.com/chapter/10.1007/978-3-319-51655-4_1","Chapter"
"Regulation of Digital Government","Digital Government","","","","10.1007/978-3-319-38795-6_4","Michael Silverman","2017","http://link.springer.com/chapter/10.1007/978-3-319-38795-6_4","Chapter"
"Towards Accepted Smart Interactive Textiles","HCI in Business, Government and Organizations. Interacting with Information Systems","","","","10.1007/978-3-319-58481-2_22","Philipp BraunerJulia van HeekAnne Kathrin SchaarMartina ZiefleNur Al-huda HamdanLukas OssmannFlorian HellerJan BorchersKlaus ScheulenThomas GriesHannah KraftHannes FrommMarina FrankeChristian WentzManfred WagnerManuel Dicke","2017","http://link.springer.com/chapter/10.1007/978-3-319-58481-2_22","Chapter"
"The Cognitive Service Robotics Apartment","KI - Künstliche Intelligenz","","31","3","10.1007/s13218-017-0492-x","Sebastian WredeChristian LeichsenringPatrick HolthausThomas HermannSven Wachsmuth","2017","http://link.springer.com/article/10.1007/s13218-017-0492-x","Article"
"Evaluation of in-air hand gestures interaction for older people","Universal Access in the Information Society","","16","3","10.1007/s10209-016-0483-y","Micael CarreiraKarine Lan Hing TingPetra CsobankaDaniel Gonçalves","2017","http://link.springer.com/article/10.1007/s10209-016-0483-y","Article"
"European Strategies for e-Governance to 2020 and Beyond","Government 3.0 – Next Generation Government Technology Infrastructure and Services","","","","10.1007/978-3-319-63743-3_1","Jeremy Millard","2017","http://link.springer.com/chapter/10.1007/978-3-319-63743-3_1","Chapter"
"Unobtrusive Technological Approach for Continuous Behavior Change Detection Toward Better Adaptation of Clinical Assessments and Interventions for Elderly People","Enhanced Quality of Life and Smart Living","","","","10.1007/978-3-319-66188-9_3","Firas KaddachiHamdi AloulouBessam AbdulrazakPhilippe FraisseMounir Mokhtari","2017","http://link.springer.com/chapter/10.1007/978-3-319-66188-9_3","Chapter"
"Towards Data-as-a-Service Provisioning with High-Quality Data","Advances in Ubiquitous Networking 2","","","","10.1007/978-981-10-1627-1_48","Elarbi BadidiHayat RoutaibMohammed El Koutbi","2017","http://link.springer.com/chapter/10.1007/978-981-10-1627-1_48","Chapter"
"Smart Adaptable System for Older Adults’ Daily Life Activities Management","eHealth 360°","","","","10.1007/978-3-319-49655-9_52","Kostas GiokasAthanasios AnastasiouDimitrios Koutsouris","2017","http://link.springer.com/chapter/10.1007/978-3-319-49655-9_52","Chapter"
"Leveraging Design and Runtime Architecture Models to Support Self-awareness","Self-Aware Computing Systems","","","","10.1007/978-3-319-47474-8_24","Philippe LalandaStéphanie CholletCatherine Hamon","2017","http://link.springer.com/chapter/10.1007/978-3-319-47474-8_24","Chapter"
"A Genetic Neural Network Approach for Unusual Behavior Prediction in Smart Home","Intelligent Systems Design and Applications","","","","10.1007/978-3-319-53480-0_73","Zaineb LiouaneTayeb LemloumaPhilippe RooseFréderic WeisHassani Messaoud","2017","http://link.springer.com/chapter/10.1007/978-3-319-53480-0_73","Chapter"
"Performance of Finger-Vein Features as a Human Health Indicator","Smart Health","","","","10.1007/978-3-319-59858-1_10","Shilei LiuHe ZhengGaoxiong XuLiao NiYi ZhangWenxin Li","2017","http://link.springer.com/chapter/10.1007/978-3-319-59858-1_10","Chapter"
"A Systematic Review of Wearable Patient Monitoring Systems – Current Challenges and Opportunities for Clinical Adoption","Journal of Medical Systems","","41","7","10.1007/s10916-017-0760-1","Mirza Mansoor BaigHamid GholamHosseiniAasia A. MoqeemFarhaan MirzaMaria Lindén","2017","http://link.springer.com/article/10.1007/s10916-017-0760-1","Article"
"“Sleeping Like a Log…”? Technology Supporting the Implementation of Person-Centered Care at Night","Handbook of Smart Homes, Health Care and Well-Being","","","","10.1007/978-3-319-01583-5_62","Ingrid EyersRoger OrpwoodBruce Carey-SmithNina Evans","2017","http://link.springer.com/referenceworkentry/10.1007/978-3-319-01583-5_62","ReferenceWorkEntry"
