Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Temporal Data Mining for Smart Homes","Designing Smart Homes","","","","10.1007/11788485_6","Mykola GalushkaDave PattersonNiall Rooney","2006","http://link.springer.com/chapter/10.1007/11788485_6","Chapter"
"Design for All in Information Technology: A Universal Concern","Database and Expert Systems Applications","","","","10.1007/11546924_40","Jenny DarzentasKlaus Miesenberger","2005","http://link.springer.com/chapter/10.1007/11546924_40","Chapter"
"Activity Recognition Based on SVM Kernel Fusion in Smart Home","Computer Science and its Applications","","","","10.1007/978-94-007-5699-1_29","Muhammad FahimIram FatimaSungyoung LeeYoung-Koo Lee","2012","http://link.springer.com/chapter/10.1007/978-94-007-5699-1_29","Chapter"
"Smart Home Challenges and Approaches to Solve Them: A Practical Industrial Perspective","Intelligent Interactive Assistance and Mobile Multimedia Computing","","","","10.1007/978-3-642-10263-9_11","Roland EcklAsa MacWilliams","2009","http://link.springer.com/chapter/10.1007/978-3-642-10263-9_11","Chapter"
"Smart Sweet Home… A Pervasive Environment for Sensing our Daily Activity?","Activity Recognition in Pervasive Intelligent Environments","","","","10.2991/978-94-91216-05-3_9","Norbert NouryJulien PoujaudAnthony FleuryRonald NocuaTareq HaddidiPierre Rumeau","2011","http://link.springer.com/chapter/10.2991/978-94-91216-05-3_9","Chapter"
"Robust Face Tracking with Suppressed False Positives in Smart Home Environment","Smart Homes and Health Telematics","","","","10.1007/978-3-540-69916-3_5","Jun-Hyeong DoZeungnam Bien","2008","http://link.springer.com/chapter/10.1007/978-3-540-69916-3_5","Chapter"
"Domain Selection and Adaptation in Smart Homes","Toward Useful Services for Elderly and People with Disabilities","","","","10.1007/978-3-642-21535-3_3","Parisa RashidiDiane J. Cook","2011","http://link.springer.com/chapter/10.1007/978-3-642-21535-3_3","Chapter"
"Adaptative Applications for Heterogeneous Intelligent Environments","Toward Useful Services for Elderly and People with Disabilities","","","","10.1007/978-3-642-21535-3_1","Aitor AlmeidaPablo OrduñaEduardo CastillejoDiego López-de-IpiñaMarcos Sacristan","2011","http://link.springer.com/chapter/10.1007/978-3-642-21535-3_1","Chapter"
"Learning patterns in ambient intelligence environments: a survey","Artificial Intelligence Review","","34","1","10.1007/s10462-010-9160-3","Asier AztiriaAlberto IzaguirreJuan Carlos Augusto","2010","http://link.springer.com/article/10.1007/s10462-010-9160-3","Article"
"Design and Trial Deployment of a Practical Sleep Activity Pattern Monitoring System","Ambient Assistive Health and Wellness Management in the Heart of the City","","","","10.1007/978-3-642-02868-7_24","Jit BiswasManiyeri JayachandranLouis ShueKavitha GopalakrishnanPhilip Yap","2009","http://link.springer.com/chapter/10.1007/978-3-642-02868-7_24","Chapter"
"Temporal Constraints with Multiple Granularities in Smart Homes","Designing Smart Homes","","","","10.1007/11788485_3","Carlo CombiRosalba Rossato","2006","http://link.springer.com/chapter/10.1007/11788485_3","Chapter"
"Ontology-Based Learning Framework for Activity Assistance in an Adaptive Smart Home","Activity Recognition in Pervasive Intelligent Environments","","","","10.2991/978-94-91216-05-3_11","George OkeyoLiming ChenHui WangRoy Sterritt","2011","http://link.springer.com/chapter/10.2991/978-94-91216-05-3_11","Chapter"
"Dark scenarios","Safeguards in a World of Ambient Intelligence","","","","10.1007/978-1-4020-6662-7_3","Pasi AhonenPetteri AlahuhtaBarbara DaskalaSabine DelaitrePaul De HertRalf LindnerIoannis MaghirosAnna MoscibrodaWim SchreursMichiel Verlinden","2010","http://link.springer.com/chapter/10.1007/978-1-4020-6662-7_3","Chapter"
"Biofeedback Revisited: Dynamic Displays to Improve Health Trajectories","Persuasive Technology","","","","10.1007/11755494_32","Margaret Morris","2006","http://link.springer.com/chapter/10.1007/11755494_32","Chapter"
"Speech Input from Older Users in Smart Environments: Challenges and Perspectives","Universal Access in Human-Computer Interaction. Intelligent and Ubiquitous Interaction Environments","","","","10.1007/978-3-642-02710-9_14","Ravichander VipperlaMaria WoltersKallirroi GeorgilaSteve Renals","2009","http://link.springer.com/chapter/10.1007/978-3-642-02710-9_14","Chapter"
"Designing for an Ageing Population: Residential Preferences of the Turkish Older People to Age in Place","Designing Inclusive Futures","","","","10.1007/978-1-84800-211-1_23","Y. Afacan","2008","http://link.springer.com/chapter/10.1007/978-1-84800-211-1_23","Chapter"
"Attitudinal and Intentional Acceptance of Domestic Robots by Younger and Older Adults","Universal Access in Human-Computer Interaction. Intelligent and Ubiquitous Interaction Environments","","","","10.1007/978-3-642-02710-9_5","Neta EzerArthur D. FiskWendy A. Rogers","2009","http://link.springer.com/chapter/10.1007/978-3-642-02710-9_5","Chapter"
"Assessment of the Impact of Sensor Failure in the Recognition of Activities of Daily Living","Smart Homes and Health Telematics","","","","10.1007/978-3-540-69916-3_16","Xin HongChris NugentMaurice MulvennaSally McCleanBryan ScotneySteven Devlin","2008","http://link.springer.com/chapter/10.1007/978-3-540-69916-3_16","Chapter"
"The Style of Information Service by Robot Partners","Intelligent Robotics and Applications","","","","10.1007/978-3-642-16587-0_49","Aiko YaguchiNaoyuki Kubota","2010","http://link.springer.com/chapter/10.1007/978-3-642-16587-0_49","Chapter"
"An Intelligent RFID System for Improving Elderly Daily Life Independent in Indoor Environment","Smart Homes and Health Telematics","","","","10.1007/978-3-540-69916-3_1","Kung-Ta HuangPo-Yen LinChih-Yen ChiangJui-Sheng ChangChih-Ning HuangChia-Tai Chan","2008","http://link.springer.com/chapter/10.1007/978-3-540-69916-3_1","Chapter"
"Intelligent Environments: Methods, Algorithms and Applications","Intelligent Environments","","","","10.1007/978-1-84800-346-0_1","","2009","http://link.springer.com/chapter/10.1007/978-1-84800-346-0_1","Chapter"
"Automated Usability Evaluation during Model-Based Interactive System Development","Engineering Interactive Systems","","","","10.1007/978-3-540-85992-5_12","Sebastian FeuerstackMarco BlumendorfMaximilian KernMichael KruppaMichael QuadeMathias RungeSahin Albayrak","2008","http://link.springer.com/chapter/10.1007/978-3-540-85992-5_12","Chapter"
"From Individual Communication to Social Networks: Evolution of a Technical Platform for the Elderly","Toward Useful Services for Elderly and People with Disabilities","","","","10.1007/978-3-642-21535-3_19","Cécile BothorelChristophe LohrAndré ThépautFabrice BonnaudGilbert Cabasse","2011","http://link.springer.com/chapter/10.1007/978-3-642-21535-3_19","Chapter"
"The Benefits of Lifestyle Modification for Older People","Alternative Medicine for the Elderly","","","","10.1007/978-3-662-05185-6_22","A. L. Silberman","2003","http://link.springer.com/chapter/10.1007/978-3-662-05185-6_22","Chapter"
"Changing ICT for Client/Patient Management and Clinical Information in Residential and Community Aged Care Services in Regional Australia: Structured Interviews with Service Managers","Aging Friendly Technology for Health and Independence","","","","10.1007/978-3-642-13778-5_14","Jeffrey SoarRob Eley","2010","http://link.springer.com/chapter/10.1007/978-3-642-13778-5_14","Chapter"
"Ubiquitous Healthcare: Technology and Service","Intelligent Paradigms for Assistive and Preventive Healthcare","","","","10.1007/11418337_1","Yung Bok KimSun K. YooDaeyoung Kim","2006","http://link.springer.com/chapter/10.1007/11418337_1","Chapter"
"Behaviour Profiling with Ambient and Wearable Sensing","4th International Workshop on Wearable and Implantable Body Sensor Networks (BSN 2007)","","","","10.1007/978-3-540-70994-7_23","Dr Louis AtallahM. ElHelwJ. PansiotD. StoyanovL. WangB. LoG. Z. Yang","2007","http://link.springer.com/chapter/10.1007/978-3-540-70994-7_23","Chapter"
"User Interaction Design for a Home-Based Telecare System","HCI and Usability for e-Inclusion","","","","10.1007/978-3-642-10308-7_23","Spyros RaptisPirros TsiakoulisAimilios ChalamandarisSotiris Karabetsos","2009","http://link.springer.com/chapter/10.1007/978-3-642-10308-7_23","Chapter"
"Anomalous Behavior Detection: Supporting Independent Living","Intelligent Environments","","","","10.1007/978-1-84800-346-0_3","","2009","http://link.springer.com/chapter/10.1007/978-1-84800-346-0_3","Chapter"
"Gesture-Based Interface Using Baby Signs for the Elderly and People with Mobility Impairment in a Smart House Environment","Aging Friendly Technology for Health and Independence","","","","10.1007/978-3-642-13778-5_31","Tae-Young LeeHeon-Hui KimKwang-Hyun Park","2010","http://link.springer.com/chapter/10.1007/978-3-642-13778-5_31","Chapter"
"Activity Recognition by Detecting Acoustic Events for Eldercare","6th World Congress of Biomechanics (WCB 2010). August 1-6, 2010 Singapore","","","","10.1007/978-3-642-14515-5_388","Kun-Yi HuangChi-Chun HsiaMing-shih TsaiYu-Hsien ChiuGwo-Lang Yan","2010","http://link.springer.com/chapter/10.1007/978-3-642-14515-5_388","Chapter"
"The Social Context of Home Computing","Inside the Smart Home","","","","10.1007/1-85233-854-7_8","David FrohlichRobert Kraut","2003","http://link.springer.com/chapter/10.1007/1-85233-854-7_8","Chapter"
"To Share or Not to Share SHARE-it: Lessons Learnt","Electronic Healthcare","","","","10.1007/978-3-642-23635-8_37","Roberta AnnicchiaricoUlises Cortés","2012","http://link.springer.com/chapter/10.1007/978-3-642-23635-8_37","Chapter"
"Emerging Technologies for Caregivers of a Person with a Disability","Multiple Dimensions of Caregiving and Disability","","","","10.1007/978-1-4614-3384-2_12","Margo B. Holm Ph.D., OTR/LKetki D. Raina Ph.D., OTR/L","2012","http://link.springer.com/chapter/10.1007/978-1-4614-3384-2_12","Chapter"
"Eye-based Direct Interaction for Environmental Control in Heterogeneous Smart Environments","Handbook of Ambient Intelligence and Smart Environments","","","","10.1007/978-0-387-93808-0_41","Fulvio CornoAlastair GalePäivi MajarantaKari-Jouko Räihä","2010","http://link.springer.com/chapter/10.1007/978-0-387-93808-0_41","Chapter"
"Mapping User Needs to Smartphone Services for Persons with Chronic Disease","Ambient Assistive Health and Wellness Management in the Heart of the City","","","","10.1007/978-3-642-02868-7_4","Nicola ArmstrongChris NugentGeorge MooreDewar Finlay","2009","http://link.springer.com/chapter/10.1007/978-3-642-02868-7_4","Chapter"
"Epidemiology of Falls and Mobility Disorders","The Epidemiology of Aging","","","","10.1007/978-94-007-5061-6_17","Katherine Ritchey DO, MPHStephanie Studenski M.D., MPH","2012","http://link.springer.com/chapter/10.1007/978-94-007-5061-6_17","Chapter"
"New Perspectives on Ubiquitous Computing from Ethnographic Study of Elders with Cognitive Decline","UbiComp 2003: Ubiquitous Computing","","","","10.1007/978-3-540-39653-6_18","Margaret MorrisJay LundellEric DishmanBrad Needham","2003","http://link.springer.com/chapter/10.1007/978-3-540-39653-6_18","Chapter"
"Different Perspectives on Technology Acceptance: The Role of Technology Type and Age","HCI and Usability for e-Inclusion","","","","10.1007/978-3-642-10308-7_2","Katrin ArningMartina Ziefle","2009","http://link.springer.com/chapter/10.1007/978-3-642-10308-7_2","Chapter"
"Software Co-design with Older People","Designing Accessible Technology","","","","10.1007/1-84628-365-5_20","G. DewsburyI. SommervilleP. BagnallM. RouncefieldV. Onditi","2006","http://link.springer.com/chapter/10.1007/1-84628-365-5_20","Chapter"
"A Macro and Micro Context Awareness Model for the Provision of Services in Smart Spaces","Impact Analysis of Solutions for Chronic Disease Prevention and Management","","","","10.1007/978-3-642-30779-9_22","Charles Gouin-VallerandPatrice RoyBessam AbdulrazakSylvain GirouxAnind K. Dey","2012","http://link.springer.com/chapter/10.1007/978-3-642-30779-9_22","Chapter"
"Using Technology to Enhance Aging in Place","Smart Homes and Health Telematics","","","","10.1007/978-3-540-69916-3_20","Marilyn RantzMarjorie SkubicSteven MillerJean Krampe","2008","http://link.springer.com/chapter/10.1007/978-3-540-69916-3_20","Chapter"
"The COACH prompting system to assist older adults with dementia through handwashing: An efficacy study","BMC Geriatrics","","8","1","10.1186/1471-2318-8-28","Alex MihailidisJennifer N BogerTammy CraigJesse Hoey","2008","http://link.springer.com/article/10.1186/1471-2318-8-28","Article"
"Domestic Robotics","Springer Handbook of Robotics","","","","10.1007/978-3-540-30301-5_55","Erwin Prassler ProfKazuhiro Kosuge Prof","2008","http://link.springer.com/referenceworkentry/10.1007/978-3-540-30301-5_55","ReferenceWorkEntry"
"Privacy Sensitive Surveillance for Assisted Living – A Smart Camera Approach","Handbook of Ambient Intelligence and Smart Environments","","","","10.1007/978-0-387-93808-0_37","Sven FleckWolfgang Straßer","2010","http://link.springer.com/chapter/10.1007/978-0-387-93808-0_37","Chapter"
"Automated Behavioral Mapping for Monitoring Social Interactions among Older Adults","Social Robotics","","","","10.1007/978-3-642-34103-8_19","Claudia B. RebolaGbolabo OgunmakinPatricio A. Vela","2012","http://link.springer.com/chapter/10.1007/978-3-642-34103-8_19","Chapter"
"Establishing a Common Service Platform for Smart Living: Challenges and a Research Agenda","Toward Useful Services for Elderly and People with Disabilities","","","","10.1007/978-3-642-21535-3_36","Fatemeh NikayinDanai SkournetouMark De Reuver","2011","http://link.springer.com/chapter/10.1007/978-3-642-21535-3_36","Chapter"
"NICA: Natural Interaction with a Caring Agent","Ambient Intelligence","","","","10.1007/978-3-642-05408-2_20","Berardina De CarolisIrene MazzottaNicole Novielli","2009","http://link.springer.com/chapter/10.1007/978-3-642-05408-2_20","Chapter"
"A BLUETOOTH HOME DESIGN @ NZ","Home-Oriented Informatics and Telematics","","","","10.1007/11402985_7","Olaf DiegelGrettle LomiwesChris MessomTom MoirHokyoung RyuFederico ThomsenVaitheki YoganathanLiu Zhenqing","2005","http://link.springer.com/chapter/10.1007/11402985_7","Chapter"
"Developing Innovative Live Video-to-Video Communications for Smarter European Cities","Artificial Intelligence Applications and Innovations","","","","10.1007/978-3-642-33412-2_29","Ioannis P. ChochliourosIoannis M. StephanakisAnastasia S. SpiliopoulouEvangelos SfakianakisLatif Ladid","2012","http://link.springer.com/chapter/10.1007/978-3-642-33412-2_29","Chapter"
"COMMENTARY: A HOUSE IS NOT A HOME: BUT CAN IT BECOME ONE?","The Many Faces of Health, Competence and Well-Being in Old Age","","","","10.1007/1-4020-4138-1_3","GRAHAM D. ROWLES","2006","http://link.springer.com/chapter/10.1007/1-4020-4138-1_3","Chapter"
"SMART Rehabilitation: Implementation of ICT Platform to Support Home-Based Stroke Rehabilitation","Universal Acess in Human Computer Interaction. Coping with Diversity","","","","10.1007/978-3-540-73279-2_93","H. ZhengR. DaviesT. StoneS. WilsonJ. HammertonS. J. MawsonP. M. WareN. D. BlackN. D HarrisC. EcclestonH. HuH ZhouG. A. Mountain","2007","http://link.springer.com/chapter/10.1007/978-3-540-73279-2_93","Chapter"
"The Introduction of Activity Monitoring as Part of Care Delivery to Independently Living Seniors","Handbook of Digital Homecare","","","","10.1007/8754_2011_22","Charles G. WillemsMarieke D. SpreeuwenbergLoek A. van der HeideLuc P. de WitteJohn Rietman","2011","http://link.springer.com/chapter/10.1007/8754_2011_22","Chapter"
"Empowering Independent Living for People with Autism: Designing Supportive, Low-Cost, Interactive E-Health Environments","Persuasive Technology. Design for Health and Safety","","","","10.1007/978-3-642-31037-9_2","Winslow BurlesonNaomi NewmanRyan Brotman","2012","http://link.springer.com/chapter/10.1007/978-3-642-31037-9_2","Chapter"
"Assistive Technologies and Issues Relating to Privacy, Ethics and Security","Supporting People with Dementia Using Pervasive Health Technologies","","","","10.1007/978-1-84882-551-2_5","Suzanne MartinJohan E. BengtssonRose-Marie Dröes","2010","http://link.springer.com/chapter/10.1007/978-1-84882-551-2_5","Chapter"
"Testing Classifiers for Embedded Health Assessment","Impact Analysis of Solutions for Chronic Disease Prevention and Management","","","","10.1007/978-3-642-30779-9_25","Marjorie SkubicRainer Dane GuevaraMarilyn Rantz","2012","http://link.springer.com/chapter/10.1007/978-3-642-30779-9_25","Chapter"
"Mobile Personal Health Care System for Patients with Diabetes","Aging Friendly Technology for Health and Independence","","","","10.1007/978-3-642-13778-5_12","Fuchao ZhouHen-I YangJosé M. Reyes ÁlamoJohnny S. WongCarl K. Chang","2010","http://link.springer.com/chapter/10.1007/978-3-642-13778-5_12","Chapter"
"Learning Activity Models for Multiple Agents in a Smart Space","Handbook of Ambient Intelligence and Smart Environments","","","","10.1007/978-0-387-93808-0_28","Aaron CrandallDiane J. Cook","2010","http://link.springer.com/chapter/10.1007/978-0-387-93808-0_28","Chapter"
"A Parameterized Privacy-Aware Pub-sub System in Smart Work","Security Technology","","","","10.1007/978-3-642-27189-2_22","Yuan TianBiao SongEui-Nam Huh","2011","http://link.springer.com/chapter/10.1007/978-3-642-27189-2_22","Chapter"
"A Supportive Multimodal Mobile Robot for the Home","User-Centered Interaction Paradigms for Universal Access in the Information Society","","","","10.1007/978-3-540-30111-0_32","Lynne BaillieMichael PucherMarián Képesi","2004","http://link.springer.com/chapter/10.1007/978-3-540-30111-0_32","Chapter"
"Distributed Data Mining in a Ubiquitous Healthcare Framework","Advances in Artificial Intelligence","","","","10.1007/978-3-540-72665-4_23","Murlikrishna Viswanathan","2007","http://link.springer.com/chapter/10.1007/978-3-540-72665-4_23","Chapter"
"Developing Serious Games Specifically Adapted to People Suffering from Alzheimer","Serious Games Development and Applications","","","","10.1007/978-3-642-33687-4_21","Bruno BouchardFrédérick ImbeaultAbdenour BouzouaneBob-Antoine J. Menelas","2012","http://link.springer.com/chapter/10.1007/978-3-642-33687-4_21","Chapter"
"Robot Technology in Rehabilitation and Support — State of the Art","Designing a More Inclusive World","","","","10.1007/978-0-85729-372-5_20","J. A. van WoerdenG. J. GelderblomB. J. F. Driessen","2004","http://link.springer.com/chapter/10.1007/978-0-85729-372-5_20","Chapter"
"Long Distance Caregiving: An Evaluative Review of the Literature","Ageing International","","35","4","10.1007/s12126-010-9062-3","Linda K. BledsoeSharon E. MooreWanda Lott Collins","2010","http://link.springer.com/article/10.1007/s12126-010-9062-3","Article"
"Information, Society and Technology","True Visions","","","","10.1007/978-3-540-28974-6_2","Jean-Claude BurgelmanYves Punie","2006","http://link.springer.com/chapter/10.1007/978-3-540-28974-6_2","Chapter"
"A Multi-agent Approach to Controlling a Smart Environment","Designing Smart Homes","","","","10.1007/11788485_10","Diane J. CookMichael YoungbloodSajal K. Das","2006","http://link.springer.com/chapter/10.1007/11788485_10","Chapter"
"Robotic, Sensory and Problem-Solving Ingredients for the Future Home","Intelligent Environments","","","","10.1007/978-1-84800-346-0_5","","2009","http://link.springer.com/chapter/10.1007/978-1-84800-346-0_5","Chapter"
"Smart Services Across the Real and Virtual Worlds","The Smart Internet","","","","10.1007/978-3-642-16599-3_13","Eleni Stroulia","2010","http://link.springer.com/chapter/10.1007/978-3-642-16599-3_13","Chapter"
"Hybrid laser pointer detection algorithm based on template matching and fuzzy rule-based systems for domotic control in real home environments","Applied Intelligence","","36","2","10.1007/s10489-010-0268-6","F. ChávezF. FernándezR. AlcaláJ. Alcalá-FdezG. OlagueF. Herrera","2012","http://link.springer.com/article/10.1007/s10489-010-0268-6","Article"
"Designing Smart Environments: A Paradigm Based on Learning and Prediction","Pattern Recognition and Machine Intelligence","","","","10.1007/11590316_11","Sajal K. DasDiane J. Cook","2005","http://link.springer.com/chapter/10.1007/11590316_11","Chapter"
"Effects of Aging and Domain Knowledge on Usability in Small Screen Devices for Diabetes Patients","HCI and Usability for e-Inclusion","","","","10.1007/978-3-642-10308-7_26","André Calero ValdezMartina ZiefleAndreas HorstmannDaniel HerdingUlrik Schroeder","2009","http://link.springer.com/chapter/10.1007/978-3-642-10308-7_26","Chapter"
"The Limits of Principlism and Recourse to Theory: The Example of Telecare","Ethical Theory and Moral Practice","","14","4","10.1007/s10677-011-9292-9","Tom Sorell","2011","http://link.springer.com/article/10.1007/s10677-011-9292-9","Article"
"The evaluation of an innovative intelligent thermostat interface: universal usability and age differences","Cognition, Technology & Work","","5","1","10.1007/s10111-002-0115-6","A. FreudenthalH. J. Mook","2003","http://link.springer.com/article/10.1007/s10111-002-0115-6","Article"
"Multiple Sensor Based Autonomous Monitoring and Control for Energy Efficiency","Trends in Intelligent Robotics","","","","10.1007/978-3-642-15810-0_46","Liyanage C. De SilvaTitty DewanaM. Iskandar PetraG. Amal Punchihewa","2010","http://link.springer.com/chapter/10.1007/978-3-642-15810-0_46","Chapter"
"Entries","The Palgrave Dictionary of Transnational History","","","","10.1007/978-1-349-74030-7_1","Harry LiebersohnMartin KlimkeDorota DakowskaSandrine KottW. Caleb McDanielTom BrookingAlan JeevesTobias HübinetteSimona De IulioCemil AydinWilliam MinterAndreas EckertThomas AdamJ. Bishop GrewellPaul J. DosalJames Longhurst","2009","http://link.springer.com/chapter/10.1007/978-1-349-74030-7_1","Chapter"
"Efficient Incremental Plan Recognition Method for Cognitive Assistance","Ambient Assistive Health and Wellness Management in the Heart of the City","","","","10.1007/978-3-642-02868-7_28","Hamdi AloulouMohamed Ali FekiClifton PhuaJit Biswas","2009","http://link.springer.com/chapter/10.1007/978-3-642-02868-7_28","Chapter"
"Real-Time, Remote, Home Based, Non-invasive, Elder Monitoring System","Wireless Mobile Communication and Healthcare","","","","10.1007/978-3-642-20865-2_33","Rajesh Kannan MegalingamVineeth RadhakrishnanAkhil Kakkanattu SudhakaranDeepak Krishnan Melepurath UnnikrishnanDenny Chacko Jacob","2011","http://link.springer.com/chapter/10.1007/978-3-642-20865-2_33","Chapter"
"Incorporating Duration Information in Activity Recognition","Knowledge Science, Engineering and Management","","","","10.1007/978-3-642-15280-1_24","Priyanka ChaurasiaBryan ScotneySally McCleanShuai ZhangChris Nugent","2010","http://link.springer.com/chapter/10.1007/978-3-642-15280-1_24","Chapter"
"Accelerating the growth of u-Healthcare in Korea: Conceptualizing and classifying from service perspective","Journal of Service Science","","1","1","10.1007/s12927-009-0004-0","Si-yeon KimYoun-Tae Lee","2009","http://link.springer.com/article/10.1007/s12927-009-0004-0","Article"
"Users’ Preferences for Ubiquitous Computing Applications at Home","Ambient Intelligence","","","","10.1007/978-3-540-39863-9_29","Katja RenttoIlkka KorhonenAntti VäätänenLasse PekkarinenTimo TuomistoLuc CluitmansRaimo Lappalainen","2003","http://link.springer.com/chapter/10.1007/978-3-540-39863-9_29","Chapter"
"4 Welfare-Oriented Service Robotic Systems: Intelligent Sweet Home & KARES II","Advances in Rehabilitation Robotics","","","","10.1007/10946978_4","Z. Zenn BienKwang-Hyun ParkDae-Jin KimJin-Woo Jung","2004","http://link.springer.com/chapter/10.1007/10946978_4","Chapter"
"Activity Recognition in Smart Environments: An Information Retrieval Problem","Toward Useful Services for Elderly and People with Disabilities","","","","10.1007/978-3-642-21535-3_5","Belkacem ChikhaouiShengrui WangHélène Pigot","2011","http://link.springer.com/chapter/10.1007/978-3-642-21535-3_5","Chapter"
"Design with Care: Technology, Disability and the Home","Inside the Smart Home","","","","10.1007/1-85233-854-7_9","Keith CheverstKaren ClarkeGuy DewsburyTerry HemmingsJohn HughesMark Rouncefield","2003","http://link.springer.com/chapter/10.1007/1-85233-854-7_9","Chapter"
"Ubiquitous Healthcare Profile Management Applying Smart Card Technology","Wireless Mobile Communication and Healthcare","","","","10.1007/978-3-642-29734-2_34","Maria-Anna FengouGeorgios MantasDimitrios LymberopoulosNikos Komninos","2012","http://link.springer.com/chapter/10.1007/978-3-642-29734-2_34","Chapter"
"Follow-Us: A Distributed Ubiquitous Healthcare System Simulated by MannaSim","Computational Science and Its Applications – ICCSA 2012","","","","10.1007/978-3-642-31128-4_43","Maria Luísa Amarante GhizoniAdauto SantosLinnyer Beatrys Ruiz","2012","http://link.springer.com/chapter/10.1007/978-3-642-31128-4_43","Chapter"
"Context Awareness for a Smart Environment Utilizing Context Maps and Dempster-Shafer Theory","Impact Analysis of Solutions for Chronic Disease Prevention and Management","","","","10.1007/978-3-642-30779-9_42","H. Joe SteinhauerStephen MarslandHans W. Guesgen","2012","http://link.springer.com/chapter/10.1007/978-3-642-30779-9_42","Chapter"
"Development of a future Intelligent Sweet Home for the disabled","Artificial Life and Robotics","","11","1","10.1007/s10015-006-0417-5","Ju-Jang LeeKap-Ho SeoChangmok OhZ. Zenn Bien","2007","http://link.springer.com/article/10.1007/s10015-006-0417-5","Article"
"Service Robotics","Service Robotics within the Digital Home","","","","10.1007/978-94-007-1491-5_3","Ignacio González Alonso","2011","http://link.springer.com/chapter/10.1007/978-94-007-1491-5_3","Chapter"
"A Pervasive Environment Based on Personal Self-improving Smart Spaces","Constructing Ambient Intelligence","","","","10.1007/978-3-642-10607-1_10","Michael CrottyNick TaylorHoward WilliamsKorbinian FrankIoanna RoussakiMark Roddy","2009","http://link.springer.com/chapter/10.1007/978-3-642-10607-1_10","Chapter"
"Legal safeguards for privacy and data protection in ambient intelligence","Personal and Ubiquitous Computing","","13","6","10.1007/s00779-008-0211-6","Paul De HertSerge GutwirthAnna MoscibrodaDavid WrightGloria González Fuster","2009","http://link.springer.com/article/10.1007/s00779-008-0211-6","Article"
"A Distributed Data Mining System for a Novel Ubiquitous Healthcare Framework","Computational Science – ICCS 2007","","","","10.1007/978-3-540-72588-6_117","M. ViswanathanT. K. WhangboK. J. LeeY. K. Yang","2007","http://link.springer.com/chapter/10.1007/978-3-540-72588-6_117","Chapter"
"From Ambient Devices to Smart Care for Blind People: A Metaphor of Independent Living with Responsive Service Scenarios","Universal Access in Human-Computer Interaction. Ambient Interaction","","","","10.1007/978-3-540-73281-5_15","Ying LiuRoger Wilson-Hinds","2007","http://link.springer.com/chapter/10.1007/978-3-540-73281-5_15","Chapter"
"Exploiting visual quasi-periodicity for real-time chewing event detection using active appearance models and support vector machines","Personal and Ubiquitous Computing","","16","6","10.1007/s00779-011-0425-x","Steven CadavidMohamed Abdel-MottalebAbdelsalam Helal","2012","http://link.springer.com/article/10.1007/s00779-011-0425-x","Article"
"Video Monitoring of Vulnerable People in Home Environment","Smart Homes and Health Telematics","","","","10.1007/978-3-540-69916-3_11","Quoc-Cuong PhamYoann DhomeLaetitia GondPatrick Sayd","2008","http://link.springer.com/chapter/10.1007/978-3-540-69916-3_11","Chapter"
"Smart Equipment Creating New Electronic Business Opportunities","Multiple Approaches to Intelligent Systems","","","","10.1007/978-3-540-48765-4_53","Rune Gustavsson","1999","http://link.springer.com/chapter/10.1007/978-3-540-48765-4_53","Chapter"
"Behaviour Recognition from Sensory Streams in Smart Environments","AI 2009: Advances in Artificial Intelligence","","","","10.1007/978-3-642-10439-8_67","Sook-Ling ChuaStephen MarslandHans W. Guesgen","2009","http://link.springer.com/chapter/10.1007/978-3-642-10439-8_67","Chapter"
"People with Disabilities: Assistive Homes and Environments","Computers Helping People with Special Needs","","","","10.1007/11788713_68","Gerhard Nussbaum","2006","http://link.springer.com/chapter/10.1007/11788713_68","Chapter"
"Assistive Environments for Successful Aging","Advanced Intelligent Environments","","","","10.1007/978-0-387-76485-6_1","Abdelsalam (Sumi) HelalJeffrey KingRaja BoseHicham EL-ZabadaniYoussef Kaddourah","2009","http://link.springer.com/chapter/10.1007/978-0-387-76485-6_1","Chapter"
"20th-Century Drama","20th-Century Drama","","","","10.1007/978-1-349-17064-7_2","Simon Trussler","1983","http://link.springer.com/chapter/10.1007/978-1-349-17064-7_2","Chapter"
"Introducing Intelligence in Electronic Healthcare Systems: State of the Art and Future Trends","Artificial Intelligence An International Perspective","","","","10.1007/978-3-642-03226-4_5","Ilias Maglogiannis","2009","http://link.springer.com/chapter/10.1007/978-3-642-03226-4_5","Chapter"
"Technology Innovation Enabling Falls Risk Assessment in a Community Setting","Ageing International","","36","2","10.1007/s12126-010-9087-7","Cliodhna Ni ScanaillChiara GarattiniBarry R. GreeneMichael J. McGrath","2011","http://link.springer.com/article/10.1007/s12126-010-9087-7","Article"
"Healthcare Service with Ubiquitous Sensor Networks for the Disabled and Elderly People","Computers Helping People with Special Needs","","","","10.1007/11788713_105","Yung Bok KimDaeyoung Kim","2006","http://link.springer.com/chapter/10.1007/11788713_105","Chapter"
"Safe-in-Place Awareness GPS System with Distance-Based and Duration-Based Notification Control","Human-Computer Interaction. Towards Mobile and Intelligent Interaction Environments","","","","10.1007/978-3-642-21616-9_32","Chi Nung ChuGene Chu","2011","http://link.springer.com/chapter/10.1007/978-3-642-21616-9_32","Chapter"
