"Spatial recognition of activities for cognitive assistance: realistic scenarios using clinical data from Alzheimer’s patients","Journal of Ambient Intelligence and Humanized Computing","","5","5","10.1007/s12652-013-0205-8","Kevin BouchardBruno BouchardAbdenour Bouzouane","2014","http://link.springer.com/article/10.1007/s12652-013-0205-8","Article"
"An adaptive QoS computation for medical data processing in intelligent healthcare applications","Neural Computing and Applications","","","","10.1007/s00521-018-3931-1","Ali Hassan SodhroAbdul Sattar MalokaniGul Hassan SodhroMuhammad MuzammalLuo Zongwei","2019","http://link.springer.com/article/10.1007/s00521-018-3931-1","Article"
"A study on data visualization of embedded sensors for building energy monitoring using BIM","International Journal of Precision Engineering and Manufacturing","","17","6","10.1007/s12541-016-0099-4","Donghwan LeeGichun ChaSeunghee Park","2016","http://link.springer.com/article/10.1007/s12541-016-0099-4","Article"
"Into Blue Skies—a Transdisciplinary Foresight and Co-creation Method for Adding Robustness to Visioneering","NanoEthics","","11","1","10.1007/s11569-017-0284-7","Niklas GudowskyMahshid Sotoudeh","2017","http://link.springer.com/article/10.1007/s11569-017-0284-7","Article"
"Formal Modeling Techniques for Ambient Assisted Living","Ageing International","","36","2","10.1007/s12126-010-9086-8","Guido ParenteChristopher D. NugentXin HongMark P. DonnellyLiming ChenEnrico Vicario","2011","http://link.springer.com/article/10.1007/s12126-010-9086-8","Article"
"Interview with Prof. Dr. Daniel Buhr, Professor for Policy Analysis and Political Economy at the University of Tübingen","KI - Künstliche Intelligenz","","31","3","10.1007/s13218-017-0486-8","Alexandra Kirsch","2017","http://link.springer.com/article/10.1007/s13218-017-0486-8","Article"
"Prediction of interface preferences with a classifier selection approach","Journal on Multimodal User Interfaces","","7","4","10.1007/s12193-013-0127-y","Elena VildjiounaiteDaniel SchreiberVesa KyllönenMarcus StänderIlkka NiskanenJani Mäntyjärvi","2013","http://link.springer.com/article/10.1007/s12193-013-0127-y","Article"
"Prototyping adaptive systems in smart environments using virtual reality","International Journal on Interactive Design and Manufacturing (IJIDeM)","","13","2","10.1007/s12008-018-00522-x","Francesca GullàRoberto MenghiAlessandra PapettiMarina CarulliMonica BordegoniAndrea GaggioliMichele Germani","2019","http://link.springer.com/article/10.1007/s12008-018-00522-x","Article"
"Integrating energy and land-use planning: socio-metabolic profiles along the rural–urban continuum in Catalonia (Spain)","Environment, Development and Sustainability","","16","4","10.1007/s10668-014-9533-x","Pere Ariza-MontobbioKatharine N. FarrellGonzalo GamboaJesus Ramos-Martin","2014","http://link.springer.com/article/10.1007/s10668-014-9533-x","Article"
"Probabilistic Hierarchical Model Using First Person Vision for Scenario Recognition","Wireless Personal Communications","","106","4","10.1007/s11277-018-5933-9","Shaheena NoorVali UddinDur-e- Jabeen","2019","http://link.springer.com/article/10.1007/s11277-018-5933-9","Article"
"Evaluation of radial basis function neural network minimizing L-GEM for sensor-based activity recognition","Journal of Ambient Intelligence and Humanized Computing","","","","10.1007/s12652-019-01246-w","Shuai ZhangWing W. Y. NgJianjun ZhangChris D. NugentNaomi IrvineTing Wang","2019","http://link.springer.com/article/10.1007/s12652-019-01246-w","Article"
"Online human activity recognition employing hierarchical hidden Markov models","Journal of Ambient Intelligence and Humanized Computing","","","","10.1007/s12652-019-01380-5","Parviz AsghariElnaz SoleimaniEhsan Nazerfard","2019","http://link.springer.com/article/10.1007/s12652-019-01380-5","Article"
"Development of a future Intelligent Sweet Home for the disabled","Artificial Life and Robotics","","11","1","10.1007/s10015-006-0417-5","Ju-Jang LeeKap-Ho SeoChangmok OhZ. Zenn Bien","2007","http://link.springer.com/article/10.1007/s10015-006-0417-5","Article"
"Dealing with earthquakes: the practice of seismic engineering ‘as if people mattered’","Bulletin of Earthquake Engineering","","16","4","10.1007/s10518-017-0302-8","Edmund Booth","2018","http://link.springer.com/article/10.1007/s10518-017-0302-8","Article"
"PROMETHEUS: heterogeneous sensor database in support of research on human behavioral patterns in unrestricted environments","Signal, Image and Video Processing","","8","7","10.1007/s11760-012-0346-9","Stavros NtalampirasDejan ArsićMartin HofmannMaria AnderssonTodor Ganchev","2014","http://link.springer.com/article/10.1007/s11760-012-0346-9","Article"
"Non-intrusive sleep pattern recognition with ubiquitous sensing in elderly assistive environment","Frontiers of Computer Science","","9","6","10.1007/s11704-015-4404-7","Hongbo NiShu WuBessam AbdulrazakDaqing ZhangXiaojuan MaXingshe Zhou","2015","http://link.springer.com/article/10.1007/s11704-015-4404-7","Article"
"Needs and attitudes of Singaporeans towards home service robots: a multi-generational perspective","Universal Access in the Information Society","","14","4","10.1007/s10209-014-0355-2","Qianli XuJamie S. L. NgOdelia Y. TanZhiyong Huang","2015","http://link.springer.com/article/10.1007/s10209-014-0355-2","Article"
"Need for Broadband Infrastructure in a 2020 Perspective","Wireless Personal Communications","","76","2","10.1007/s11277-014-1688-0","Knud Erik SkoubyMorten FalchAnders HentenReza Tadayoni","2014","http://link.springer.com/article/10.1007/s11277-014-1688-0","Article"
"Legal safeguards for privacy and data protection in ambient intelligence","Personal and Ubiquitous Computing","","13","6","10.1007/s00779-008-0211-6","Paul De HertSerge GutwirthAnna MoscibrodaDavid WrightGloria González Fuster","2009","http://link.springer.com/article/10.1007/s00779-008-0211-6","Article"
"Technology-based measurements for screening, monitoring and preventing frailty","Zeitschrift für Gerontologie und Geriatrie","","49","7","10.1007/s00391-016-1129-7","L. DasenbrockA. HeinksM. SchwenkJ. M. Bauer","2016","http://link.springer.com/article/10.1007/s00391-016-1129-7","Article"
"Eliciting user requirements with older adults: lessons from the design of an interactive domestic alarm system","Universal Access in the Information Society","","3","2","10.1007/s10209-004-0094-x","Lorna LinesKate S. Hone","2004","http://link.springer.com/article/10.1007/s10209-004-0094-x","Article"
"Exploiting visual quasi-periodicity for real-time chewing event detection using active appearance models and support vector machines","Personal and Ubiquitous Computing","","16","6","10.1007/s00779-011-0425-x","Steven CadavidMohamed Abdel-MottalebAbdelsalam Helal","2012","http://link.springer.com/article/10.1007/s00779-011-0425-x","Article"
"Exploring the ambient assisted living domain: a systematic review","Journal of Ambient Intelligence and Humanized Computing","","8","2","10.1007/s12652-016-0374-3","Davide CalvaresiDaniel CesariniPaolo SernaniMauro MarinoniAldo Franco DragoniArnon Sturm","2017","http://link.springer.com/article/10.1007/s12652-016-0374-3","Article"
"A privacy-preserving distributed transfer learning in activity recognition","Telecommunication Systems","","","","10.1007/s11235-018-0534-1","Mina HashemianFarbod RazzaziHouman ZarrabiMohammad Shahram Moin","2019","http://link.springer.com/article/10.1007/s11235-018-0534-1","Article"
"AmbISPDM","Applied Intelligence","","48","6","10.1007/s10489-017-1030-0","George HatzivasilisIoannis PapaefstathiouDimitris PlexousakisCharalampos ManifavasNikos Papadakis","2018","http://link.springer.com/article/10.1007/s10489-017-1030-0","Article"
"A comprehensive study of mobile-health based assistive technology for the healthcare of dementia and Alzheimer’s disease (AD)","Health Care Management Science","","","","10.1007/s10729-019-09486-0","Kanwal YousafZahid MehmoodIsrar Ahmad AwanTanzila SabaRiad AlharbeyTalal QadahMayda Abdullateef Alrige","2019","http://link.springer.com/article/10.1007/s10729-019-09486-0","Article"
"Real-Time Remote Health-Monitoring Systems in a Medical Centre: A Review of the Provision of Healthcare Services-Based Body Sensor Information, Open Challenges and Methodological Aspects","Journal of Medical Systems","","42","9","10.1007/s10916-018-1006-6","O. S. AlbahriA. A. ZaidanB. B. ZaidanM. HashimA. S. AlbahriM. A. Alsalem","2018","http://link.springer.com/article/10.1007/s10916-018-1006-6","Article"
"Adaptive socio-technical systems: a requirements-based approach","Requirements Engineering","","18","1","10.1007/s00766-011-0132-1","Fabiano DalpiazPaolo GiorginiJohn Mylopoulos","2013","http://link.springer.com/article/10.1007/s00766-011-0132-1","Article"
"A survey on situation-aware ambient intelligence systems","Journal of Ambient Intelligence and Humanized Computing","","2","3","10.1007/s12652-011-0055-1","Mario BuchmayrWerner Kurschl","2011","http://link.springer.com/article/10.1007/s12652-011-0055-1","Article"
"Status of business model and electronic market research:An interview with Paul Timmers","Electronic Markets","","24","4","10.1007/s12525-014-0177-3","Rainer AltHans-Dieter Zimmermann","2014","http://link.springer.com/article/10.1007/s12525-014-0177-3","Article"
"Human fall detection using slow feature analysis","Multimedia Tools and Applications","","78","7","10.1007/s11042-018-5638-9","Kaibo FanPing WangShuo Zhuang","2019","http://link.springer.com/article/10.1007/s11042-018-5638-9","Article"
"Activity tracking and monitoring of patients with alzheimer’s disease","Multimedia Tools and Applications","","76","1","10.1007/s11042-015-3047-x","Kam-Yiu LamNelson Wai-Hung TsangSong HanWenlong ZhangJoseph Kee-Yin NgAjit Nath","2017","http://link.springer.com/article/10.1007/s11042-015-3047-x","Article"
"Long Distance Caregiving: An Evaluative Review of the Literature","Ageing International","","35","4","10.1007/s12126-010-9062-3","Linda K. BledsoeSharon E. MooreWanda Lott Collins","2010","http://link.springer.com/article/10.1007/s12126-010-9062-3","Article"
"Report","PFG – Journal of Photogrammetry, Remote Sensing and Geoinformation Science","","86","3 - 4","10.1007/s41064-018-0057-0","","2018","http://link.springer.com/article/10.1007/s41064-018-0057-0","Article"
"User-driven context aware creation and execution of home care applications","annals of telecommunications - annales des télécommunications","","65","9 - 10","10.1007/s12243-010-0164-4","Carlos BaladrónJavier M. AguiarJavier GobernadoBelén CarroAntonio Sánchez","2010","http://link.springer.com/article/10.1007/s12243-010-0164-4","Article"
"A performance comparison of machine learning classification approaches for robust activity of daily living recognition","Artificial Intelligence Review","","52","1","10.1007/s10462-018-9623-5","Rida Ghafoor HussainMustansar Ali GhazanfarMuhammad Awais AzamUsman NaeemShafiq Ur Rehman","2019","http://link.springer.com/article/10.1007/s10462-018-9623-5","Article"
"News","KI - Künstliche Intelligenz","","26","3","10.1007/s13218-012-0219-y","","2012","http://link.springer.com/article/10.1007/s13218-012-0219-y","Article"
"Body-Worn Sensor Design: What Do Patients and Clinicians Want?","Annals of Biomedical Engineering","","39","9","10.1007/s10439-011-0339-9","J. H. M. BergmannA. H. McGregor","2011","http://link.springer.com/article/10.1007/s10439-011-0339-9","Article"
"Using phase shift fingerprints and inertial measurements in support of precise localization in urban areas","Personal and Ubiquitous Computing","","","","10.1007/s00779-019-01227-y","Mohammed ElbesAhmad AlkhatibAla Al-FuqahaJunaid Qadir","2019","http://link.springer.com/article/10.1007/s00779-019-01227-y","Article"
"Living longer independently – a healthcare interoperability perspective","e & i Elektrotechnik und Informationstechnik","","127","7 - 8","10.1007/s00502-010-0748-8","R. RogersY. PeresW. Müller","2010","http://link.springer.com/article/10.1007/s00502-010-0748-8","Article"
"Ethical Design of Intelligent Assistive Technologies for Dementia: A Descriptive Review","Science and Engineering Ethics","","24","4","10.1007/s11948-017-9976-1","Marcello IencaTenzin WangmoFabrice JotterandReto W. KressigBernice Elger","2018","http://link.springer.com/article/10.1007/s11948-017-9976-1","Article"
"What is quality in assisted living technology? The ARCHIE framework for effective telehealth and telecare services","BMC Medicine","","13","1","10.1186/s12916-015-0279-6","Trisha GreenhalghRob ProcterJoe WhertonPaul SugarhoodSue HinderMark Rouncefield","2015","http://link.springer.com/article/10.1186/s12916-015-0279-6","Article"
"Extracting patterns of behavior from a network of binary sensors","Journal of Ambient Intelligence and Humanized Computing","","6","1","10.1007/s12652-014-0246-7","Kevin Bing-Yung WongTongda ZhangHamid Aghajan","2015","http://link.springer.com/article/10.1007/s12652-014-0246-7","Article"
"Elderly travel frequencies and transport mode choices in Greater Rotterdam, the Netherlands","Transportation","","44","4","10.1007/s11116-016-9680-z","Lars BöckerPatrick van AmenMarco Helbich","2017","http://link.springer.com/article/10.1007/s11116-016-9680-z","Article"
"Networked enterprise business model alignment: A case study on smart living","Information Systems Frontiers","","17","4","10.1007/s10796-013-9474-1","Sam SolaimaniHarry BouwmanTimo Itälä","2015","http://link.springer.com/article/10.1007/s10796-013-9474-1","Article"
"Concurrent activation events based trajectory propagation in smart environments","Journal of Ambient Intelligence and Humanized Computing","","5","6","10.1007/s12652-014-0240-0","Tongda ZhangKevin Bing-Yung WongHamid Aghajan","2014","http://link.springer.com/article/10.1007/s12652-014-0240-0","Article"
"Robots in a domestic setting: a psychological approach","Universal Access in the Information Society","","4","2","10.1007/s10209-005-0118-1","Massimiliano ScopellitiMaria Vittoria GiulianiFerdinando Fornara","2005","http://link.springer.com/article/10.1007/s10209-005-0118-1","Article"
"Remote patient monitoring: a comprehensive study","Journal of Ambient Intelligence and Humanized Computing","","10","1","10.1007/s12652-017-0598-x","Lakmini P. MalasingheNaeem RamzanKeshav Dahal","2019","http://link.springer.com/article/10.1007/s12652-017-0598-x","Article"
"Evaluating economic values of intelligent security services based on spatial information in South Korea","Spatial Information Research","","26","4","10.1007/s41324-018-0180-4","Woo Chul ChoiJoon Yeop Na","2018","http://link.springer.com/article/10.1007/s41324-018-0180-4","Article"
"Text to speech conversion in Punjabi language using nourish forwarding algorithm","International Journal of Information Technology","","","","10.1007/s41870-018-0273-2","Mamoon RashidPriyaHarjeet Singh","2019","http://link.springer.com/article/10.1007/s41870-018-0273-2","Article"
"Towards an autonomous fall detection and alerting system on a mobile and pervasive environment","Telecommunication Systems","","52","4","10.1007/s11235-011-9534-0","Ivo C. LopesBinod VaidyaJoel J. P. C. Rodrigues","2013","http://link.springer.com/article/10.1007/s11235-011-9534-0","Article"
"Being a body or having one: automated domestic technologies and corporeality","AI & SOCIETY","","28","2","10.1007/s00146-012-0406-2","Michele Rapoport","2013","http://link.springer.com/article/10.1007/s00146-012-0406-2","Article"
"Hefestos: an intelligent system applied to ubiquitous accessibility","Universal Access in the Information Society","","15","4","10.1007/s10209-015-0423-2","João TavaresJorge BarbosaIsmael CardosoCristiano CostaAdenauer YaminRodrigo Real","2016","http://link.springer.com/article/10.1007/s10209-015-0423-2","Article"
"The Canadian dementia challenge: Ensuring optimal care and services for those at risk or with dementia throughout the country","Canadian Journal of Public Health","","108","1","10.17269/CJPH.108.5852","Dr. Howard H. Feldman MD, FRCP(C), FCAHSCarole A. Estabrooks CM, PhD, RN, FCAHS, FAAN","2017","http://link.springer.com/article/10.17269/CJPH.108.5852","Article"
"Building bridges for innovation in ageing: Synergies between action groups of the EIP on AHA","The journal of nutrition, health & aging","","21","1","10.1007/s12603-016-0803-1","Jean BousquetM. BewickA. CanoP. EklundG. FicoN. GoswamiN. A. GuldemondD. HendersonM. J. HinkemaG. LiottaA. MairW. MolloyA. MonacoI. Monsonis-PayaA. NizinskaH. Papadopoulos","2017","http://link.springer.com/article/10.1007/s12603-016-0803-1","Article"
"The application of statistical reliability theory in the context of Intelligent Environments: a tutorial review","Journal of Reliable Intelligent Environments","","1","1","10.1007/s40860-015-0004-4","Gordon Hunter","2015","http://link.springer.com/article/10.1007/s40860-015-0004-4","Article"
"Tendencies in Public Civil Security Law","European Journal for Security Research","","1","1","10.1007/s41125-016-0003-3","Ralf Poscher","2016","http://link.springer.com/article/10.1007/s41125-016-0003-3","Article"
"Survey of Dynamic Super-Frame Adjustment Schemes in Beacon-Enabled IEEE 802.15.4 Networks: An Application’s Perspective","Wireless Personal Communications","","91","1","10.1007/s11277-016-3448-9","Arshad FarhadYousaf ZiaFaisal Bashir Hussain","2016","http://link.springer.com/article/10.1007/s11277-016-3448-9","Article"
"eFRIEND: an ethical framework for intelligent environments development","Ethics and Information Technology","","17","1","10.1007/s10676-014-9358-1","Simon JonesSukhvinder HaraJuan Carlos Augusto","2015","http://link.springer.com/article/10.1007/s10676-014-9358-1","Article"
"An ontological framework for activity monitoring and reminder reasoning in an assisted environment","Journal of Ambient Intelligence and Humanized Computing","","4","2","10.1007/s12652-011-0063-1","Shumei ZhangPaul McCullaghChris NugentHuiru ZhengNorman Black","2013","http://link.springer.com/article/10.1007/s12652-011-0063-1","Article"
"Key elements in defining Barcelona’s place values: the contribution of residents’ perceptions from an internal place branding perspective","Place Branding and Public Diplomacy","","14","4","10.1057/s41254-017-0081-7","Marc Compte-PujolJordi de San Eugenio-VelaJoan Frigola-Reig","2018","http://link.springer.com/article/10.1057/s41254-017-0081-7","Article"
"Deployment of assistive living technology in a nursing home environment: methods and lessons learned","BMC Medical Informatics and Decision Making","","13","1","10.1186/1472-6947-13-42","Hamdi AloulouMounir MokhtariThibaut TiberghienJit BiswasClifton PhuaJin Hong Kenneth LinPhilip Yap","2013","http://link.springer.com/article/10.1186/1472-6947-13-42","Article"
"Applications of BIM: A Brief Review and Future Outline","Archives of Computational Methods in Engineering","","25","2","10.1007/s11831-016-9204-1","Zahra PezeshkiSyed Ali Soleimani Ivari","2018","http://link.springer.com/article/10.1007/s11831-016-9204-1","Article"
"Decision support at home (DS@HOME) – system architectures and requirements","BMC Medical Informatics and Decision Making","","12","1","10.1186/1472-6947-12-43","Michael Marschollek","2012","http://link.springer.com/article/10.1186/1472-6947-12-43","Article"
"Validation of a usability assessment instrument according to the evaluators’ perspective about the users’ performance","Universal Access in the Information Society","","","","10.1007/s10209-019-00659-w","Ana Isabel MartinsAlexandra QueirósNelson Pacheco Rocha","2019","http://link.springer.com/article/10.1007/s10209-019-00659-w","Article"
"Companion-Technology: An Overview","KI - Künstliche Intelligenz","","30","1","10.1007/s13218-015-0419-3","Susanne BiundoDaniel HöllerBernd SchattenbergPascal Bercher","2016","http://link.springer.com/article/10.1007/s13218-015-0419-3","Article"
"The impact of solutions for chronic disease prevention and management","Health and Technology","","3","2","10.1007/s12553-013-0055-6","Mark DonnellyChris NugentCristiano Paggetti","2013","http://link.springer.com/article/10.1007/s12553-013-0055-6","Article"
"Discovering activity patterns in office environment using a network of low-resolution visual sensors","Journal of Ambient Intelligence and Humanized Computing","","9","2","10.1007/s12652-017-0511-7","Mohamed EldibFrancis DeboeverieWilfried PhilipsHamid Aghajan","2018","http://link.springer.com/article/10.1007/s12652-017-0511-7","Article"
"User and Concept Studies as Tools in Developing Mobile Communication Services for the Elderly","Personal and Ubiquitous Computing","","6","2","10.1007/s007790200010","M. MikkonenS. Va¨yrynenV. Ikonen,M. O. Heikkila¨","2002","http://link.springer.com/article/10.1007/s007790200010","Article"
"Bond computing systems: a biologically inspired and high-level dynamics model for pervasive computing","Natural Computing","","9","2","10.1007/s11047-009-9134-z","Linmin YangZhe DangOscar H. Ibarra","2010","http://link.springer.com/article/10.1007/s11047-009-9134-z","Article"
"Cloud-based Smart CDSS for chronic diseases","Health and Technology","","3","2","10.1007/s12553-013-0051-x","M. HussainA. M. KhattakW. A. KhanI. FatimaM. B. AminZ. PervezR. BatoolM. A. SaleemM. AfzalM. FaheemM. H. SaddiqiS. Y. LeeK. Latif","2013","http://link.springer.com/article/10.1007/s12553-013-0051-x","Article"
"Machine learning and dynamic user interfaces in a context aware nurse application environment","Journal of Ambient Intelligence and Humanized Computing","","8","2","10.1007/s12652-016-0384-1","Nathaniel HamAmir DirinTeemu H. Laine","2017","http://link.springer.com/article/10.1007/s12652-016-0384-1","Article"
"Consumer Choice and Autonomy in the Age of Artificial Intelligence and Big Data","Customer Needs and Solutions","","5","1 - 2","10.1007/s40547-017-0085-8","Quentin AndréZiv CarmonKlaus WertenbrochAlia CrumDouglas FrankWilliam GoldsteinJoel HuberLeaf van BovenBernd WeberHaiyang Yang","2018","http://link.springer.com/article/10.1007/s40547-017-0085-8","Article"
"Potential and Challenges for Start-ups in Japan’s Biotech Industry","Global Journal of Flexible Systems Management","","17","4","10.1007/s40171-016-0129-1","Takao Fujiwara","2016","http://link.springer.com/article/10.1007/s40171-016-0129-1","Article"
"Dynamic network slicing management of multimedia scenarios for future remote healthcare","Multimedia Tools and Applications","","","","10.1007/s11042-019-7283-3","Alberto Huertas CeldránManuel Gil PérezFélix J. García ClementeFabrizio IppolitiGregorio Martínez Pérez","2019","http://link.springer.com/article/10.1007/s11042-019-7283-3","Article"
"Targeting Spatial Clusters of Elderly Consumers in the U.S.A","Population Research and Policy Review","","29","1","10.1007/s11113-009-9149-2","Peter A. MorrisonThomas M. Bryan","2010","http://link.springer.com/article/10.1007/s11113-009-9149-2","Article"
"Smart Environments: What is it and Why Should We Care?","KI - Künstliche Intelligenz","","31","3","10.1007/s13218-017-0498-4","Diedrich WolterAlexandra Kirsch","2017","http://link.springer.com/article/10.1007/s13218-017-0498-4","Article"
"An examination of the roles played by early adolescent children in interactions with their local food environment","Canadian Journal of Public Health","","107","1","10.17269/CJPH.107.5296","Rachel Engler-Stringer PhDJoelle Schaefer BScTracy Ridalls MA","2016","http://link.springer.com/article/10.17269/CJPH.107.5296","Article"
"Managing crowds with technology: cases of Hajj and Kumbh Mela","International Journal of Information Technology","","11","2","10.1007/s41870-018-0266-1","Mohammad Yamin","2019","http://link.springer.com/article/10.1007/s41870-018-0266-1","Article"
"FM-UWB for Communications and Radar in Medical Applications","Wireless Personal Communications","","51","4","10.1007/s11277-009-9772-6","Ernestina CiancaBharat Gupta","2009","http://link.springer.com/article/10.1007/s11277-009-9772-6","Article"
"Smart Collaborative Mobile System for Taking Care of Disabled and Elderly People","Mobile Networks and Applications","","19","3","10.1007/s11036-013-0445-z","Sandra SendraEmilio GranellJaime LloretJoel J. P. C. Rodrigues","2014","http://link.springer.com/article/10.1007/s11036-013-0445-z","Article"
"Going into the wild in child–robot interaction studies: issues in social robotic development","Intelligent Service Robotics","","1","2","10.1007/s11370-007-0009-9","Tamie SalterIain WerryFrancois Michaud","2008","http://link.springer.com/article/10.1007/s11370-007-0009-9","Article"
"Automatic Metadata Generation Through Analysis of Narration Within Instructional Videos","Journal of Medical Systems","","39","9","10.1007/s10916-015-0295-2","Joseph RaffertyChris NugentJun LiuLiming Chen","2015","http://link.springer.com/article/10.1007/s10916-015-0295-2","Article"
"Daily life behaviour monitoring for health assessment using machine learning: bridging the gap between domains","Personal and Ubiquitous Computing","","19","2","10.1007/s00779-014-0823-y","Hande AlemdarCan TuncaCem Ersoy","2015","http://link.springer.com/article/10.1007/s00779-014-0823-y","Article"
"Performing indoor localization with electric potential sensing","Journal of Ambient Intelligence and Humanized Computing","","10","2","10.1007/s12652-018-0879-z","Biying FuFlorian KirchbuchnerJulian von WilmsdorffTobias Grosse-PuppendahlAndreas BraunArjan Kuijper","2019","http://link.springer.com/article/10.1007/s12652-018-0879-z","Article"
"Agent-based simulation with NetLogo to evaluate ambient intelligence scenarios","Journal of Simulation","","","","10.1057/jos.2016.10","J CarboN Sanchez-PiJ M Molina","2016","http://link.springer.com/article/10.1057/jos.2016.10","Article"
"Robotic smart house to assist people with movement disabilities","Autonomous Robots","","22","2","10.1007/s10514-006-9012-9","Kwang-Hyun ParkZeungnam BienJu-Jang LeeByung Kook KimJong-Tae LimJin-Oh KimHeyoung LeeDimitar H. StefanovDae-Jin KimJin-Woo JungJun-Hyeong DoKap-Ho SeoChong Hui KimWon-Gyu SongWoo-Jun Lee","2007","http://link.springer.com/article/10.1007/s10514-006-9012-9","Article"
"Digital home technologies and transformation of households","Information Systems Frontiers","","10","4","10.1007/s10796-008-9097-0","Alladi Venkatesh","2008","http://link.springer.com/article/10.1007/s10796-008-9097-0","Article"
"Supporting caregivers in assisted living facilities for persons with disabilities: a user study","Universal Access in the Information Society","","14","1","10.1007/s10209-014-0400-1","Sebastián Aced LópezFulvio CornoLuigi De Russis","2015","http://link.springer.com/article/10.1007/s10209-014-0400-1","Article"
"Preface for a special issue on “Smart environments and collective computational intelligence for disaster management”","Journal of Ambient Intelligence and Humanized Computing","","4","5","10.1007/s12652-012-0172-5","Nik BessisEleana Asimakopoulou","2013","http://link.springer.com/article/10.1007/s12652-012-0172-5","Article"
"Towards accurate cursorless pointing: the effects of ocular dominance and handedness","Personal and Ubiquitous Computing","","22","4","10.1007/s00779-017-1100-7","Katrin PlaumannMatthias WeingChristian WinklerMichael MüllerEnrico Rukzio","2018","http://link.springer.com/article/10.1007/s00779-017-1100-7","Article"
"From Eliza to XiaoIce: challenges and opportunities with social chatbots","Frontiers of Information Technology & Electronic Engineering","","19","1","10.1631/FITEE.1700826","Heung-yeung ShumXiao-dong HeDi Li","2018","http://link.springer.com/article/10.1631/FITEE.1700826","Article"
"Digital Homes — For Richer for Poorer, Who are They for?","BT Technology Journal","","20","2","10.1023/A:1015696507085","P A Rout","2002","http://link.springer.com/article/10.1023/A%3A1015696507085","Article"
"A Review of Contemporary Work on the Ethics of Ambient Assisted Living Technologies for People with Dementia","Science and Engineering Ethics","","21","3","10.1007/s11948-014-9552-x","Peter NovitzkyAlan F. SmeatonCynthia ChenKate IrvingTim JacquemardFiachra O’BrolcháinDónal O’MathúnaBert Gordijn","2015","http://link.springer.com/article/10.1007/s11948-014-9552-x","Article"
"Youth Voice, Civic Engagement and Failure in Participatory Action Research","The Urban Review","","49","4","10.1007/s11256-017-0410-4","Kevin J. BurkeStuart GreeneMaria K. McKenna","2017","http://link.springer.com/article/10.1007/s11256-017-0410-4","Article"
"Design and Implementation of HEMS Based on RFID and OSGi","Wireless Personal Communications","","59","1","10.1007/s11277-010-0190-6","Chu-sing YangYu-Chun LuMing-Yi LiaoChao-Xing Chen","2011","http://link.springer.com/article/10.1007/s11277-010-0190-6","Article"
"Towards evolutionary ambient assisted living systems","Journal of Ambient Intelligence and Humanized Computing","","1","1","10.1007/s12652-009-0003-5","Michael J. O’GradyConor MuldoonMauro DragoneRichard TynanGregory M. P. O’Hare","2010","http://link.springer.com/article/10.1007/s12652-009-0003-5","Article"
"User’s behavior study for smart houses occupant prediction","annals of telecommunications - annales des télécommunications","","65","9 - 10","10.1007/s12243-010-0166-2","Rachid KadoucheBelkacem ChikhaouiBessam Abdulrazak","2010","http://link.springer.com/article/10.1007/s12243-010-0166-2","Article"
"iCompose: context-aware physical user interface for application composition","Central European Journal of Computer Science","","1","4","10.2478/s13537-011-0031-z","Oleg DavidyukEkaterina GilmanIván Sánchez MilaraJussi MäkipeltoMikko PyykkönenJukka Riekki","2011","http://link.springer.com/article/10.2478/s13537-011-0031-z","Article"
"A comprehensive survey of wearable and wireless ECG monitoring systems for older adults","Medical & Biological Engineering & Computing","","51","5","10.1007/s11517-012-1021-6","Mirza Mansoor BaigHamid GholamhosseiniMartin J. Connolly","2013","http://link.springer.com/article/10.1007/s11517-012-1021-6","Article"
"Robot technology for future welfare: meeting upcoming societal challenges – an outlook with offset in the development in Scandinavia","Health and Technology","","9","3","10.1007/s12553-019-00302-x","Leon BodenhagenStefan-Daniel SuveiWilliam Kristian JuelErik BranderNorbert Krüger","2019","http://link.springer.com/article/10.1007/s12553-019-00302-x","Article"
"Acceptance among residential electricity consumers regarding scenarios of a transformed energy system in Switzerland—a focus group study","Energy Efficiency","","11","7","10.1007/s12053-017-9548-x","Martin SolandStefan LoosliJulia KochOliver Christ","2018","http://link.springer.com/article/10.1007/s12053-017-9548-x","Article"
"A pilot study for development of a novel tool for clinical decision making to identify fallers among ophthalmic patients","BMC Medical Informatics and Decision Making","","15","3","10.1186/1472-6947-15-S3-S6","P MelilloA OrricoM AttanasioS RossiL PecchiaF ChiricoF TestaF Simonelli","2015","http://link.springer.com/article/10.1186/1472-6947-15-S3-S6","Article"
"Designing assistive technologies for medication regimes in care settings","Universal Access in the Information Society","","2","3","10.1007/s10209-003-0055-9","K. CheverstK. ClarkeG. DewsburyT. HemmingsS. KemberT. RoddenM. Rouncefield","2003","http://link.springer.com/article/10.1007/s10209-003-0055-9","Article"
"Enhancing care homes with assistive video technology for distributed caregiving","AI & SOCIETY","","30","4","10.1007/s00146-014-0560-9","Taro SugiharaTsutomu FujinamiRachel JonesKozo KadowakiMasaya Ando","2015","http://link.springer.com/article/10.1007/s00146-014-0560-9","Article"
