Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Smart Cities—A Vision of the Future or the Present?","Technology Management for Sustainable Production and Logistics","","","","10.1007/978-3-642-33935-6_6","Anna Brdulak","2015","http://link.springer.com/chapter/10.1007/978-3-642-33935-6_6","Chapter"
"Conceptualizing, Modeling and Simulating Sustainability as Tools to Implement Urban Smartness","Computational Science and Its Applications -- ICCSA 2015","","","","10.1007/978-3-319-21470-2_35","Maria-Lluïsa Marsal-Llacuna","2015","http://link.springer.com/chapter/10.1007/978-3-319-21470-2_35","Chapter"
"Smart and Sustainable Library: Information Literacy Hub of a New City","Information Literacy: Moving Toward Sustainability","","","","10.1007/978-3-319-28197-1_3","Aleksandar JerkovAdam SofronijevicDejana Kavaja Stanisic","2015","http://link.springer.com/chapter/10.1007/978-3-319-28197-1_3","Chapter"
"Mobile Technology for Older Adults: Protector, Motivator or Threat?","Human Aspects of IT for the Aged Population. Design for Aging","","","","10.1007/978-3-319-39943-0_41","Lynne CoventryPam Briggs","2016","http://link.springer.com/chapter/10.1007/978-3-319-39943-0_41","Chapter"
"Gerontechnology","Encyclopedia of Geropsychology","","","","10.1007/978-981-287-080-3_191-1","Geoffrey LaneTyler HaydellMersina SimanskiCassandra Stevenson","2015","http://link.springer.com/referenceworkentry/10.1007/978-981-287-080-3_191-1","ReferenceWorkEntry"
"The Role of Citizen Participation in Municipal Smart City Projects: Lessons Learned from Norway","Smarter as the New Urban Agenda","","","","10.1007/978-3-319-17620-8_16","Lasse BerntzenMarius Rohde Johannessen","2016","http://link.springer.com/chapter/10.1007/978-3-319-17620-8_16","Chapter"
"A System Architecture for Smart Health Services and Applications","Multi-disciplinary Trends in Artificial Intelligence","","","","10.1007/978-3-319-26181-2_42","Jiangyong ChenXianghan Zheng","2015","http://link.springer.com/chapter/10.1007/978-3-319-26181-2_42","Chapter"
"Use of Information Technology for Falls Detection and Prevention in the Elderly","Ageing International","","40","3","10.1007/s12126-014-9204-0","Oladele Ademola AtoyebiAntony StewartJune Sampson","2015","http://link.springer.com/article/10.1007/s12126-014-9204-0","Article"
"Dem@Home: Ambient Intelligence for Clinical Support of People Living with Dementia","The Semantic Web","","","","10.1007/978-3-319-47602-5_49","Stelios AndreadisThanos G. StavropoulosGeorgios MeditskosIoannis Kompatsiaris","2016","http://link.springer.com/chapter/10.1007/978-3-319-47602-5_49","Chapter"
"Patient State Recognition System for Healthcare Using Speech and Facial Expressions","Journal of Medical Systems","","40","12","10.1007/s10916-016-0627-x","M. Shamim Hossain","2016","http://link.springer.com/article/10.1007/s10916-016-0627-x","Article"
"The Patient of the Future: Participatory Medicine and Enabling Technologies","Healthcare Information Management Systems","","","","10.1007/978-3-319-20765-0_17","Michael Christopher Gibbons MD, MPHYahya Shaikh MD, MPH","2016","http://link.springer.com/chapter/10.1007/978-3-319-20765-0_17","Chapter"
"In-house Multimedia Data Mining","Multimedia Data Mining and Analytics","","","","10.1007/978-3-319-14998-1_6","Christel AmatoMarc YvonWilfredo Ferré","2015","http://link.springer.com/chapter/10.1007/978-3-319-14998-1_6","Chapter"
"Usability Assessment of a Virtual Fitness Platform on Smart TV for Elderly Health Promotion","Human Aspects of IT for the Aged Population. Healthy and Active Aging","","","","10.1007/978-3-319-39949-2_12","Chao-Hua Wang","2016","http://link.springer.com/chapter/10.1007/978-3-319-39949-2_12","Chapter"
"Body Area Sensing Networks for Remote Health Monitoring","Modern Stroke Rehabilitation through e-Health-based Entertainment","","","","10.1007/978-3-319-21293-7_4","Dwaipayan BiswasAndy CrannyKoushik Maharatna","2016","http://link.springer.com/chapter/10.1007/978-3-319-21293-7_4","Chapter"
"The Role of Culture in Adopting Smart Home Technologies","Handbook of Smart Homes, Health Care and Well-Being","","","","10.1007/978-3-319-01904-8_58-1","Jane Chung","2015","http://link.springer.com/referenceworkentry/10.1007/978-3-319-01904-8_58-1","ReferenceWorkEntry"
"Hierarchical activity recognition for dementia care using Markov Logic Network","Personal and Ubiquitous Computing","","19","2","10.1007/s00779-014-0827-7","K. S. GayathriSusan EliasBalaraman Ravindran","2015","http://link.springer.com/article/10.1007/s00779-014-0827-7","Article"
"Mechatronic Futures","Mechatronic Futures","","","","10.1007/978-3-319-32156-1_1","David BradleyPeter Hehenberger","2016","http://link.springer.com/chapter/10.1007/978-3-319-32156-1_1","Chapter"
"A residential maintenance-free long-term activity monitoring system for healthcare applications","EURASIP Journal on Wireless Communications and Networking","","2016","1","10.1186/s13638-016-0534-3","Xenofon FafoutisEvgeny TsimbaloEvangelos MelliosGeoffrey HiltonRobert PiechockiIan Craddock","2016","http://link.springer.com/article/10.1186/s13638-016-0534-3","Article"
"A Systematic Review of Proposals for the Social Integration of Elderly People Using Ambient Intelligence and Social Networking Sites","Cognitive Computation","","8","3","10.1007/s12559-016-9382-z","Wilfrido CamposAlicia MartinezWendy SanchezHugo EstradaNoé Alejandro Castro-SánchezDante Mujica","2016","http://link.springer.com/article/10.1007/s12559-016-9382-z","Article"
"The New Way of Social Connecting for the Elderly Through Smart Home Applications","HCI in Business","","","","10.1007/978-3-319-20895-4_14","Rich C. Lee","2015","http://link.springer.com/chapter/10.1007/978-3-319-20895-4_14","Chapter"
"Remote Monitoring and Mobile Apps","Contemporary Consumer Health Informatics","","","","10.1007/978-3-319-25973-4_16","Dr. Ruwini EdirisingheAssoc. Prof. Andrew StranieriProf. Nilmini Wickramasinghe","2016","http://link.springer.com/chapter/10.1007/978-3-319-25973-4_16","Chapter"
"Smart Homes: Empowering the Patient Till the End","Consumer Health Informatics","","","","10.1007/978-3-319-19590-2_11","George Demiris","2016","http://link.springer.com/chapter/10.1007/978-3-319-19590-2_11","Chapter"
"Multi-resident Location Tracking in Smart Home through Non-wearable Unobtrusive Sensors","Inclusive Smart Cities and  Digital Health","","","","10.1007/978-3-319-39601-9_1","Jie YinMeng FangGhassem MokhtariQing Zhang","2016","http://link.springer.com/chapter/10.1007/978-3-319-39601-9_1","Chapter"
"Cloud Based Assistive Technologies and Smart Living Environment System","Mobile Networks and Management","","","","10.1007/978-3-319-16292-8_26","Vlatko NikolovskiPetre LameskiBoban JoksimoskiIvan Chorbev","2015","http://link.springer.com/chapter/10.1007/978-3-319-16292-8_26","Chapter"
"FESTIVAL: Towards an Intercontinental Federation Approach","Mobile Networks and Management","","","","10.1007/978-3-319-26925-2_20","Juan R. SantanaJosé A. GalacheToyokazu AkiyamaLevent GurgenMorito MatsuokaMartino MaggioShuuichirou Murata","2015","http://link.springer.com/chapter/10.1007/978-3-319-26925-2_20","Chapter"
"Design Adaptable and Adaptive User Interfaces: A Method to Manage the Information","Ambient Assisted Living","","","","10.1007/978-3-319-18374-9_5","Francesca GullàSilvia CeccacciMichele GermaniLorenzo Cavalieri","2015","http://link.springer.com/chapter/10.1007/978-3-319-18374-9_5","Chapter"
"The EnrichMe Project","Computers Helping People with Special Needs","","","","10.1007/978-3-319-41264-1_45","Claudia SalatinoValerio GowerMeftah GhrissiAdriana TapusKatarzyna Wieczorowska-TobisAleksandra SuwalskaPaolo BarattiniRoberto RossoGiulia MunaroNicola BellottoHerjan van den Heuvel","2016","http://link.springer.com/chapter/10.1007/978-3-319-41264-1_45","Chapter"
"Exploratory analysis of real personal emergency response call conversations: considerations for personal emergency response spoken dialogue systems","Journal of NeuroEngineering and Rehabilitation","","13","1","10.1186/s12984-016-0207-9","Victoria YoungElizabeth RochonAlex Mihailidis","2016","http://link.springer.com/article/10.1186/s12984-016-0207-9","Article"
"HCI Challenges for Consumer-Based Aging in Place Technologies","Human Aspects of IT for the Aged Population. Design for Aging","","","","10.1007/978-3-319-39943-0_11","Marjorie SkubicAnup MishraBradford HarrisCarmen AbbottAndrew CraverKaty MustermanMarilyn Rantz","2016","http://link.springer.com/chapter/10.1007/978-3-319-39943-0_11","Chapter"
"Australian Community Care Experience on the Design, Development, Deployment and Evaluation of Implementing the Smarter Safer Homes Platform","Inclusive Smart Cities and e-Health","","","","10.1007/978-3-319-19312-0_23","Elizabeth DoddPaul HawtingEleanor HortonMohanraj KarunanithiAnne Livingstone","2015","http://link.springer.com/chapter/10.1007/978-3-319-19312-0_23","Chapter"
"New Frontiers of Service Robotics for Active and Healthy Ageing","International Journal of Social Robotics","","8","3","10.1007/s12369-016-0350-2","Alessandro Di NuovoFrank BrozFilippo CavalloPaolo Dario","2016","http://link.springer.com/article/10.1007/s12369-016-0350-2","Article"
"A Smart Health Monitoring Technology","Intelligent Computing Theories and Application","","","","10.1007/978-3-319-42291-6_82","Carl ChalmersWilliam HurstMichael MackayPaul Fergus","2016","http://link.springer.com/chapter/10.1007/978-3-319-42291-6_82","Chapter"
"An mHealth Remote Monitor System Approach Applied to MCC Using ECG Signal in an Android Application","New Advances in Information Systems and Technologies","","","","10.1007/978-3-319-31307-8_5","Francisco Muller MachadoIsis Magrid KoehlerMarlon Silva FerreiraMiguel Antonio Sovierzoski","2016","http://link.springer.com/chapter/10.1007/978-3-319-31307-8_5","Chapter"
"Influence of Expressive Speech on ASR Performances: Application to Elderly Assistance in Smart Home","Text, Speech, and Dialogue","","","","10.1007/978-3-319-45510-5_60","Frédéric AmanVéronique AubergéMichel Vacher","2016","http://link.springer.com/chapter/10.1007/978-3-319-45510-5_60","Chapter"
"Smart Fall: Accelerometer-Based Fall Detection in a Smart Home Environment","Inclusive Smart Cities and e-Health","","","","10.1007/978-3-319-19312-0_16","Dennis SpruteAljoscha PörtnerAlexander WeinitschkeMatthias König","2015","http://link.springer.com/chapter/10.1007/978-3-319-19312-0_16","Chapter"
"Handrail-Shaped IoT Sensor for Long-Term Monitoring of the Mobility in Elderly People","Advances in Design for Inclusion","","","","10.1007/978-3-319-41962-6_56","Yoshihumi NishidaYusuke TakahashiKoji KitamuraHiroshi Mizoguchi","2016","http://link.springer.com/chapter/10.1007/978-3-319-41962-6_56","Chapter"
"History of Clinical Geropsychology: Professional Practice Informed by the Science of Psychology and Aging","Encyclopedia of Geropsychology","","","","10.1007/978-981-287-080-3_258-1","Nancy A. PachanaMichele J. Karel","2016","http://link.springer.com/referenceworkentry/10.1007/978-981-287-080-3_258-1","ReferenceWorkEntry"
"Heart Rate Variability Indicating Stress Visualized by Correlations Plots","Bioinformatics and Biomedical Engineering","","","","10.1007/978-3-319-16480-9_69","Wilhelm Daniel ScherzJuan Antonio OrtegaNatividad Martínez MadridRalf Seepold","2015","http://link.springer.com/chapter/10.1007/978-3-319-16480-9_69","Chapter"
"An approach to provide dynamic, illustrative, video-based guidance within a goal-driven smart home","Journal of Ambient Intelligence and Humanized Computing","","","","10.1007/s12652-016-0421-0","Joseph RaffertyChris NugentJun LiuLiming Chen","2016","http://link.springer.com/article/10.1007/s12652-016-0421-0","Article"
"Remote Management of a Large Set of Heterogeneous Devices Using Existing IoT Interoperability Platforms","Internet of Things. IoT Infrastructures","","","","10.1007/978-3-319-47075-7_49","Heleen VandaeleJelle NelisTim VerbelenChris Develder","2016","http://link.springer.com/chapter/10.1007/978-3-319-47075-7_49","Chapter"
"Acceptance of ICTs by Older Adults: A Review of Recent Studies","Human Aspects of IT for the Aged Population. Design for Aging","","","","10.1007/978-3-319-20892-3_24","Qi MaKe ChenAlan Hoi Shou ChanPei-Lee Teh","2015","http://link.springer.com/chapter/10.1007/978-3-319-20892-3_24","Chapter"
"Interactive pain nursing intervention system for smart health service","Multimedia Tools and Applications","","74","7","10.1007/s11042-014-1923-4","Hoill JungHyun YooYoungho LeeKyung-Yong Chung","2015","http://link.springer.com/article/10.1007/s11042-014-1923-4","Article"
"Daily life behaviour monitoring for health assessment using machine learning: bridging the gap between domains","Personal and Ubiquitous Computing","","19","2","10.1007/s00779-014-0823-y","Hande AlemdarCan TuncaCem Ersoy","2015","http://link.springer.com/article/10.1007/s00779-014-0823-y","Article"
"Situation-Aware Decision Making in Smart Homes","Inclusive Smart Cities and  Digital Health","","","","10.1007/978-3-319-39601-9_7","Hoda GholamiCarl K. Chang","2016","http://link.springer.com/chapter/10.1007/978-3-319-39601-9_7","Chapter"
"A Self Sustainable Approach for IoT Services Provisioning","Enterprise Interoperability VII","","","","10.1007/978-3-319-30957-6_4","Raquel Melo-AlmeidaCarlos AgostinhoRicardo Jardim-Goncalves","2016","http://link.springer.com/chapter/10.1007/978-3-319-30957-6_4","Chapter"
"Modelling and Simulating Collaborative Scenarios for Designing an Assistant Ambient System that Supports Daily Activities","Computational Collective Intelligence","","","","10.1007/978-3-319-24069-5_18","Sameh TrikiChihab HanachiMarie-Pierre GleizesPierre GlizeAlice Rouyer","2015","http://link.springer.com/chapter/10.1007/978-3-319-24069-5_18","Chapter"
"The Elderly Resources Centre","Handbook of Smart Homes, Health Care and Well-Being","","","","10.1007/978-3-319-01904-8_61-1","P. C. SzeK. Y. Au-Yeung","2015","http://link.springer.com/referenceworkentry/10.1007/978-3-319-01904-8_61-1","ReferenceWorkEntry"
"Smart Home: A Learning and Development Environment","Handbook of Smart Homes, Health Care and Well-Being","","","","10.1007/978-3-319-01904-8_67-1","Kari VehmaskoskiToni Pekkola","2015","http://link.springer.com/referenceworkentry/10.1007/978-3-319-01904-8_67-1","ReferenceWorkEntry"
"Using Smart Home Technology and Health-Promoting Exercise","International Handbook of Occupational Therapy Interventions","","","","10.1007/978-3-319-08141-0_54","Machiko R. Tomita PhDSusan M. Nochajski PhD, OTR/L","2015","http://link.springer.com/chapter/10.1007/978-3-319-08141-0_54","Chapter"
"The Future of Aging and Digital Health","Disruptive Cooperation in Digital Health","","","","10.1007/978-3-319-40980-1_4","Jody Ranck","2016","http://link.springer.com/chapter/10.1007/978-3-319-40980-1_4","Chapter"
"Games for Health in the Home: Gaming and Older Adults in the Digital Age of Healthcare","Handbook of Smart Homes, Health Care and Well-Being","","","","10.1007/978-3-319-01904-8_55-2","Amanda K. HallHannah R. Marston","2016","http://link.springer.com/referenceworkentry/10.1007/978-3-319-01904-8_55-2","ReferenceWorkEntry"
"Life-Long Learning","Handbook of Science and Technology Convergence","","","","10.1007/978-3-319-07052-0_59","Anne Collins McLaughlinJing FengRichard Pak","2016","http://link.springer.com/referenceworkentry/10.1007/978-3-319-07052-0_59","ReferenceWorkEntry"
"Smart Built Environments and Independent Living: A Public Health Perspective","Smart Homes and Health Telematics","","","","10.1007/978-3-319-14424-5_24","Blaine ReederGeorge DemirisHilaire J. Thompson","2015","http://link.springer.com/chapter/10.1007/978-3-319-14424-5_24","Chapter"
"Smart home in a box: usability study for a large scale self-installation of smart home technologies","Journal of Reliable Intelligent Environments","","2","2","10.1007/s40860-016-0021-y","Yang HuDominique TilkeTaylor AdamsAaron S. CrandallDiane J. CookMaureen Schmitter-Edgecombe","2016","http://link.springer.com/article/10.1007/s40860-016-0021-y","Article"
"PHR open platform based smart health service using distributed object group framework","Cluster Computing","","19","1","10.1007/s10586-016-0531-7","Kyungyong ChungRoy C. Park","2016","http://link.springer.com/article/10.1007/s10586-016-0531-7","Article"
"Mobile Governance in Indian Urban Local Bodies: An Exploratory Study","Social Media: The Good, the Bad, and the Ugly","","","","10.1007/978-3-319-45234-0_55","Somnath MitraM. P. GuptaJaijit Bhattacharya","2016","http://link.springer.com/chapter/10.1007/978-3-319-45234-0_55","Chapter"
"Modern fields of scientific and practical studies in the field of the policy of active and healthy longevity: Experience and perspectives","Advances in Gerontology","","6","2","10.1134/S2079057016020053","E. Yu. Golubeva","2016","http://link.springer.com/article/10.1134/S2079057016020053","Article"
"Recognition Framework for Inferring Activities of Daily Living Based on Pattern Mining","Arabian Journal for Science and Engineering","","41","8","10.1007/s13369-016-2091-9","Shamila NasreenMuhammad Awais AzamUsman NaeemMustansar Ali GhazanfarAsra Khalid","2016","http://link.springer.com/article/10.1007/s13369-016-2091-9","Article"
"Probabilistic Model for M2M in IoT networking and communication","Telecommunication Systems","","62","1","10.1007/s11235-015-9982-z","Anand PaulSeungmin Rho","2016","http://link.springer.com/article/10.1007/s11235-015-9982-z","Article"
"Co-creation of Value Through Initiative of a Leader Company and Collaboration of Participating Companies—Case Study of Fujisawa Sustainable Smart Town","The Smart City and the Co-creation of Value","","","","10.1007/978-4-431-55846-0_4","Nobuyuki Tokoro","2016","http://link.springer.com/chapter/10.1007/978-4-431-55846-0_4","Chapter"
"A User-Centric Design of Service Robots Speech Interface for the Elderly","Recent Advances in Nonlinear Speech Processing","","","","10.1007/978-3-319-28109-4_28","Ning WangFrank BrozAlessandro Di NuovoTony BelpaemeAngelo Cangelosi","2016","http://link.springer.com/chapter/10.1007/978-3-319-28109-4_28","Chapter"
"eServices - Service Platform for Pervasive Elderly Care","Ambient Intelligence - Software and Applications","","","","10.1007/978-3-319-19695-4_21","Isabel MarcelinoRosalía LazaPatrício DominguesSilvana Gómez-MeireAntónio Pereira","2015","http://link.springer.com/chapter/10.1007/978-3-319-19695-4_21","Chapter"
"Case Studies: Developing Countries Committed to an Ecologically Aware Future","Microsensing Networks for Sustainable Cities","","","","10.1007/978-3-319-28358-6_10","Johannes LambrechtsSaurabh Sinha","2016","http://link.springer.com/chapter/10.1007/978-3-319-28358-6_10","Chapter"
"Sequential pattern profiling based bio-detection for smart health service","Cluster Computing","","18","1","10.1007/s10586-014-0370-3","Hoill JungKyungyong Chung","2015","http://link.springer.com/article/10.1007/s10586-014-0370-3","Article"
"Cyber-Physical Systems: Opportunities, Challenges and (Some) Solutions","Management of Cyber Physical Objects in the Future Internet of Things","","","","10.1007/978-3-319-26869-9_1","Peter MarwedelMichael Engel","2016","http://link.springer.com/chapter/10.1007/978-3-319-26869-9_1","Chapter"
"Design and Implementation of the Basic Technology for Realtime Smart Metering System Using Power Line Communication for Smart Grid","Advances in Computer Science and Ubiquitous Computing","","","","10.1007/978-981-10-0281-6_94","Jun-Ho HuhDong-Geun LeeKyungryong Seo","2015","http://link.springer.com/chapter/10.1007/978-981-10-0281-6_94","Chapter"
"Ecare@Home: A Distributed Research Environment on Semantic Interoperability","Internet of Things Technologies for HealthCare","","","","10.1007/978-3-319-51234-1_1","Amy LoutfiArne JönssonLars KarlssonLeili LindMaria LindenFederico PecoraThiemo Voigt","2016","http://link.springer.com/chapter/10.1007/978-3-319-51234-1_1","Chapter"
"Seniors’ Life Satisfaction in Regions of the Czech Republic","Smart City 360°","","","","10.1007/978-3-319-33681-7_80","Martina RašticováNaďa BirčiakováIvana KolářováKateřina Rampulová","2016","http://link.springer.com/chapter/10.1007/978-3-319-33681-7_80","Chapter"
"Urbanization and health in China, thinking at the national, local and individual levels","Environmental Health","","15","1","10.1186/s12940-016-0104-5","Xinhu LiJinchao SongTao LinJane DixonGuoqin ZhangHong Ye","2016","http://link.springer.com/article/10.1186/s12940-016-0104-5","Article"
"SMARTA: Smart Ambiente and Wearable Home Monitoring for Elderly","Internet of Things. IoT Infrastructures","","","","10.1007/978-3-319-47063-4_54","Paolo PeregoMarco TarabiniMarco BoccioloneGiuseppe Andreoni","2016","http://link.springer.com/chapter/10.1007/978-3-319-47063-4_54","Chapter"
"Towards an Adaptation Model for Smart Homes","Inclusive Smart Cities and  Digital Health","","","","10.1007/978-3-319-39601-9_8","Yannick FrancilletteSébastien GabouryAbdenour BouzouaneBruno Bouchard","2016","http://link.springer.com/chapter/10.1007/978-3-319-39601-9_8","Chapter"
"The ENRICHME Project: Lessons Learnt from a First Interaction with the Elderly","Social Robotics","","","","10.1007/978-3-319-47437-3_72","Roxana AgrigoroaieFrançois FerlandAdriana Tapus","2016","http://link.springer.com/chapter/10.1007/978-3-319-47437-3_72","Chapter"
"Assistive Technology and Older Adults","Health Care for People with Intellectual and Developmental Disabilities across the Lifespan","","","","10.1007/978-3-319-18096-0_117","Eliezer Carmeli PT, PhDBita Imam BScJoav Merrick MD, MMedSci, DMSc","2016","http://link.springer.com/chapter/10.1007/978-3-319-18096-0_117","Chapter"
"Cloud-Based Smart Health Monitoring System for Automatic Cardiovascular and Fall Risk Assessment in Hypertensive Patients","Journal of Medical Systems","","39","10","10.1007/s10916-015-0294-3","P. MelilloA. OrricoP. ScalaF. CrispinoL. Pecchia","2015","http://link.springer.com/article/10.1007/s10916-015-0294-3","Article"
"Cyber-physical systems: challenge of the 21st century","e & i Elektrotechnik und Informationstechnik","","133","7","10.1007/s00502-016-0426-6","Lukas EsterleRadu Grosu","2016","http://link.springer.com/article/10.1007/s00502-016-0426-6","Article"
"Computer-Assisted Learning Based on Universal Design, Multimodal Presentation and Textual Linkage","Journal of the Knowledge Economy","","7","2","10.1007/s13132-016-0371-y","Leyla ZhuhadarBryan CarsonJerry DadayEvelyn ThrasherOlfa Nasraoui","2016","http://link.springer.com/article/10.1007/s13132-016-0371-y","Article"
"Adaptive Methods for Managing Heterogeneity in Smart Spaces","Internet of Things. IoT Infrastructures","","","","10.1007/978-3-319-47075-7_39","Mikko AsikainenLauri VäätäinenAleksi SuomalainenMiika ToivanenKeijo HaatajaPekka Toivanen","2016","http://link.springer.com/chapter/10.1007/978-3-319-47075-7_39","Chapter"
"Disruptive Cooperation: Innovation for Health’s Wicked Problems","Disruptive Cooperation in Digital Health","","","","10.1007/978-3-319-40980-1_1","Jody Ranck","2016","http://link.springer.com/chapter/10.1007/978-3-319-40980-1_1","Chapter"
"An Exploratory Study on Consumer’s Needs on Smart Home in Korea","Design, User Experience, and Usability: Technological Contexts","","","","10.1007/978-3-319-40406-6_32","Sunwoo KimJeonghyuk Yoon","2016","http://link.springer.com/chapter/10.1007/978-3-319-40406-6_32","Chapter"
"Life style improvement mobile service for high risk chronic disease based on PHR platform","Cluster Computing","","19","2","10.1007/s10586-016-0549-x","Hoill JungKyungyong Chung","2016","http://link.springer.com/article/10.1007/s10586-016-0549-x","Article"
"An Open Platform for Children’s Independent Mobility","Smart Cities, Green Technologies, and Intelligent Transport Systems","","","","10.1007/978-3-319-27753-0_4","Matteo GerosaAnnapaola MarconiMarco PistorePaolo Traverso","2015","http://link.springer.com/chapter/10.1007/978-3-319-27753-0_4","Chapter"
"Theoretical Foundations of the WISE Home","The Future Home is Wise, Not Smart","","","","10.1007/978-3-319-23093-1_5","Gerhard Leitner","2015","http://link.springer.com/chapter/10.1007/978-3-319-23093-1_5","Chapter"
"Elements of Adaptation in Ambient User Interfaces","Computers Helping People with Special Needs","","","","10.1007/978-3-319-41267-2_85","Laura BurzagliFabio GoriPaolo BarontiMarco BilliPier Luigi Emiliani","2016","http://link.springer.com/chapter/10.1007/978-3-319-41267-2_85","Chapter"
"Challenges in the Data Collection for Diagnostics of Smart Buildings","Information Science and Applications (ICISA) 2016","","","","10.1007/978-981-10-0557-2_90","Sanja Lazarova-MolnarNader Mohamed","2016","http://link.springer.com/chapter/10.1007/978-981-10-0557-2_90","Chapter"
"Technology-Supported Health Measures and Goal-Tracking for Older Adults in Everyday Living","Foundations of Augmented Cognition","","","","10.1007/978-3-319-20816-9_76","Blaine ReederAngela RichardMartha E. Crosby","2015","http://link.springer.com/chapter/10.1007/978-3-319-20816-9_76","Chapter"
"A Utility Model for Tailoring Sensor Networks to Users","User Modeling, Adaptation and Personalization","","","","10.1007/978-3-319-20267-9_13","Masud MoshtaghiIngrid Zukerman","2015","http://link.springer.com/chapter/10.1007/978-3-319-20267-9_13","Chapter"
"Character of Domain and Organization of Book","Consumer Health Informatics","","","","10.1007/978-3-319-19590-2_1","Thomas Wetter","2016","http://link.springer.com/chapter/10.1007/978-3-319-19590-2_1","Chapter"
"WSNs Manufacturers","Wireless Sensor Networks","","","","10.1007/978-981-10-0412-4_7","Hossam Mahmoud Ahmad Fahmy","2016","http://link.springer.com/chapter/10.1007/978-981-10-0412-4_7","Chapter"
"Analysis of Human Awareness of Security and Privacy Threats in Smart Environments","Human Aspects of Information Security, Privacy, and Trust","","","","10.1007/978-3-319-20376-8_15","Luca CaviglioneJean-François LalandeWojciech MazurczykSteffen Wendzel","2015","http://link.springer.com/chapter/10.1007/978-3-319-20376-8_15","Chapter"
"An Agent-Based Architecture for Sensor Data Collection and Reasoning in Smart Home Environments for Independent Living","Advances in Artificial Intelligence","","","","10.1007/978-3-319-34111-8_2","Thomas ReichherzerSteven SatterfieldJoseph BelitsosJanusz ChudzynskiLamar Watson","2016","http://link.springer.com/chapter/10.1007/978-3-319-34111-8_2","Chapter"
"Reasoning Service Enabling SmartHome Automation at the Edge of Context Networks","New Advances in Information Systems and Technologies","","","","10.1007/978-3-319-31232-3_73","Hasibur RahmanRahim RahmaniTheo KanterMagnus PerssonStefan Amundin","2016","http://link.springer.com/chapter/10.1007/978-3-319-31232-3_73","Chapter"
"Constructing the Research Model of Beijing Neighborhood Through the Living Lab Method","Cross-Cultural Design","","","","10.1007/978-3-319-40093-8_52","Zhiyong FuYaohua Bu","2016","http://link.springer.com/chapter/10.1007/978-3-319-40093-8_52","Chapter"
"Toward an Age-Friendly European Union","Age-Friendly Cities and Communities in International Comparison","","","","10.1007/978-3-319-24031-2_14","Anne-Sophie ParentJulia Wadoux","2016","http://link.springer.com/chapter/10.1007/978-3-319-24031-2_14","Chapter"
"The application of statistical reliability theory in the context of Intelligent Environments: a tutorial review","Journal of Reliable Intelligent Environments","","1","1","10.1007/s40860-015-0004-4","Gordon Hunter","2015","http://link.springer.com/article/10.1007/s40860-015-0004-4","Article"
"Introduction","Smartphone-Based Human Activity Recognition","","","","10.1007/978-3-319-14274-6_1","Jorge Luis Reyes Ortiz","2015","http://link.springer.com/chapter/10.1007/978-3-319-14274-6_1","Chapter"
"Supporting People to Age-in-Place: Prototyping a Multi-sided Health and Wellbeing Platform in a Living Lab Setting","Transforming Healthcare Through Information Systems","","","","10.1007/978-3-319-30133-4_11","Wally J.W. Keijzer-BroersLucas Florez-AtehortuaMark de Reuver","2016","http://link.springer.com/chapter/10.1007/978-3-319-30133-4_11","Chapter"
"Health Smart Home Services incorporating a MAR-based Energy Consumption Awareness System","Journal of Intelligent & Robotic Systems","","79","3 - 4","10.1007/s10846-014-0114-x","Mi Jeong KimJu Hyun LeeXiangyu WangJeong Tai Kim","2015","http://link.springer.com/article/10.1007/s10846-014-0114-x","Article"
"Designing an Indoor Navigation System for Elderly People’s Capabilities","Human Aspects of IT for the Aged Population. Design for Everyday Life","","","","10.1007/978-3-319-20913-5_40","Mathias KällströmSondre BerdalSuhas Govind Joshi","2015","http://link.springer.com/chapter/10.1007/978-3-319-20913-5_40","Chapter"
"Designing a Multi-sided Health and Wellbeing Platform: Results of a First Design Cycle","Smart Homes and Health Telematics","","","","10.1007/978-3-319-14424-5_1","W. J. W. Keijzer-BroersG. A. de ReuverN. A. Guldemond","2015","http://link.springer.com/chapter/10.1007/978-3-319-14424-5_1","Chapter"
"Big Data Driven Business Models","Big Data and Analytics","","","","10.1007/978-3-319-10665-6_4","Vincenzo Morabito","2015","http://link.springer.com/chapter/10.1007/978-3-319-10665-6_4","Chapter"
"Co-design, Co-creation, and Co-production of Smart Mobility System","Cross-Cultural Design","","","","10.1007/978-3-319-40093-8_54","Hiroko Kudo","2016","http://link.springer.com/chapter/10.1007/978-3-319-40093-8_54","Chapter"
"A Novel Data Dissemination Model for Organic Data Flows","Mobile Networks and Management","","","","10.1007/978-3-319-26925-2_18","Anna FoersterAsanga UdugamaCarmelita GörgKoojana KuladinithiAndreas Timm-GielAlejandro Cama-Pinto","2015","http://link.springer.com/chapter/10.1007/978-3-319-26925-2_18","Chapter"
"Apps and M-Health Within the Context of Smart Homes for Healthcare","Handbook of Smart Homes, Health Care and Well-Being","","","","10.1007/978-3-319-01904-8_27-1","Anthony A. Sterns","2016","http://link.springer.com/referenceworkentry/10.1007/978-3-319-01904-8_27-1","ReferenceWorkEntry"
