Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Education and CHI","HCI and User-Experience Design","","","","10.1007/978-1-4471-6744-0_22","Aaron Marcus","2015","http://link.springer.com/chapter/10.1007/978-1-4471-6744-0_22","Chapter"
"Elements of Adaptation in Ambient User Interfaces","Computers Helping People with Special Needs","","","","10.1007/978-3-319-41267-2_85","Laura BurzagliFabio GoriPaolo BarontiMarco BilliPier Luigi Emiliani","2016","http://link.springer.com/chapter/10.1007/978-3-319-41267-2_85","Chapter"
"A Survey on Wireless Camera Sensor Networks","Frontier and Future Development of Information Technology in Medicine and Education","","","","10.1007/978-94-007-7618-0_106","Xiaolan Liu","2014","http://link.springer.com/chapter/10.1007/978-94-007-7618-0_106","Chapter"
"Context-Aware Middleware: A Review","Context in Computing","","","","10.1007/978-1-4939-1887-4_6","Hamed Vahdat-Nejad","2014","http://link.springer.com/chapter/10.1007/978-1-4939-1887-4_6","Chapter"
"Activity Monitoring of the Elderly for Telecare Systems - Review","Information Technologies in Biomedicine, Volume 4","","","","10.1007/978-3-319-06596-0_12","Andrzej W. MitasMarcin RudzkiMaria SkotnickaPaula Lubina","2014","http://link.springer.com/chapter/10.1007/978-3-319-06596-0_12","Chapter"
"SHMDRS: A Smartphone-Based Human Motion Detection and Response System","Wireless Algorithms, Systems, and Applications","","","","10.1007/978-3-319-42836-9_16","Ke LinSiyao ChengYingshu LiJianzhong LiHong GaoHongzhi Wang","2016","http://link.springer.com/chapter/10.1007/978-3-319-42836-9_16","Chapter"
"Evaluation of the Barthel Index Presented on Paper and Developed Digitally","Smart Homes and Health Telematics","","","","10.1007/978-3-319-14424-5_29","Elizabeth Sarah MartinChris NugentRaymond BondSuzanne Martin","2015","http://link.springer.com/chapter/10.1007/978-3-319-14424-5_29","Chapter"
"Hope of Immortality","Hope in Health","","","","10.1057/9781137313867_5","Alan Petersen","2015","http://link.springer.com/chapter/10.1057/9781137313867_5","Chapter"
"User Interface Design for Ambient Assisted Living Systems","Distributed, Ambient and Pervasive Interactions","","","","10.1007/978-3-319-39862-4_4","Caroline ByrneRem CollierMichael O’GradyGregory M. P. O’Hare","2016","http://link.springer.com/chapter/10.1007/978-3-319-39862-4_4","Chapter"
"Network Architectures and Standards","The Art of Wireless Sensor Networks","","","","10.1007/978-3-642-40009-4_23","Dilan SahinHabib M. Ammari","2014","http://link.springer.com/chapter/10.1007/978-3-642-40009-4_23","Chapter"
"Health Technology Assessment of Home Monitoring for Patients Suffering from Heart Failure","XIII Mediterranean Conference on Medical and Biological Engineering and Computing 2013","","","","10.1007/978-3-319-00846-2_280","L. PecchiaP. MelilloM. AttanasioA. OrricoE. PacificiE. Iadanza","2014","http://link.springer.com/chapter/10.1007/978-3-319-00846-2_280","Chapter"
"The Simpler the Better: How the User-Inspired Innovation Process (UIIP) Improved the Development of RelaxedCare – the Entirely New Way of Communicating and Caring","Design, User Experience, and Usability: Technological Contexts","","","","10.1007/978-3-319-40406-6_37","Martin MorandellSandra DittenbergerAndrea KoscherEmanuel SandnerMirsolav Sili","2016","http://link.springer.com/chapter/10.1007/978-3-319-40406-6_37","Chapter"
"Chronobioethics and Alerting Chronobiologic Ambulatory Blood Pressure Monitoring (C-ABPM; Stress/Strain Test) for Preventing Cardiovascular and for Understanding and Avoiding/Evading Societal and Natural Cataclysms by Personalized and Generalized Chronouspheres","Chronomics and Continuous Ambulatory Blood Pressure Monitoring","","","","10.1007/978-4-431-54631-3_23","Kuniaki OtsukaGermaine CornelissenFranz Halberg","2016","http://link.springer.com/chapter/10.1007/978-4-431-54631-3_23","Chapter"
"A User-Centric Design of Service Robots Speech Interface for the Elderly","Recent Advances in Nonlinear Speech Processing","","","","10.1007/978-3-319-28109-4_28","Ning WangFrank BrozAlessandro Di NuovoTony BelpaemeAngelo Cangelosi","2016","http://link.springer.com/chapter/10.1007/978-3-319-28109-4_28","Chapter"
"An Assisted Living Home for Alzheimer’s Patient in Saudi Arabia, A Prototype","HCI International 2015 - Posters’ Extended Abstracts","","","","10.1007/978-3-319-21383-5_63","Sulaf AlmagooshiMona HakamiMaha AlsayyariWafa AlrajhiSarah Alkoblan","2015","http://link.springer.com/chapter/10.1007/978-3-319-21383-5_63","Chapter"
"More than the Modeling of Emotions: A Foreword","Toward  Robotic Socially Believable Behaving Systems - Volume I","","","","10.1007/978-3-319-31056-5_1","Leopoldina Fortunati","2016","http://link.springer.com/chapter/10.1007/978-3-319-31056-5_1","Chapter"
"Ontological Personal Healthcare Using Medical Standards","Bioinformatics and Biomedical Engineering","","","","10.1007/978-3-319-16480-9_50","Yeong-Tae SongNeekoo TorkianFatimah Al-Dossary","2015","http://link.springer.com/chapter/10.1007/978-3-319-16480-9_50","Chapter"
"Intelligent Decision Support for Real Time Health Care Monitoring System","Afro-European Conference for Industrial Advancement","","","","10.1007/978-3-319-13572-4_15","Abdelhamid Salih Mohamed SalihAjith Abraham","2015","http://link.springer.com/chapter/10.1007/978-3-319-13572-4_15","Chapter"
"Context Aware Sensing","Body Sensor Networks","","","","10.1007/978-1-4471-6374-9_9","Surapa ThiemjarusGuang-Zhong Yang PhD","2014","http://link.springer.com/chapter/10.1007/978-1-4471-6374-9_9","Chapter"
"The Fire: Bullying and Violence by Adults at Work","Bullying and Violence in South Korea","","","","10.1007/978-3-319-44612-7_4","Trent Bax","2016","http://link.springer.com/chapter/10.1007/978-3-319-44612-7_4","Chapter"
"How Are You Doing? Enabling Older Adults to Enrich Sensor Data with Subjective Input","Human Behavior Understanding","","","","10.1007/978-3-319-24195-1_4","Marije KanisSaskia RobbenBen Kröse","2015","http://link.springer.com/chapter/10.1007/978-3-319-24195-1_4","Chapter"
"Background Literature on the Adoption of Health Information Technologies","Healthcare Technology Innovation Adoption","","","","10.1007/978-3-319-17975-9_2","Nima A. BehkamiTugrul U. Daim","2016","http://link.springer.com/chapter/10.1007/978-3-319-17975-9_2","Chapter"
"Cards of the Agreements with American Universities","Inter-University Cooperation","","","","10.1007/978-3-319-17608-6_16","Fabrizio D’AscenzoGiovanni Maria Vianello","2016","http://link.springer.com/chapter/10.1007/978-3-319-17608-6_16","Chapter"
"Multi-tenancy Aware Ambient Assisted Living Platforms in the Cloud","Ambient Intelligence","","","","10.1007/978-3-319-14112-1_7","Carsten StocklöwAlejandro M. Medrano GilAlvaro Fides ValeroMichele GirolamiStefano Lenzi","2014","http://link.springer.com/chapter/10.1007/978-3-319-14112-1_7","Chapter"
"Behavior Modeling and Reasoning for Ambient Support: HCM-L Modeler","Modern Advances in Applied Intelligence","","","","10.1007/978-3-319-07467-2_41","Fadi Al MachotHeinrich C. MayrJudith Michael","2014","http://link.springer.com/chapter/10.1007/978-3-319-07467-2_41","Chapter"
"Prospecting HCI Challenges for Extreme Poverty Communities: Redefining and Optimizing User Experiences with Technology","Human-Computer Interaction: Users and Contexts","","","","10.1007/978-3-319-21006-3_28","Daniel Almeida ChagasCamila Loiola Brito MaiaElizabeth FurtadoCarlos R. Maia de Carvalho","2015","http://link.springer.com/chapter/10.1007/978-3-319-21006-3_28","Chapter"
"Panasonic: A Case Study on Constant Change and Reinvention of a World Brand","Multinational Management","","","","10.1007/978-3-319-23012-2_10","Uli Mathies","2016","http://link.springer.com/chapter/10.1007/978-3-319-23012-2_10","Chapter"
"Resilience, Vulnerability and Prevention Policies of Territorial Systems in Areas at High Seismic Risk","Earthquakes and Their Impact on Society","","","","10.1007/978-3-319-21753-6_11","A. TeramoC. RafanelliM. PoscolieriF. Lo CastroS. IarossiD. TerminiM. De LucaA. MarinoF. Ruggiano","2016","http://link.springer.com/chapter/10.1007/978-3-319-21753-6_11","Chapter"
"A Product Line Architecture for Mobile Patient Monitoring System","Mobile Health","","","","10.1007/978-3-319-12817-7_22","Gaurav PaliwalArvind W. Kiwelekar","2015","http://link.springer.com/chapter/10.1007/978-3-319-12817-7_22","Chapter"
"Socialized Roboethics","Roboethics","","","","10.1007/978-3-319-21714-7_8","Spyros G. Tzafestas","2016","http://link.springer.com/chapter/10.1007/978-3-319-21714-7_8","Chapter"
"Development of Home Automation System by Using ZigbeX and Atmega128 for Wireless Sensor Networks","Recent Development in Wireless Sensor and Ad-hoc Networks","","","","10.1007/978-81-322-2129-6_3","Nik Khadijah Nik AznanYeon-Mo Yang","2015","http://link.springer.com/chapter/10.1007/978-81-322-2129-6_3","Chapter"
"Cloud4all: Scope, Evolution and Challenges","Universal Access in Human-Computer Interaction. Design for All and Accessibility Practice","","","","10.1007/978-3-319-07509-9_40","Manuel Ortega-MoralIgnacio PeinadoGregg C. Vanderheiden","2014","http://link.springer.com/chapter/10.1007/978-3-319-07509-9_40","Chapter"
"Multi-view Onboard Clustering of Skeleton Data for Fall Risk Discovery","Ambient Intelligence","","","","10.1007/978-3-319-14112-1_21","Daisuke TakayamaYutaka DeguchiShigeru TakanoVasile-Marian ScuturiciJean-Marc PetitEinoshin Suzuki","2014","http://link.springer.com/chapter/10.1007/978-3-319-14112-1_21","Chapter"
"Knowledge-Driven Activity Recognition and Segmentation Using Context Connections","The Semantic Web – ISWC 2014","","","","10.1007/978-3-319-11915-1_17","Georgios MeditskosEfstratios KontopoulosIoannis Kompatsiaris","2014","http://link.springer.com/chapter/10.1007/978-3-319-11915-1_17","Chapter"
"Policy Design, Planning, and Management in Global Systems Science","Complex Systems Design & Management Asia","","","","10.1007/978-3-319-12544-2_10","Jeffrey Johnson","2015","http://link.springer.com/chapter/10.1007/978-3-319-12544-2_10","Chapter"
"Design of a Secure Habitat for an Enhanced Long Living: Case Study S.H.E.L.L Project","Ambient Assisted Living","","","","10.1007/978-3-319-18374-9_37","Niccolò CasidduClaudia PorfirioneMatteo Zallio","2015","http://link.springer.com/chapter/10.1007/978-3-319-18374-9_37","Chapter"
"The Britannia Music Hall, 1859–1905: ‘Improvement’","The Britannia Panopticon Music Hall and Cosmopolitan Entertainment Culture","","","","10.1057/978-1-137-47659-3_2","Paul Maloney","2016","http://link.springer.com/chapter/10.1057/978-1-137-47659-3_2","Chapter"
"Context Recognition: Towards Automatic Query Generation","Ambient Intelligence","","","","10.1007/978-3-319-26005-1_14","Marjan AlirezaieFederico PecoraAmy Loutfi","2015","http://link.springer.com/chapter/10.1007/978-3-319-26005-1_14","Chapter"
"Geospatial Future Is Open: Lessons Learnt from Applications Based on Open Data","Computational Science and Its Applications -- ICCSA 2016","","","","10.1007/978-3-319-42111-7_39","Branka Cuca","2016","http://link.springer.com/chapter/10.1007/978-3-319-42111-7_39","Chapter"
"Eating in the Twenty-First Century","Food and Foodways in Italy from 1861 to the Present","","","","10.1057/9781137569622_7","Emanuela Scarpellini","2016","http://link.springer.com/chapter/10.1057/9781137569622_7","Chapter"
"Lessons Learned from a Long-Running Assistive System for Geriatric Care","Ambient Assisted Living and Daily Activities","","","","10.1007/978-3-319-13105-4_13","Valeria Soto-MendozaJ. Antonio Garcia-Macias","2014","http://link.springer.com/chapter/10.1007/978-3-319-13105-4_13","Chapter"
"Activity Patterns in Stroke Patients - Is There a Trend in Behaviour During Rehabilitation?","Human Behavior Understanding","","","","10.1007/978-3-319-24195-1_11","Adrian DerungsJulia SeiterCorina Schuster-AmftOliver Amft","2015","http://link.springer.com/chapter/10.1007/978-3-319-24195-1_11","Chapter"
"The Urban Transition of Disaster Governance in Asia","Disaster Governance in Urbanising Asia","","","","10.1007/978-981-287-649-2_2","Mike Douglass","2016","http://link.springer.com/chapter/10.1007/978-981-287-649-2_2","Chapter"
"Privacy-Invading Technologies","Privacy-Invading Technologies and Privacy by Design","","","","10.1007/978-94-6265-026-8_4","Demetrius Klitou","2014","http://link.springer.com/chapter/10.1007/978-94-6265-026-8_4","Chapter"
"A Survey on Testing for Cyber Physical System","Testing Software and Systems","","","","10.1007/978-3-319-25945-1_12","Sara Abbaspour AsadollahRafia InamHans Hansson","2015","http://link.springer.com/chapter/10.1007/978-3-319-25945-1_12","Chapter"
"Which AAL Middleware Matches My Requirements? An Analysis of Current Middleware Systems and a Framework for Decision-Support","Ambient Assisted Living","","","","10.1007/978-3-319-11866-6_9","Tom ZentekCan Oliver YumusakChristian ReicheltAsarnusch Rashid","2015","http://link.springer.com/chapter/10.1007/978-3-319-11866-6_9","Chapter"
"Brain-Computer Interface Research: A State-of-the-Art Summary 4","Brain-Computer Interface Research","","","","10.1007/978-3-319-25190-5_1","Christoph GugerBrendan Z. AllisonGernot R. Müller-Putz","2015","http://link.springer.com/chapter/10.1007/978-3-319-25190-5_1","Chapter"
"Motion Capture: From Radio Signals to Inertial Signals","Mobile Health","","","","10.1007/978-3-319-12817-7_34","Matteo GiubertiGianluigi Ferrari","2015","http://link.springer.com/chapter/10.1007/978-3-319-12817-7_34","Chapter"
"A Practical Solution for the Automatic Generation of User Interfaces – What Are the Benefits of a Practical Solution for the Automatic Generation of User Interfaces?","Human-Computer Interaction. Theories, Methods, and Tools","","","","10.1007/978-3-319-07233-3_41","Miroslav SiliChristopher MayerMartin MorandellMatthias GiraMartin Petzold","2014","http://link.springer.com/chapter/10.1007/978-3-319-07233-3_41","Chapter"
"Assessing Policy Making for ICT Innovation: A Decision Support Research Agenda","Electronic Government","","","","10.1007/978-3-662-44426-9_14","Ciara FitzgeraldFrédéric Adam","2014","http://link.springer.com/chapter/10.1007/978-3-662-44426-9_14","Chapter"
"Public Perception and Acceptance of Electric Vehicles: Exploring Users’ Perceived Benefits and Drawbacks","Design, User Experience, and Usability. User Experience Design for Everyday Life Applications and Services","","","","10.1007/978-3-319-07635-5_60","Martina ZiefleShirley Beul-LeusmannKai KasugaiMaximilian Schwalm","2014","http://link.springer.com/chapter/10.1007/978-3-319-07635-5_60","Chapter"
"A Noninvasive Sensor System for Discriminating Mobility Pattern on a Bed","Information Science and Applications","","","","10.1007/978-3-662-46578-3_5","Seung Ho ChoSeokhyang Cho","2015","http://link.springer.com/chapter/10.1007/978-3-662-46578-3_5","Chapter"
"Location and Activity Detection for Indoor Environments","Advances in Artificial Intelligence and Its Applications","","","","10.1007/978-3-319-27101-9_44","Fernando Martínez ReyesLuis C. González GurrolaHector Valenzuela Estrada","2015","http://link.springer.com/chapter/10.1007/978-3-319-27101-9_44","Chapter"
"Drive Change","Start-Up City","","","","10.5822/978-1-61091-691-2_9","Gabe Klein","2015","http://link.springer.com/chapter/10.5822/978-1-61091-691-2_9","Chapter"
"An Engineer or a Scientist—A Perpetual Dilemma","The Mind of an Engineer","","","","10.1007/978-981-10-0119-2_6","Indranil Manna","2016","http://link.springer.com/chapter/10.1007/978-981-10-0119-2_6","Chapter"
"Sustainable ICT4D in Africa: Where Do We Go from Here?","e-Infrastructure and e-Services for Developing Countries","","","","10.1007/978-3-319-08368-1_11","Tegawendé F. BissyandéDaouda AhmatJonathan OuobaGertjan van StamJacques KleinYves Le Traon","2014","http://link.springer.com/chapter/10.1007/978-3-319-08368-1_11","Chapter"
"Design for the Public Usage of Rural Surplus Space (PURSS): The Case Study of DEISGN Harvests","Cross-Cultural Design","","","","10.1007/978-3-319-07308-8_65","Yongqi LouDongjin Song","2014","http://link.springer.com/chapter/10.1007/978-3-319-07308-8_65","Chapter"
"Using Fuzzy Logic to Enhance Classification of Human Motion Primitives","Information Processing and Management of Uncertainty in Knowledge-Based Systems","","","","10.1007/978-3-319-08855-6_60","Barbara BrunoFulvio MastrogiovanniAlessandro SaffiottiAntonio Sgorbissa","2014","http://link.springer.com/chapter/10.1007/978-3-319-08855-6_60","Chapter"
"The Exclusive Challenge in Pervasive Learning Technology – Points from the Tiger","Intelligent Data analysis and its Applications, Volume II","","","","10.1007/978-3-319-07773-4_18","Tzong-Song WangYun-Chung Lin","2014","http://link.springer.com/chapter/10.1007/978-3-319-07773-4_18","Chapter"
"Fall Detection Using Body-Worn Accelerometer and Depth Maps Acquired by Active Camera","Hybrid Artificial Intelligent Systems","","","","10.1007/978-3-319-32034-2_35","Michal KepskiBogdan Kwolek","2016","http://link.springer.com/chapter/10.1007/978-3-319-32034-2_35","Chapter"
"Women in Cities: Prosperity or Poverty? A Need for Multi-dimensional and Multi-spatial Analysis","The City in Urban Poverty","","","","10.1057/9781137367433_3","Sylvia ChantKerwin Datu","2015","http://link.springer.com/chapter/10.1057/9781137367433_3","Chapter"
"A Utility Model for Tailoring Sensor Networks to Users","User Modeling, Adaptation and Personalization","","","","10.1007/978-3-319-20267-9_13","Masud MoshtaghiIngrid Zukerman","2015","http://link.springer.com/chapter/10.1007/978-3-319-20267-9_13","Chapter"
"A Case Study on Epidemic Disease Cartography Using Geographic Information","Health Information Science","","","","10.1007/978-3-319-48335-1_20","Changbin YuJiangang YangYiwen WangKe HuangHonglei CuiMingfang DaiHongjian ChenYu LiuZhensheng Wang","2016","http://link.springer.com/chapter/10.1007/978-3-319-48335-1_20","Chapter"
"On-line Context Aware Physical Activity Recognition from the Accelerometer and Audio Sensors of Smartphones","Ambient Intelligence","","","","10.1007/978-3-319-14112-1_17","David BlachonDoruk CoşkunFrançois Portet","2014","http://link.springer.com/chapter/10.1007/978-3-319-14112-1_17","Chapter"
"Low Power Fall Detection System","6th European Conference of the International Federation for Medical and Biological Engineering","","","","10.1007/978-3-319-11128-5_223","Giuseppe De Maso-GentileStefano MaliziaLuca BasiliSimone OrcioniStefano PiraniMassimo Conti","2015","http://link.springer.com/chapter/10.1007/978-3-319-11128-5_223","Chapter"
"Leader-Based Routing in Mobile Wireless Sensor Networks","Ubiquitous Computing and Ambient Intelligence","","","","10.1007/978-3-319-48799-1_26","Unai BurgosCarlos Gómez-CalzadoAlberto Lafuente","2016","http://link.springer.com/chapter/10.1007/978-3-319-48799-1_26","Chapter"
"Sustainable City Policies","Theme Cities: Solutions for Urban Problems","","","","10.1007/978-94-017-9655-2_6","Prof. Wayne K.D. Davies","2015","http://link.springer.com/chapter/10.1007/978-94-017-9655-2_6","Chapter"
"Comparing HMM, LDA, SVM and Smote-SVM Algorithms in Classifying Human Activities","Proceedings of the Mediterranean Conference on Information & Communication Technologies 2015","","","","10.1007/978-3-319-30298-0_70","M’hamed Bilal AbidineBelkacem Fergani","2016","http://link.springer.com/chapter/10.1007/978-3-319-30298-0_70","Chapter"
"Design Adaptable and Adaptive User Interfaces: A Method to Manage the Information","Ambient Assisted Living","","","","10.1007/978-3-319-18374-9_5","Francesca GullàSilvia CeccacciMichele GermaniLorenzo Cavalieri","2015","http://link.springer.com/chapter/10.1007/978-3-319-18374-9_5","Chapter"
"China’s Environmental Governance Challenge","State of the World 2014","","","","10.5822/978-1-61091-542-7_12","Sam GeallIsabel Hilton","2014","http://link.springer.com/chapter/10.5822/978-1-61091-542-7_12","Chapter"
"Toward Social Services Based on Cyber Physical Systems","Smart Sensors and Systems","","","","10.1007/978-3-319-14711-6_17","Rin-ichiro TaniguchiKauzaki MurakamiAtsushi ShimadaShigeru TakanoAkira FukudaHiroto Yasuura","2015","http://link.springer.com/chapter/10.1007/978-3-319-14711-6_17","Chapter"
"Detection of Behavioral Data Based on Recordings from Energy Usage Sensor","Artificial Intelligence and Soft Computing","","","","10.1007/978-3-319-39384-1_12","Piotr Augustyniak","2016","http://link.springer.com/chapter/10.1007/978-3-319-39384-1_12","Chapter"
"Better Than Human: About the Psychological Superpowers of Robots","Social Robotics","","","","10.1007/978-3-319-47437-3_97","Julika WelgeMarc Hassenzahl","2016","http://link.springer.com/chapter/10.1007/978-3-319-47437-3_97","Chapter"
"The Ulwazi Programme: A Case Study in Community-Focused Indigenous Knowledge Management","Knowledge Management for Development","","","","10.1007/978-1-4899-7392-4_13","Niall McNulty","2014","http://link.springer.com/chapter/10.1007/978-1-4899-7392-4_13","Chapter"
"A Leader and Media Spot Estimation Method Using Location Information","Human Interface and the Management of Information: Applications and Services","","","","10.1007/978-3-319-40397-7_53","Koya KimuraYurika ShiozuIvan TanevKatsunori Shimohara","2016","http://link.springer.com/chapter/10.1007/978-3-319-40397-7_53","Chapter"
"Method, Design and Implementation of a Self-checking Indoor Localization System","Ambient Assisted Living and Daily Activities","","","","10.1007/978-3-319-13105-4_29","Fabio VeroneseDaniel Soleimani PourSara ComaiMatteo MatteucciFabio Salice","2014","http://link.springer.com/chapter/10.1007/978-3-319-13105-4_29","Chapter"
"Background","Personality Capture and Emulation","","","","10.1007/978-1-4471-5604-8_1","William Sims Bainbridge","2014","http://link.springer.com/chapter/10.1007/978-1-4471-5604-8_1","Chapter"
"ZigBee Home Automation Localization System","Ubiquitous Computing and Ambient Intelligence","","","","10.1007/978-3-319-48799-1_16","Hector RilloÁlvaro MarcoRubén BlascoRoberto Casas","2016","http://link.springer.com/chapter/10.1007/978-3-319-48799-1_16","Chapter"
"‘Paradise for a couple of hours’?: Towards an Oral History of the Panopticon","The Britannia Panopticon Music Hall and Cosmopolitan Entertainment Culture","","","","10.1057/978-1-137-47659-3_6","Paul Maloney","2016","http://link.springer.com/chapter/10.1057/978-1-137-47659-3_6","Chapter"
"A BCI Platform Supporting AAL Applications","Universal Access in Human-Computer Interaction. Design and Development Methods for Universal Access","","","","10.1007/978-3-319-07437-5_49","Niccolò MoraValentina BianchiIlaria De MunariPaolo Ciampolini","2014","http://link.springer.com/chapter/10.1007/978-3-319-07437-5_49","Chapter"
"Support-U: Designing an Ambient Assisted Living System Using Interdisciplinary Development Patterns","Socio-technical Design of Ubiquitous Computing Systems","","","","10.1007/978-3-319-05044-7_16","Christian VoigtmannMatthias SöllnerKlaus DavidJan Marco Leimeister","2014","http://link.springer.com/chapter/10.1007/978-3-319-05044-7_16","Chapter"
"Robot: Multiuse Tool and Ethical Agent","A Construction Manual for Robots' Ethical Systems","","","","10.1007/978-3-319-21548-8_2","Brigitte Krenn","2015","http://link.springer.com/chapter/10.1007/978-3-319-21548-8_2","Chapter"
"Modality Preference in Multimodal Interaction for Elderly Persons","Biomedical Engineering Systems and Technologies","","","","10.1007/978-3-662-44485-6_26","Cui JianHui ShiNadine SasseCarsten RachuyFrank SchafmeisterHolger SchmidtNicole von Steinbüchel","2014","http://link.springer.com/chapter/10.1007/978-3-662-44485-6_26","Chapter"
"Patient Satisfaction Evaluation of Telemedicine Applications Is Not Satisfactory","XIII Mediterranean Conference on Medical and Biological Engineering and Computing 2013","","","","10.1007/978-3-319-00846-2_282","Shuai ZhangSally I. McCleanDuncan E. JacksonChris NugentIan Cleland","2014","http://link.springer.com/chapter/10.1007/978-3-319-00846-2_282","Chapter"
"State of the Art","Smartphone-Based Human Activity Recognition","","","","10.1007/978-3-319-14274-6_3","Jorge Luis Reyes Ortiz","2015","http://link.springer.com/chapter/10.1007/978-3-319-14274-6_3","Chapter"
"An Intelligent Management of Lighting in an Ambient Environment with a Multi-agent System","Modelling and Implementation of Complex Systems","","","","10.1007/978-3-319-33410-3_14","Aouatef ChaibBoussebough ImenChaoui Allaoua","2016","http://link.springer.com/chapter/10.1007/978-3-319-33410-3_14","Chapter"
"Social Robots as Persuasive Agents","Social Computing and Social Media","","","","10.1007/978-3-319-07632-4_26","Evgenios VlachosHenrik Schärfe","2014","http://link.springer.com/chapter/10.1007/978-3-319-07632-4_26","Chapter"
"Usability and Clinical Decision Support","Clinical Decision Support Systems","","","","10.1007/978-3-319-31913-1_4","Yang Gong M.D., Ph.D.Hong Kang Ph.D.","2016","http://link.springer.com/chapter/10.1007/978-3-319-31913-1_4","Chapter"
"Sensor Web Enablement for an Indoor Pervasive Network Using RESTful Architecture","Proceedings of the International Conference on Soft Computing Systems","","","","10.1007/978-81-322-2674-1_41","M. V. BabithaA. K. Sumesh","2016","http://link.springer.com/chapter/10.1007/978-81-322-2674-1_41","Chapter"
"Trust the Words: Insights into the Role of Language in Trust Building in a Digitalized World","Trust and Communication in a Digitized World","","","","10.1007/978-3-319-28059-2_13","Regina JucksGesa A. LinnemannFranziska M. ThonMaria Zimmermann","2016","http://link.springer.com/chapter/10.1007/978-3-319-28059-2_13","Chapter"
"Method to Design Adaptable and Adaptive User Interfaces","HCI International 2015 - Posters’ Extended Abstracts","","","","10.1007/978-3-319-21380-4_4","Francesca GullàLorenzo CavalieriSilvia CeccacciMichele GermaniRoberta Bevilacqua","2015","http://link.springer.com/chapter/10.1007/978-3-319-21380-4_4","Chapter"
"Detection of Clothes Change Fusing Color, Texture, Edge and Depth Information","E-Business and Telecommunications","","","","10.1007/978-3-319-25915-4_20","Dimitrios SgouropoulosTheodoros GiannakopoulosGiorgos SiantikosEvaggelos SpyrouStavros Perantonis","2015","http://link.springer.com/chapter/10.1007/978-3-319-25915-4_20","Chapter"
"Introduction","Smartphone-Based Human Activity Recognition","","","","10.1007/978-3-319-14274-6_1","Jorge Luis Reyes Ortiz","2015","http://link.springer.com/chapter/10.1007/978-3-319-14274-6_1","Chapter"
"Improving Social Communication Disorders Through Human-Avatar Interaction","Ambient Intelligence for Health","","","","10.1007/978-3-319-26508-7_23","Esperanza JohnsonRamón HervásTania MondéjarJosé BravoSergio F. Ochoa","2015","http://link.springer.com/chapter/10.1007/978-3-319-26508-7_23","Chapter"
"Future Research and Scope","Multi-hop Routing in Wireless Sensor Networks","","","","10.1007/978-981-287-730-7_5","Shalli RaniSyed Hassan Ahmed","2016","http://link.springer.com/chapter/10.1007/978-981-287-730-7_5","Chapter"
"Affectively Aligned Cognitive Assistance Using Bayesian Affect Control Theory","Ambient Assisted Living and Daily Activities","","","","10.1007/978-3-319-13105-4_41","Luyuan LinStephen CzarnuchAarti MalhotraLifei YuTobias SchröderJesse Hoey","2014","http://link.springer.com/chapter/10.1007/978-3-319-13105-4_41","Chapter"
"Detection of Human Movements with Pressure Floor Sensors","Image Analysis and Processing — ICIAP 2015","","","","10.1007/978-3-319-23234-8_57","Martino LombardiRoberto VezzaniRita Cucchiara","2015","http://link.springer.com/chapter/10.1007/978-3-319-23234-8_57","Chapter"
"Activity Recognition Using a Few Label Samples","Advances in Knowledge Discovery and Data Mining","","","","10.1007/978-3-319-06608-0_43","Heidar DavoudiXiao-Li LiNguyen Minh NhutShonali Priyadarsini Krishnaswamy","2014","http://link.springer.com/chapter/10.1007/978-3-319-06608-0_43","Chapter"
"Implementation of a Modular Growing When Required Neural Gas Architecture for Recognition of Falls","Neural Information Processing","","","","10.1007/978-3-319-46687-3_58","Frederico B. KleinKarla ŠtěpánováAngelo Cangelosi","2016","http://link.springer.com/chapter/10.1007/978-3-319-46687-3_58","Chapter"
"U.App: An Urban Application Design Environment Based on Citizen Workshops","Distributed, Ambient, and Pervasive Interactions","","","","10.1007/978-3-319-07788-8_56","Tomoyo SasaoShin’ichi Konomi","2014","http://link.springer.com/chapter/10.1007/978-3-319-07788-8_56","Chapter"
"Active Ageing and Public Space: The Creative City 3.0","Ambient Assisted Living","","","","10.1007/978-3-319-01119-6_36","F. BronziniN. BarbiniG. MarinelliM. PantaloniE. Giordano","2014","http://link.springer.com/chapter/10.1007/978-3-319-01119-6_36","Chapter"
"Playability Index, Built Environment and Geo-Games Technology to Promoting Physical Activity in Urban Areas","Ubiquitous Computing and Ambient Intelligence","","","","10.1007/978-3-319-48799-1_48","Ignacio MirallesCarlos GranellJoaquín Huerta","2016","http://link.springer.com/chapter/10.1007/978-3-319-48799-1_48","Chapter"
"Architectures for Alternative Mobility and Relational Fields: Innovative People-Oriented Approaches","Ambient Assisted Living","","","","10.1007/978-3-319-01119-6_39","Fausto PugnaloniCecilia Carlorosi","2014","http://link.springer.com/chapter/10.1007/978-3-319-01119-6_39","Chapter"
"A Neuro-Fuzzy System for Classifying Fatigue Degree of Wheelchair User","Internet and Distributed Computing Systems","","","","10.1007/978-3-319-45940-0_3","Xinyun HuRaffaele GravinaWenfeng LiGiancarlo Fortino","2016","http://link.springer.com/chapter/10.1007/978-3-319-45940-0_3","Chapter"
