"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication_Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,"Reference Count","Copyright Year","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Smart Home Mobile RFID-Based Internet-of-Things Systems and Services","M. Darianian; M. P. Michael","NA; NA","2008 International Conference on Advanced Computer Theory and Engineering","","2008","","","116","120","","","","10.1109/ICACTE.2008.180","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4736933","Smart Home RFID Services;RFID Master-Slave Reader Architecture;RFID Reader;NFC Reader","Smart homes;Web and internet services;Radiofrequency identification;Master-slave;Communication standards;Mobile communication;Frequency;Costs;Energy consumption;Senior citizens","home automation;home computing;Internet;radiofrequency identification;ubiquitous computing","mobile RFID-based Internet-of-things systems;RFID technology;ubiquitous services;read-out method;wireless master-slave RFID reader architecture;near field communication;smart home service system;radiofrequency identification","","","","","","","","","IEEE","IEEE Conferences"
"Multicriteria Evaluation of the Internet of Things Potential in Health Care: The Case of Dementia Care","N. Dimitrioglou; D. Kardaras; S. Barbounaki","NA; NA; NA","2017 IEEE 19th Conference on Business Informatics (CBI)","","2017","01","","454","462","","","","10.1109/CBI.2017.34","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8010750","Internet of Things;e-Health;Dementia care;Assisted Living;Multicriteria evaluation","Dementia;Industries;Medical diagnostic imaging;Monitoring;Sensors","analytic hierarchy process;diseases;health care;Internet of Things","multicriteria evaluation;Internet of Things;IoT;dementia care;chronic diseases;special needs;analytic hierarchy process;AHP;health care services","","","","","","","","","IEEE","IEEE Conferences"
"E-health application over 5G using Content-Centric networking (CCN)","K. N. Lal; A. Kumar","Dept. of Computer Science &amp; Engineering MNNIT Allahabad Allahabad, India; Dept. of Computer Science &amp; Engineering MNNIT Allahabad Allahabad, India","2017 International Conference on IoT and Application (ICIOT)","","2017","","","1","5","","","","10.1109/ICIOTA.2017.8073614","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8073614","Content-Centric Network;Wireless body area network;Caching;Healthcare;Internet-of-things","Wireless communication;Body area networks;Medical services;Servers;5G mobile communication;Wireless sensor networks;IP networks","5G mobile communication;body area networks;health care;Internet;Internet of Things;IP networks;transport protocols","wireless medical sensor prototype;E-health care application record databases;unified communication framework;fifth generation network;fifth generation paradigm;Content-Centric networking based framework;wireless body area network;IP network;CCN router;5G-CCN WBAN;IP protocol stack;IoT devices","","","","","","","","","IEEE","IEEE Conferences"
"Smart assistive technologies for aging society: Requirements, response and reality","P. Jayashree; S. Shrinidhi; V. Aishwarya; A. Sravanthi","MIT campus, Anna University, Chennai, India; MIT campus, Anna University, Chennai, India; MIT campus, Anna University, Chennai, India; MIT campus, Anna University, Chennai, India","2016 Eighth International Conference on Advanced Computing (ICoAC)","","2017","","","111","116","","","","10.1109/ICoAC.2017.7951755","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7951755","Smart technology;RFID;Assistive devices;health care systems","Medical services;Monitoring;Biomedical monitoring;Cloud computing;Intelligent sensors;Senior citizens","assisted living;doors;geriatrics;health care;radiofrequency identification;windows (construction)","smart assistive technologies;aging society;radiofrequency identification labels;Internet of Things;electronic doors;electronic windows;smart health care systems;acceptability factors;utility factors","","","","","","","","","IEEE","IEEE Conferences"
"A Medical Healthcare System for Privacy Protection Based on IoT","T. Gong; H. Huang; P. Li; K. Zhang; H. Jiang","NA; NA; NA; NA; NA","2015 Seventh International Symposium on Parallel Architectures, Algorithms and Programming (PAAP)","","2015","","","217","222","","","","10.1109/PAAP.2015.48","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7387328","IoT;WSN;private homomorphism;smart healthcare system;encryption","Encryption;Algorithm design and analysis;Medical services;Wireless sensor networks;Physiology;Privacy","cryptography;data protection;health care;Internet of Things;medical information systems","DES;encryption algorithm;lightweight private homomorphism algorithm;user information privacy protection;smart medical healthcare;medical healthcare informatization;IoT technology;Internet of things technology;pervasive informatization phase;China medical healthcare system;clinical informatization phase","","","","","","","","","IEEE","IEEE Conferences"
"Cognitive telemedicine IoT technology for dynamically adaptive eHealth content management reference framework embedded in cloud architecture","Á. Garai; A. Attila; I. Péntek","Department of Information Technology, University of Debrecen, Debrecen, Hungary; Department of Information Technology, University of Debrecen, Debrecen, Hungary; Department of Information Technology, University of Debrecen, Debrecen, Hungary","2016 7th IEEE International Conference on Cognitive Infocommunications (CogInfoCom)","","2016","","","000187","000192","","","","10.1109/CogInfoCom.2016.7804547","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7804547","Cognitive Telemedicine;Adaptive Content Management;Weighted Majority Voting Algorithm;Cloud Computing Architecture;eHealth;IoT","","cloud computing;cognition;content management;embedded systems;health care;Internet of Things;medical computing;telemedicine","cognitive telemedicine IoT technology;dynamically adaptive eHealth content management reference framework;cloud architecture;aggregated telemedicine sensory data;weighted majority voting algorithm;cognitive human-machine interaction;healthcare services;remote locations;medical institutions;fault tolerant architecture;body-sensory data;eHealth customizable cognitive content management system;cognitive infocommunicational methodologies","","","","","","","","","IEEE","IEEE Conferences"
"M<sup>3</sup>IoT — Message-oriented middleware for M-health Internet of Things: Design and validation","P. Bellagente; A. Depari; P. Ferrari; A. Flammini; E. Sisinni; S. Rinaldi","Dept. of Information Engineering, University of Brescia, Brescia, Italy; Dept. of Information Engineering, University of Brescia, Brescia, Italy; Dept. of Information Engineering, University of Brescia, Brescia, Italy; Dept. of Information Engineering, University of Brescia, Brescia, Italy; Dept. of Information Engineering, University of Brescia, Brescia, Italy; Dept. of Information Engineering, University of Brescia, Brescia, Italy","2018 IEEE International Instrumentation and Measurement Technology Conference (I2MTC)","","2018","","","1","6","","","","10.1109/I2MTC.2018.8409656","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8409656","IoT;MOM;Connected Health;eHealth;mHealth","Protocols;Medical services;Internet of Things;Method of moments;Middleware;ISO Standards","health care;Internet of Things;Java;medical information systems;middleware;object-oriented programming;patient monitoring;protocols","data modelling;JSON data description;JavaScript Object Notation;AMQP protocol;Advanced Message Queuing Protocol;Connected Health-CH-paradigm;healthcare context;Message-Oriented Middleware;m-health Internet of Things","","","","","","","","","IEEE","IEEE Conferences"
"Bus as a sensor: A mobile sensor nodes network for the air quality monitoring","S. M. Biondi; V. Catania; S. Monteleone; C. Polito","Dept. of Electrical, Electronic and Computer Engineering, University of Catania, Italy; Dept. of Electrical, Electronic and Computer Engineering, University of Catania, Italy; Dept. of Electrical, Electronic and Computer Engineering, University of Catania, Italy; Dept. of Electrical, Electronic and Computer Engineering, University of Catania, Italy","2017 IEEE 13th International Conference on Wireless and Mobile Computing, Networking and Communications (WiMob)","","2017","","","272","277","","","","10.1109/WiMOB.2017.8115828","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8115828","Internet of Things;Smart City;Air Quality Monitoring;Mobile Sensors;Smart Environment","Monitoring;Air pollution;Urban areas;Mobile communication;Pollution measurement;Atmospheric measurements","air pollution;air quality;atmospheric techniques;environmental science computing;Internet of Things;wireless sensor networks","high resolution air quality map;air pollution;human health;air quality monitoring system;air pollutant measurement;urban area;static monitoring station;air monitoring model;air sensor node;mobile sensor network;TIM joint open lab;BaaS solution;Catania","","","","","","","","","IEEE","IEEE Conferences"
"Exploiting the Data Sensitivity of Neurometric Fidelity for Optimizing EEG Sensing","Z. Ren; X. Qi; G. Zhou; H. Wang","SynopSys Inc., Mountain View, CA, USA; College of William and Mary, Williamsburg, VA, USA; College of William and Mary, Williamsburg, VA, USA; College of William and Mary, Williamsburg, VA, USA","IEEE Internet of Things Journal","","2014","1","3","243","254","","","","10.1109/JIOT.2014.2322331","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6810792","Data sensitivity analysis;electroencephalography (EEG) sensors;energy efficiency;neurometric fidelity","Electroencephalography;Wireless communication;Headphones;Wireless sensor networks;Sensors;Electrodes;Biomedical monitoring","biomedical equipment;biomedical measurement;distributed sensors;electroencephalography;headphones;medical signal processing;neurophysiology;patient monitoring;telemedicine","data sensitivity;neurometric fidelity;EEG sensing optimization;wireless neuroheadset electroencephalography neurometrics;ubiquitous physiological monitoring;human mental health;resource constraint system;critical health services;EEG headset design;energy efficiency;off-the-shelf Emotiv EPOC neuroheadset;lossy EEG sensor communication;high neurometric application fidelity sensitivity;energy minimization algorithm;EEG sampling;EEG networking;fidelity maximization algorithm;limited data buffer utilization","","","","","","","","","IEEE","IEEE Journals & Magazines"
"Multimodal monitoring of Parkinson's and Alzheimer's patients using the ICT4LIFE platform","F. Alvarez; M. Popa; N. Vretos; A. Belmonte-Hernández; S. Asteriadis; V. Solachidis; T. Mariscal; D. Dotti; P. Daras","Universidad Politécnica de Madrid; Universiteit Maastricht; Centre for Research and Technology Hellas; Universidad Politécnica de Madrid; Universiteit Maastricht; Centre for Research and Technology Hellas; Universidad Politécnica de Madrid; Universiteit Maastricht; Centre for Research and Technology Hellas","2017 14th IEEE International Conference on Advanced Video and Signal Based Surveillance (AVSS)","","2017","","","1","6","","","","10.1109/AVSS.2017.8078527","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8078527","","Sensors;Trajectory;Monitoring;Wireless sensor networks;Dementia;Cameras;Biomedical monitoring","diseases;feature extraction;Internet of Things;medical computing;patient monitoring;sensor fusion","Alzheimer's patients;ICT4LIFE platform;multimodal data;innovative imaging sensors;IoT;user interactions;early detection;low-level data capturing;high-level reasoning;multimodal fusion;feature extraction;Parkinson's patients;quality of life","","","","","","","","","IEEE","IEEE Conferences"
"A Hybrid Data Compression Scheme for Power Reduction in Wireless Sensors for IoT","C. J. Deepu; C. Heng; Y. Lian","Department of Electrical and Computer Engineering, National University of Singapore, Singapore; Department of Electrical and Computer Engineering, National University of Singapore, Singapore; Department of Electrical Engineering and Computer Science of Lassonde School of Engineering, York University, Toronto, ON, Canada","IEEE Transactions on Biomedical Circuits and Systems","","2017","11","2","245","254","","","","10.1109/TBCAS.2016.2591923","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7737055","Hybrid compression;internet-of-things;lossless;lossy;wearable devices;wireless sensors","Sensors;Wireless sensor networks;Wireless communication;Electrocardiography;Propagation losses;Hybrid power systems;Data compression","biomedical communication;Bluetooth;data compression;electrocardiography;entropy codes;health care;Internet of Things;medical signal processing;radio transceivers;telecommunication power management;wireless sensor networks","hybrid data compression scheme;power reduction;IoT wireless sensors;data transmission scheme;Internet-of-Things;hybrid transmission mode;adaptive data rate selection;wireless transmission;electrocardiogram;ECG;lossy compression technique;compression ratio;decompressed lossy data;entropy coding;lossless compression;Bluetooth transceiver;lossless transmission;healthcare applications","Algorithms;Data Compression;Databases, Factual;Electrocardiography;Humans;Signal Processing, Computer-Assisted;Wireless Technology","","","","","","","","IEEE","IEEE Journals & Magazines"
"Utilization of IoT in the long-term care field in Japan","Hiroshi Koezuka","College of Business Administration, Ritsumeikan University, Ibaraki Osaka 567-8570 Japan","2016 2nd International Conference on Cloud Computing and Internet of Things (CCIOT)","","2016","","","166","169","","","","10.1109/CCIOT.2016.7868326","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7868326","long-term care;Utilization of IoT;IoT Roadmap;Society5.0;Integrated Community Care System","Senior citizens;Aging;Companies;Artificial intelligence;Medical treatment;Robots","geriatrics;health care;Internet of Things;medical computing","Japan;IoT utilization;long-term care service field;technological problems;societal issues","","","","","","","","","IEEE","IEEE Conferences"
"Spatio-temporal compressed sensing for real-time wireless EEG monitoring","B. Senevirathna; P. Abshire","Institute for Systems Research, University of Maryland, Department of Electrical and Computer Engineering, College Park, MD, USA; Institute for Systems Research, University of Maryland, Department of Electrical and Computer Engineering, College Park, MD, USA","2018 IEEE International Symposium on Circuits and Systems (ISCAS)","","2018","","","1","5","","","","10.1109/ISCAS.2018.8351863","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8351863","EEG;hardware constraints;compressed sensing;rakeness","Correlation;Electroencephalography;Compressed sensing;Wireless communication;Monitoring;Encoding;Wireless sensor networks","","","","","","","","","","","IEEE","IEEE Conferences"
"Internet of Things in healthcare: Interoperatibility and security issues","L. M. R. Tarouco; L. M. Bertholdo; L. Z. Granville; L. M. R. Arbiza; F. Carbone; M. Marotta; J. J. C. de Santanna","Institute of Informatics, Federal University of Rio Grande do Sul (UFRGS), Porto Alegre, Brazil; Institute of Informatics, Federal University of Rio Grande do Sul (UFRGS), Porto Alegre, Brazil; Institute of Informatics, Federal University of Rio Grande do Sul (UFRGS), Porto Alegre, Brazil; Institute of Informatics, Federal University of Rio Grande do Sul (UFRGS), Porto Alegre, Brazil; Institute of Informatics, Federal University of Rio Grande do Sul (UFRGS), Porto Alegre, Brazil; Institute of Informatics, Federal University of Rio Grande do Sul (UFRGS), Porto Alegre, Brazil; Institute of Informatics, Federal University of Rio Grande do Sul (UFRGS), Porto Alegre, Brazil","2012 IEEE International Conference on Communications (ICC)","","2012","","","6121","6125","","","","10.1109/ICC.2012.6364830","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6364830","Internet of Things (IoT);Healthcare;Security","Security;Medical services;Monitoring;Internet;Context;IEEE 802.11 Standards","biomedical telemetry;health care;Internet;open systems;telecommunication security","Internet;interoperatibility;security issues;healthcare systems;REMOA project;home care;telemonitoring;chronic illnesses","","","","","","","","","IEEE","IEEE Conferences"
"Green Cognitive Body Sensor Network: Architecture, Energy Harvesting and Smart Clothing based Applications","Y. Miao; G. Wu; C. Liu; M. S. Hossain; G. Muhammad","School of Computer Science and Technology, Huazhong University of Science and Technology, Wuhan 430074, China.; School of Computer Science and Technology, Huazhong University of Science and Technology, Wuhan 430074, China.; School of Computer Science and Technology, Huazhong University of Science and Technology, Wuhan 430074, China.; Department of Software Engineering, College of Computer and Information Sciences, King Saud University, Riyadh 11543, Saudi Arabia.; Department of Computer Engineering, College of Computer and Information Sciences, King Saud University, Riyadh 11543, Saudi Arabia.","IEEE Sensors Journal","","2018","PP","99","1","1","","","","10.1109/JSEN.2018.2870251","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8466664","artificial intelligence;body sensor network;cognitive computing;electrocardiograph;photoplethysmogaphy","Intelligent sensors;Green products;Physiology;Energy harvesting;Big Data","","","","","","","","","","","IEEE","IEEE Early Access Articles"
"A home mobile healthcare system for wheelchair users","L. Yang; Y. Ge; W. Li; W. Rao; W. Shen","NA; NA; NA; NA; University of Western Ontario, London, Canada","Proceedings of the 2014 IEEE 18th International Conference on Computer Supported Cooperative Work in Design (CSCWD)","","2014","","","609","614","","","","10.1109/CSCWD.2014.6846914","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6846914","Internet of things;people-centric sensing;wheelchair users;mHealth;smart object","Wheelchairs;Wireless sensor networks;Intelligent sensors;Medical services;Monitoring;Wireless communication","assisted living;biomedical equipment;body sensor networks;electrocardiography;geriatrics;handicapped aids;health care;Internet of Things;mobile computing;patient monitoring;pressure sensors;wheelchairs","home mobile healthcare system;wheelchair users;Internet of things;IoT;smart cities;home healthcare monitoring;disabled people;elderly people;wireless body sensor network;system architecture;WBSN;wireless heart rate;ECG sensors;wireless pressure detecting cushion;home environment sensing node;control actuators;human activity monitoring;living environment","","","","","","","","","IEEE","IEEE Conferences"
"Portable multipurpose bio-signal acquisition and wireless streaming device for wearables","V. K. Sarker; M. Jiang; T. N. Gia; A. Anzanpour; A. M. Rahmani; P. Liljeberg","Department of Future Technologies, University of Turku, Turku, Finland; Department of Future Technologies, University of Turku, Turku, Finland; Department of Future Technologies, University of Turku, Turku, Finland; Department of Future Technologies, University of Turku, Turku, Finland; Department of Computer Science, University of California Irvine, USA; Department of Future Technologies, University of Turku, Turku, Finland","2017 IEEE Sensors Applications Symposium (SAS)","","2017","","","1","6","","","","10.1109/SAS.2017.7894053","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7894053","Bio-signal;Bio-potential;Acquisition;Wireless;Portable;Wearable;IoT","Wireless communication;Batteries;Electromyography;Bluetooth;Monitoring;Electrocardiography","electrocardiography;electromyography;Internet of Things;medical signal detection","portable multipurpose biosignal acquisition;wireless streaming device;human body health;human body fitness;health care;ECG;electrocardiogram;electromyography;energy consumption measurement;IoT-based system;EMG;e-health monitoring system;voltage 3.7 V;word length 24 bit","","","","","","","","","IEEE","IEEE Conferences"
"A Model of Passive Human Motion Recognition Using Two-Layer Wireless Links","M. Gu; N. An; J. Liu; Y. Zhang","NA; NA; NA; NA","2014 IEEE International Conference on Internet of Things (iThings), and IEEE Green Computing and Communications (GreenCom) and IEEE Cyber, Physical and Social Computing (CPSCom)","","2014","","","276","279","","","","10.1109/iThings.2014.48","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7059673","human motion recognition;two-layer wireless links;SVM","Wireless sensor networks;Wireless communication;Support vector machines;Legged locomotion;Kernel;Accuracy;Educational institutions","motion estimation;radio links;wireless sensor networks","passive human motion recognition;two-layer wireless links;wireless sensor network;high-level human motions;falling;lying down;home health care;elders;rescue;fire buildings;support vector machine;SVM;walking;standing","","","","","","","","","IEEE","IEEE Conferences"
"The Rebirth of One-Time Pads—Secure Data Transmission from BAN to Sink","F. Büsching; L. Wolf","Institute of Operating Systems and Computer Networks (IBR), Technische Universität Braunschweig, Braunschweig, Germany; Institute of Operating Systems and Computer Networks (IBR), Technische Universität Braunschweig, Braunschweig, Germany","IEEE Internet of Things Journal","","2015","2","1","63","71","","","","10.1109/JIOT.2014.2378783","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6979219","Security;Privacy;Encryption;Wireless Sensor Networks;Body Area Networks;One-Time Pad;Body area networks (BANs);encryption;one-time pad (OTP);privacy;security;wireless sensor networks (WSNs)","Encryption;Wireless sensor networks;Intelligent sensors;Biomedical monitoring;Wireless sensors networks;Medical devices;Medical services;Computer security;Privacy;Body area networks","body area networks;health care;wireless sensor networks","body area networks;BAN;secure data transmission;medical care;wireless link;cryptographic algorithms;one-time pads;memory technology;wireless sensor network;WSN","","","","","","","","","IEEE","IEEE Journals & Magazines"
"A Personal Healthcare IoT System model using Raspberry Pi 3","S. Yattinahalli; R. M. Savithramma","Department of Computer Science, Siddaganga Institute of Technology, Tumkur, India; Department of Computer Science, Siddaganga Institute of Technology, Tumkur, India","2018 Second International Conference on Inventive Communication and Computational Technologies (ICICCT)","","2018","","","569","573","","","","10.1109/ICICCT.2018.8473184","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8473184","Internet of things (IoT);trust based decision making protocol;trust;Cloud Computing;Raspberry Pi 3","Hospitals;Cloud computing;Sensors;Internet of Things;Computational modeling;Security","cloud computing;health care;Internet of Things;medical information systems;trusted computing","IoT devices;Health IoT systems;Raspberry Pi 3;personal Healthcare IoT system model;communication network;Cloud Computing;security issues;information and communication technologies;Trusted computing","","","","","","","","","IEEE","IEEE Conferences"
"BESM based approach to build energy efficient smart homes","T. Brindha; P. M. D. R. Vincent","2nd Year M. Tech (IT) student, SITE, VIT University, Vellore; School of Information Technology and Engineering, VIT University, Vellore","2017 Innovations in Power and Advanced Computing Technologies (i-PACT)","","2017","","","1","6","","","","10.1109/IPACT.2017.8245193","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8245193","Power management;Time of Use;Home energy management;Solar power;Selective harmonic selection","Smart homes;Energy management;Load modeling;Home appliances;Internet;Embedded systems;Real-time systems","battery management systems;building management systems;demand side management;domestic appliances;energy conservation;home automation;intelligent control;Internet of Things;photovoltaic power systems;power consumption;power system control;power system management;smart power grids;solar power stations","BESM based approach;energy efficient smart homes;smart objects;IoT;power management;electricity cost;solar power;smart electrical appliance;smart communication network;battery power;grid supply;smart controller;BESM algorithm;power usage;primary power unit;Battery Energy Storage and Management algorithm;selective harmonic elimination method;SHE method;photovoltaic system;Internet of Things","","","","","","","","","IEEE","IEEE Conferences"
"A realization of home-based elder support system","L. Wei","Dept. of Mechanical and Electrical Engineering, Jinan Engineering Vocational Technical College, Jinan, 250200, China","2017 Chinese Automation Congress (CAC)","","2017","","","2091","2094","","","","10.1109/CAC.2017.8243116","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8243116","Home pension;Home-based care;Elder support system","Senior citizens;Pensions;Meters;Medical services;Vibrations;Servers;Cloud computing","geriatrics;health care;home computing;Internet of Things;patient care","elderly people;elderly living;nursing home;IOT;home-based elder support system","","","","","","","","","IEEE","IEEE Conferences"
"Interference Aware Scheduling of Sensors in IoT Enabled Health-Care Monitoring System","S. K. Dhar; S. S. Bhunia; N. Mukherjee","NA; NA; NA","2014 Fourth International Conference of Emerging Applications of Information Technology","","2014","","","152","157","","","","10.1109/EAIT.2014.50","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7052038","WSN;IoT;Scheduling;Healthcare","Monitoring;Sensor systems;Medical services;Bandwidth;Electrocardiography;Temperature sensors","biomedical telemetry;health care;Internet of Things;patient monitoring;scheduling;wireless sensor networks","sensor interference aware scheduling;health-care monitoring system;health-care services;Internet of Things;real time health monitoring system;local data processing unit;shared channel;fixed bandwidth;channel access requirements;delay;scheduling technique;IoT based system;consequent distortation;health data;health-care monitoring application","","","","","","","","","IEEE","IEEE Conferences"
"Supporting Deterministic Wireless Communications in Industrial IoT","P. Bartolomeu; M. Alam; J. Ferreira; J. A. Fonseca","Instituto de Telecomunicações, Aveiro, Portugal; Xi'an Jiaotong-Liverpool University, Suzhou, China; Instituto de Telecomunicações, Aveiro, Portugal; Instituto de Telecomunicações, Aveiro, Portugal","IEEE Transactions on Industrial Informatics","","2018","14","9","4045","4054","","","","10.1109/TII.2018.2825998","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8336984","Access protocols;industrial communication;internet of Things;multiaccess communication;personal area networks;real-time systems;wireless LAN;wireless sensor networks","Real-time systems;Interference;Data communication;Informatics;IEEE 802.11 Standard;IEEE 802.15 Standard;Wireless communication","access protocols;Internet of Things;radio networks;telecommunication traffic;wireless channels","open environments;deterministic wireless communications;industrial IoT;wireless communication technologies;heterogeneous applications;disaster scenarios;machine health monitoring;networked manufacturing industries;real-time timeliness requirements;data communication;predefined temporal bounds;correct behavior;economic losses;real-time communications;license-free bands;real-time medium access;strict timing control;communicating stations;open communication environments;uncontrolled stations;medium access protocols;low-power deterministic communications","","","","","","","","","IEEE","IEEE Journals & Magazines"
"An IoT analysis framework: An investigation of IoT smart cameras' vulnerabilities","R. Alharbi; D. Aspinall","University of Edinburgh, UK; University of Edinburgh, UK","Living in the Internet of Things: Cybersecurity of the IoT - 2018","","2018","","","1","10","","","","10.1049/cp.2018.0047","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8379734","Internet-of-things;security;privacy;smart cameras","","cameras;data privacy;home automation;Internet of Things","vulnerabilities;IoT devices;IoT analysis framework;IoT smart cameras;smart homes;smart cities;health monitoring applications;home monitoring smart cameras;privacy analysis framework;smart camera system;commodity smart cameras;Internet of Things concept","","","","","","","","","IET","IET Conferences"
"Improving life quality for the elderly through the Social Internet of Things (SIoT)","V. Miori; D. Russo","Institute of Science and Technologies of Information (ISTI), National Research Council of Italy (CNR), Pisa, Italy; Institute of Science and Technologies of Information (ISTI), National Research Council of Italy (CNR), Pisa, Italy","2017 Global Internet of Things Summit (GIoTS)","","2017","","","1","6","","","","10.1109/GIOTS.2017.8016215","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8016215","SIoT;IoT;Interoperability;SOA;SOCIALIZE;AAL;Smart Home","Senior citizens;Monitoring;Biomedical monitoring;Social network services;Statistics;Medical services","geriatrics;health care;Internet of Things;medical computing;social networking (online)","elderly life quality improvement;Social Internet of Things;SIoT;older adults;public health systems;information and communication technologies;ICT;integrated healthcare services;elderly homecare;cost reduction;SOCIALIZE AAL project;Elderly Monitoring service;IoT module;SOCIALIZE platform;environmental user data;physical user data;medical supervision;caregiver staffs;domotic systems;protocols;data sharing;Social IoT","","","","","","","","","IEEE","IEEE Conferences"
"Efficient IoT data aggregation for connected health applications","K. Karamitsios; T. Orphanoudakis","School of Science and Technology, Hellenic Open University, Patras, Greece; School of Science and Technology, Hellenic Open University, Patras, Greece","2017 IEEE Symposium on Computers and Communications (ISCC)","","2017","","","1182","1185","","","","10.1109/ISCC.2017.8024685","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8024685","Connected Health;IEEE 11073;CoAP;MQTT;Internet Of Things","Protocols;IP networks;Wireless sensor networks;Medical services;IEEE 802.15 Standard;Servers;Internet","computer centres;data encapsulation;health care;Internet of Things;medical computing;next generation networks;personal area networks;telemedicine;transport protocols;wireless sensor networks","client server interconnection;IoT data encapsulation;MQTT protocols;CoAP protocols;UDP based connections;TCP;IEEE 11073 medical data transport;sensor data aggregation;IoT protocol stacks;data centers;medical sensors;first responders;healthcare service providers;remote healthcare status monitoring;IoT ecosystem;Internet of Things;connected health applications;IoT data aggregation","","","","","","","","","IEEE","IEEE Conferences"
"Modeling Geospatial Sensor Knowledge under a Semantic Sensor Web Environment","X. Meng; Y. Wang; Y. Wu","NA; NA; NA","2014 IEEE 17th International Conference on Computational Science and Engineering","","2014","","","1090","1095","","","","10.1109/CSE.2014.215","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7023725","geospatial sensor knowledge;semantic;sensor web;ontology;Sensor ML","Semantics;Ontologies;Geospatial analysis;Atmospheric modeling;Monitoring;Cognition","Internet of Things;open systems;semantic Web;sensors","geospatial sensor knowledge;semantic sensor Web environment;Internet of Things;ubiquitous computing;personalized monitoring;interoperability;semantic annotations;rule reasoning;sensor ML;sensor model language;sensor information;OGC;Open Geospatial Consortium;SWE framework;sensor Web enablement framework;geospatial knowledge modeling;intelligent sensor networks","","","","","","","","","IEEE","IEEE Conferences"
"Internet of Things (IoT) Driven U-Healthcare System Architecture","Y. E. Gelogo; J. Oh; J. W. Park; H. Kim","NA; NA; NA; NA","2015 8th International Conference on Bio-Science and Bio-Technology (BSBT)","","2015","","","24","26","","","","10.1109/BSBT.2015.17","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7433046","IoT;u-healthcare;mobile computing;cloud computing","Internet of things;Logic gates;Cloud computing;Monitoring;Medical services;Mobile handsets;Mobile communication","diseases;health care;Internet of Things;medical computing;software architecture","Internet of Things;IoT;U-healthcare system architecture;healthcare applications;chronic diseases;disease prevention;identifiable devices;integrated gateway","","","","","","","","","IEEE","IEEE Conferences"
"Context-aware mobile app for the multidimensional assessment of the elderly","J. Berrocal; J. Garcia-Alonso; J. M. Murillo; D. Mendes; C. Fonseca; M. Lopes","University of Extremadura, Cáceres, Spain; University of Extremadura, Cáceres, Spain; University of Extremadura, Cáceres, Spain; Decsis SA, Portugal; University of Evora, Evora, Portugal; University of Evora, Evora, Portugal","2018 13th Iberian Conference on Information Systems and Technologies (CISTI)","","2018","","","1","6","","","","10.23919/CISTI.2018.8399239","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8399239","Mobile Computing;mHealth;Internet of Things;Elder Care;Multidimensional Assessment","Senior citizens;Monitoring;Diseases;Statistics;Biomedical monitoring","diseases;geriatrics;medical computing;mobile computing","context-aware mobile app;multidimensional assessment;rural areas;Europe;increasing age index;health system;overloaded professionals;mobile technologies;health professionals","","","","","","","","","IEEE","IEEE Conferences"
