"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication_Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,"Reference Count","Copyright Year","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Internet of Mobile Things: Mobility-Driven Challenges, Designs and Implementations","K. Nahrstedt; H. Li; P. Nguyen; S. Chang; L. Vu","NA; NA; NA; NA; NA","2016 IEEE First International Conference on Internet-of-Things Design and Implementation (IoTDI)","","2016","","","25","36","","","","10.1109/IoTDI.2015.41","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7471348","","Mobile communication;Mobile handsets;Sensors;Data collection;Vehicles;Context;Security","cyber-physical systems;Internet of Things;mobile computing","Internet of Mobile Things;smart environments;smart grid;smart transportation;smart buildings;interconnected sensors;cyber-physical infrastructures;mobile devices","","","","","","","","","IEEE","IEEE Conferences"
"A Game Theoretic Optimization of RPL for Mobile Internet of Things Applications","H. Kharrufa; H. Al-Kashoash; A. H. Kemp","Electronic and Electrical Engineering School, University of Leeds, Leeds, U.K.; Technical Institute/Qurna, Southern Technical University, Basra, Iraq; Electronic and Electrical Engineering School, University of Leeds, Leeds, U.K.","IEEE Sensors Journal","","2018","18","6","2520","2530","","","","10.1109/JSEN.2018.2794762","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8262647","Routing;WSN;IoT;RPL;mobility;game theory;6LoWPAN;IoMT","Mobile nodes;Protocols;Measurement;Routing;Games","game theory;Internet of Things;mobile radio;routing protocols","game theoretic optimization;mobile nodes;wireless network;sink node;static nodes;mobile environment;lossy networks;GTM-RPL;Mobile Internet of Things Applications;game-theory based mobile RPL","","","","","","","","","IEEE","IEEE Journals & Magazines"
"Keynote: Internet of mobile things: Challenges and opportunities","K. Nahrstedt","University of Illinois at Urbana-Champaign, USA","2014 23rd International Conference on Parallel Architecture and Compilation Techniques (PACT)","","2014","","","1","1","","","","10.1145/2628071.2635931","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7855883","Internet of Things;Mobile Computing;Context Management;Activity Detection;Adaptive Parallel and Distributed Architectures and Systems","Mobile communication;Internet of Things;Multimedia communication;Wireless communication;Mobile computing","Internet of Things;mobile computing","contextual information;user interactions;applications usage pattern detection;user activity detection;mood detection;networked sensory information;wireless Internet technologies;IoMT;Internet of Things group;Cisco;wireless connectivity;sensor devices;IoT;Internet of mobile things","","","","","","","","","IEEE","IEEE Conferences"
"Following the path towards intelligently connected devices for on-line, real-time cardiac arrhythmia detection and classification","J. A. G. Gnecchi; E. R. Archundia; A. del Carmen Téllez Anguiano; A. M. Patiño; D. L. Espinoza","División de Estudios de Posgrado e Investigación, Instituto Tecnológico de Morelia, Michoacán, C. P. 58120, México; División de Estudios de Posgrado e Investigación, Instituto Tecnológico de Morelia, Michoacán, C. P. 58120, México; División de Estudios de Posgrado e Investigación, Instituto Tecnológico de Morelia, Michoacán, C. P. 58120, México; División de Estudios de Posgrado e Investigación, Instituto Tecnológico de Morelia, Michoacán, C. P. 58120, México; CINVESTAV, Instituto Politécnico Nacional (IPN), Ciudad de México, Mexico","2016 IEEE International Autumn Meeting on Power, Electronics and Computing (ROPEC)","","2016","","","1","5","","","","10.1109/ROPEC.2016.7830636","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7830636","cardiac arrhythmia;signal processing;internet of things;big data;internet of medical things;wearable sensors","Electrocardiography;Sensors;Signal processing;Electrodes;Data acquisition;Heart;Biomedical monitoring","diseases;electrocardiography;Internet of Things;medical signal processing;signal classification;wireless sensor networks","cardiac arrhythmia detection;cardiac arrhythmia classification;heart disease;cardiac symptomatology;wearable sensing technology;tachyarrhythmia event;ECG signal acquisition;ECG signal analysis;Internet of Medical Things","","","","","","","","","IEEE","IEEE Conferences"
"Internet of Medical Things: A Review of Recent Contributions Dealing with Cyber-Physical Systems in Medicine","A. Gatouillat; Y. Badr; B. Massot; E. Sejdi&#x0107;","Univ Lyon, INSA Lyon, LIRIS, UMR5205, F-69621, France.; Univ Lyon, INSA Lyon, LIRIS, UMR5205, F-69621, France.; Univ Lyon, INSA Lyon, INL, UMR5270, F-69621, France.; Department of Electrical and Computer Engineering, Swanson School of Engineering, University of Pittsburgh, Pittsburgh, PA, USA.","IEEE Internet of Things Journal","","2018","PP","99","1","1","","","","10.1109/JIOT.2018.2849014","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8388188","cyber-physical systems;wearable devices;health informatics;Internet of medical things.","Reliability;Biological system modeling;Computational modeling;Medical diagnostic imaging;Mathematical model;Security;Safety","","","","","","","","","","","IEEE","IEEE Early Access Articles"
"Detection and recognition of hand gesture for wearable applications in IoMT","A. Yang; S. M. Chun; J. Kim","School of Electronics and Information Engineering, Korea Aerospace University, Korea; Insignal, Korea; School of Electronics and Information Engineering, Korea Aerospace University, Korea","2018 20th International Conference on Advanced Communication Technology (ICACT)","","2018","","","1","1","","","","10.23919/ICACT.2018.8323931","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8323931","MPEG Internet of Media-Things (IoMT);Smart Glasses;Hand Gesture Recognition;Hand Gesture Detection;Bézier curve","","","","","","","","","","","","IEEE","IEEE Conferences"
"Implementing an edge-fog-cloud architecture for stream data management","L. Hernandez; H. Cao; M. Wachowicz","People in Motion Lab, University of New Brunswick, Fredericton, NB, Canada; People in Motion Lab, University of New Brunswick, Fredericton, NB, Canada; People in Motion Lab, University of New Brunswick, Fredericton, NB, Canada","2017 IEEE Fog World Congress (FWC)","","2017","","","1","6","","","","10.1109/FWC.2017.8368538","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8368538","stream data life cycle;edge computing;cloud computing;fog computing;Internet of Moving Things","Task analysis;Cloud computing;Data models;Computer architecture;Real-time systems;Monitoring;Databases","cloud computing;data handling;Internet of Things;mobile computing;query processing;wireless sensor networks","monitoring data streams;streaming data life cycle process;edge/fog/cloud architecture;IoMT devices;3-tier architecture;stream data flow;stream data management solution;real-time transit data;edge-fog-cloud architecture;cleaning;data life cycle tasks","","","","","","","","","IEEE","IEEE Conferences"
"A Community-Based IoT Personalized Wireless Healthcare Solution Trial","P. A. Catherwood; D. Steele; M. Little; S. Mccomb; J. Mclaughlin","NIBEC, Ulster University, Newtownabbey, U.K.; NIBEC, Ulster University, Newtownabbey, U.K.; RFproximity, Belfast, U.K.; NIBEC, Ulster University, Newtownabbey, U.K.; NIBEC, Ulster University, Newtownabbey, U.K.","IEEE Journal of Translational Engineering in Health and Medicine","","2018","6","","1","13","","","","10.1109/JTEHM.2018.2822302","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8355907","Clinical diagnostics;Internet of Things;LoRa;remote healthcare;sensor networks;urinary Tract Infection","Medical services;Monitoring;Internet of Things;Biomedical monitoring;Servers;Logic gates;Optical variables measurement","biomedical telemetry;Bluetooth;body sensor networks;diseases;health care;Internet of Things;patient diagnosis;patient monitoring","regular clinician home visits;healthcare providers;subscription-free long-range biotelemetry;clinical staff;disease management;next generation community-based smart diagnostics;Internet of Things medical solution;UTI test strips;base station;radio path losses;remote secure cloud server;UTI test results;LoRaWAN-enabled personalized monitor;urinary tract infection;remote point-of-care screening;diagnostic platform;companion Android app;disposable test key;long-range analysis;test simulations;personalized monitoring;biomedical strip-based diagnostics system;LoRa/Bluetooth-enabled electronic reader;advanced Internet of Things point-of-care bio-fluid analyzer;community-based IoT personalized wireless healthcare solution trial","","","","","","","","","IEEE","IEEE Journals & Magazines"
"An IoMT platform to simplify the development of healthcare monitoring applications","N. Boutros-Saikali; K. Saikali; R. A. Naoum","D&#x00E9;partement d'Informatique Appliqu&#x00E9;e aux Entreprises, Institut de Gestion des Entreprises, USJ, Campus CST - Mar Roukoz, Lebanon; scriptr.io, Ain Saadeh, Lebanon; Institut de Gestion des Entreprises, USJ, Campus CST - Mar Roukoz, Lebanon","2018 Third International Conference on Electrical and Biomedical Engineering, Clean Energy and Green Computing (EBECEGC)","","2018","","","6","11","","","","10.1109/EBECEGC.2018.8357124","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8357124","IoMT;IoMT platform;healt monitoring application","Medical services;Monitoring;Interoperability;Security;Internet;Standards;Complexity theory","health care;Internet of Things;open systems;patient monitoring","IoMT platform;virtual doctor;healthcare monitoring applications;security constraints;Internet of Medical Things","","","","","","","","","IEEE","IEEE Conferences"
"Security and Privacy in the Internet of Medical Things: Taxonomy and Risk Assessment","F. Alsubaei; A. Abuhussein; S. Shiva","NA; NA; NA","2017 IEEE 42nd Conference on Local Computer Networks Workshops (LCN Workshops)","","2017","","","112","120","","","","10.1109/LCN.Workshops.2017.72","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8110212","Sensors;Internet of medical things;taxonomy;IoT;IoMT;security;privacy;healthcare;risk assessment;security metrics.","Temperature sensors;Monitoring;Biomedical monitoring;Temperature measurement;Medical services;Security","data privacy;health care;Internet of Things;medical computing;risk management;security of data","taxonomy;S&P issues;IoMT risks;risk assessment;medical domain;patient privacy;security;Internet of Medical Things;health care","","","","","","","","","IEEE","IEEE Conferences"
"“An IOMT based medical-aid-alarm system with online server assistance”","N. Gaur; P. K. Sharma; S. Thakur","ASET, Amity University, Uttar Pradesh, India; Innovative Systems, noida, Uttar Pradesh, India; ASET, Amity University","2017 7th International Conference on Cloud Computing, Data Science & Engineering - Confluence","","2017","","","231","236","","","","10.1109/CONFLUENCE.2017.7943155","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7943155","Portable;Medical-Aid;Tracking;FastCure","Servers;Hospitals;Medical diagnostic imaging;Monitoring;Voltage control;Global Positioning System","file servers;hospitals;medical information systems;mobile computing;patient monitoring;telemedicine","IOMT based medical-aid-alarm system;online server assistance;patients death;server application;patient profile;photograph;medical history;current location;registered guardian;panic alert;registered server;panic button pressing;hospital bodies","","","","","","","","","IEEE","IEEE Conferences"
"Low-Cost and Confidentiality-Preserving Data Acquisition for Internet of Multimedia Things","Y. Zhang; Q. He; Y. Xiang; L. Y. Zhang; B. Liu; J. Chen; Y. Xie","Chongqing University Key Laboratory of Networks and Cloud Computing Security, School of Electronics and Information Engineering, Southwest University, Chongqing 400715, China, and also with the School of Information Technology, Deakin University, Victoria 3125, Australia.; Chongqing University Key Laboratory of Networks and Cloud Computing Security, School of Electronics and Information Engineering, Southwest University, Chongqing 400715, China.; School of Information Technology, Deakin University, Victoria 3125, Australia.; NA; Department of Engineering, La Trobe University, Melbourne, Australia.; Sino-Dutch Biomedical and Information Engineering School, Northeastern University, Shenyang 110169, China.; Chongqing University Key Laboratory of Networks and Cloud Computing Security, School of Electronics and Information Engineering, Southwest University, Chongqing 400715, China.","IEEE Internet of Things Journal","","2018","PP","99","1","1","","","","10.1109/JIOT.2017.2781737","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8171723","Compressive sensing;chaotic encryption;big image data;Internet of Multimedia Things.","Transforms;Multimedia communication;Encryption;Convolution;Sensors","","","","","","","","","","","IEEE","IEEE Early Access Articles"
"Strictly positive secrecy of IoT: A case study involving correlated eavesdroppers","X. Liu","Department of Systems Engineering, University of Arkansas at Little Rock, Little Rock, USA","MILCOM 2017 - 2017 IEEE Military Communications Conference (MILCOM)","","2017","","","91","96","","","","10.1109/MILCOM.2017.8170780","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8170780","Information-theoretic secrecy;internet of things;low probability of intercept;secrecy capacity","Fading channels;Signal to noise ratio;Capacity planning;Standards;Log-normal distribution;Wireless communication;Rocks","fading channels;Internet of Things;log normal distribution;military communication;military computing;probability;radio networks;telecommunication security","correlated eavesdroppers;IoMT system;LPE;LPD;building block;information-theoretic secrecy;shadowing fading;log-normal distribution;uncorrelated eavesdroppers;secrecy capacity;LPI;internet of military things","","","","","","","","","IEEE","IEEE Conferences"
"A Fog Based Middleware for Automated Compliance With OECD Privacy Principles in Internet of Healthcare Things","A. M. Elmisery; S. Rho; D. Botvich","Department of Electronics Engineering, Universidad Tecnica Federico Santa Maria, Valparaiso, Chile; Department of Media Software, Sungkyul University, Anyang, South Korea; Gaspard Monge Computer Science Laboratory, Universit&#x00E9; Paris-Est Marne-la-Vall&#x00E9;e, Paris, France","IEEE Access","","2016","4","","8418","8441","","","","10.1109/ACCESS.2016.2631546","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7805329","Internet of healthcare things;cloud based healthcare services;holistic privacy","Cloud computing;Medical services;Data privacy;Data models;Logic gates;Privacy;Internet of things;Patient monitoring","cloud computing;health care;middleware","distributed data collection protocol;IoHT devices;intensive privacy preserving processes;privacy regulation frameworks;cloud-based healthcare recommender service;concealment process;holistic privacy middleware;personal gateways;sensitive health information;cloud-based healthcare services;accountability act;health insurance portability;personal health information;privacy laws;healthcare data;healthcare provider;central nervous system;cloud infrastructure;living organism;healthcare Web services;hospital setting;personalized health insights;health data;healthcare delivery;Internet of Healthcare Things;healthcare things;OECD privacy principles;automated compliance;fog based middleware","","","","","","","","","IEEE","IEEE Journals & Magazines"
"My smart age with HIV: An innovative mobile and IoMT framework for patient's empowerment","M. Orsini; M. Pacchioni; A. Malagoli; G. Guaraldi","DataRiver Srl Modena, Italy; DataRiver Srl Modena, Italy; Modena HIV Metabolic Clinic, University of Modena and Reggio, Emilia, Modena, Italy; Modena HIV Metabolic Clinic, University of Modena and Reggio, Emilia, Modena, Italy","2017 IEEE 3rd International Forum on Research and Technologies for Society and Industry (RTSI)","","2017","","","1","6","","","","10.1109/RTSI.2017.8065914","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8065914","","Indexes;Human immunodeficiency virus;Biomedical monitoring;Mobile communication;Aging;Monitoring","diseases;health care;medical computing;patient monitoring;smart phones","MySAwH IoMT framework features;wearable technologies;continuous patient monitoring;life quality improvement;health conditions;smart age;innovative mobile framework;HIV project;innovative mobile IoMT framework;health promotion;health deficit;traditional healthcare infrastructure;patient monitoring;smartphone","","","","","","","","","IEEE","IEEE Conferences"
"Adaptive duty cycling based multi-hop PSMP for internet of multimedia things","B. Afzal; S. A. Alvi; G. A. Shah","Al-Khawarizmi Institute of Computer Science, UET, Lahore 54000, Pakistan; Al-Khawarizmi Institute of Computer Science, UET, Lahore 54000, Pakistan; Al-Khawarizmi Institute of Computer Science, UET, Lahore 54000, Pakistan","2016 13th IEEE Annual Consumer Communications & Networking Conference (CCNC)","","2016","","","895","900","","","","10.1109/CCNC.2016.7444907","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7444907","Internet of Things;Multimedia sensors;PSMP;Energy efficiency;Multi-hop communication","Quality of service;Wireless sensor networks;Wireless communication;Sensors;Logic gates","Internet of Things;multimedia communication;quality of service;telecommunication power management;telecommunication scheduling;telecommunication traffic;time division multiple access;wireless channels;wireless LAN;wireless mesh networks","adaptive duty cycling;power save multiple poll protocol;multihop PSMP;mPSMP protocol;Internet of Multimedia Things;IoMT;Internet of Things;IoT;IEEE 802.11 based WLAN;wireless multimedia sensors based WLAN;IEEE 802.11 based power saving mechanisms;IEEE 802.11n standard;multihop communication;PSMP scheduling mechanism;quality of service;QoS;multimedia communication;traffic scheduling model;channel resources;time division multiple access;network simulator-2;NS-2","","","","","","","","","IEEE","IEEE Conferences"
"A Benchmark Database and Baseline Evaluation for Fall Detection Based on Wearable Sensors for the Internet of Medical Things Platform","Z. Liu; Y. Cao; L. Cui; J. Song; G. Zhao","School of Information Science and Engineering, Shandong University, Qingdao, China; School of Information Science and Engineering, Shandong University, Qingdao, China; School of Software, Shandong University, Jinan, China; School of Information Science and Engineering, Shandong University, Qingdao, China; School of Electrical and Information Engineering, Beijing University of Civil Engineering and Architecture, Beijing, China","IEEE Access","","2018","6","","51286","51296","","","","10.1109/ACCESS.2018.2869833","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8464074","Fall detection;wearable sensors;baseline evaluation;medical IOT platform","Databases;Legged locomotion;Wearable sensors;Acceleration;Detection algorithms;Magnetic sensors","","","","","","","","","","","IEEE","IEEE Journals & Magazines"
"Multimodal Feature-Level Fusion for Biometrics Identification System on IoMT Platform","Y. Xin; L. Kong; Z. Liu; C. Wang; H. Zhu; M. Gao; C. Zhao; X. Xu","Centre of Information Security, Beijing University of Posts and Telecommunications, Beijing, China; School of Information Science and Engineering, Shandong University, Jinan, China; School of Information Science and Engineering, Shandong University, Jinan, China; China Changfeng Science Technology Industry Group Corporation, Beijing, China; Centre of Information Security, Beijing University of Posts and Telecommunications, Beijing, China; Centre of Information Security, Beijing University of Posts and Telecommunications, Beijing, China; Centre of Information Security, Beijing University of Posts and Telecommunications, Beijing, China; College of Information and Communication Engineering, Dalian Minzu University, Dalian, China","IEEE Access","","2018","6","","21418","21426","","","","10.1109/ACCESS.2018.2815540","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8315011","Multi-model fusion;fisher vector;liveness detection;personal identification;IoMT","Fingerprint recognition;Feature extraction;Veins;Fingers;Face;Face recognition","authorisation;biometrics (access control);discrete cosine transforms;feature extraction;fingerprint identification;image fusion;image matching;Internet of Things","Internet of Medical Things;matching algorithm;DCT;liveness detection;unimodal biometric-based system;biometric modalities;finger vein images;fingerprint;multimodal biometric system;unimodal biometric systems;access control systems;higher-security features;IoMT platform;biometrics identification system;multimodal feature-level fusion","","","","","","","","","IEEE","IEEE Journals & Magazines"
"Meta-Classifiers in Huntington’s Disease Patients Classification, Using iPhone’s Movement Sensors Placed at the Ankles","F. D. Acosta-Escalante; E. Beltrán-Naturi; M. C. Boll; J. A. Hernández-Nolasco; P. Pancardo García","División Académica de Informática y Sistemas, Universidad Juárez Autónoma de Tabasco, Cunduácan, Mexico; División Académica de Informática y Sistemas, Universidad Juárez Autónoma de Tabasco, Cunduácan, Mexico; Laboratorio de Investigación Clínica, Instituto Nacional de Neurología y Neurocirugía MVS, Mexico City, Mexico; División Académica de Informática y Sistemas, Universidad Juárez Autónoma de Tabasco, Cunduácan, Mexico; División Académica de Informática y Sistemas, Universidad Juárez Autónoma de Tabasco, Cunduácan, Mexico","IEEE Access","","2018","6","","30942","30957","","","","10.1109/ACCESS.2018.2840327","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8364552","Motion measurement;patients monitoring;pattern recognition;data mining and performance analysis and evaluation","Diseases;Sensors;Forestry;Vegetation;Decision trees;Numerical models;Prediction algorithms","diseases;learning (artificial intelligence);medical computing;neurophysiology;pattern classification","random forest;logitboost;smart-phone movement sensors;general assemble classifier algorithms;iPhone movement sensors;Huntington's disease patient classification;meta-classifiers;raw data;normal gait;sensor devices;HD patients;gait assessment;probabilistic modeling approach;gait data;neurodegenerative diseases;machine learning methods","","","","","","","","","IEEE","IEEE Journals & Magazines"
"A Deep Learning Approach for Vital Signs Compression and Energy Efficient Delivery in mhealth Systems","A. B. said; M. F. Al-Sa’D; M. Tlili; A. A. Abdellatif; A. Mohamed; T. Elfouly; K. Harras; M. D. O’Connor","Department of Computer Science and Engineering, Qatar University, Doha, Qatar; Department of Computer Science and Engineering, Qatar University, Doha, Qatar; Department of Computer Science and Engineering, Qatar University, Doha, Qatar; Department of Computer Science and Engineering, Qatar University, Doha, Qatar; Department of Computer Science and Engineering, Qatar University, Doha, Qatar; Department of Computer Science and Engineering, Qatar University, Doha, Qatar; School of Computer Science, Carnegie Mellon University in Qatar, Education City, Doha, Qatar; Mobile Healthcare Service, Ambulance Service, Hamad Medical Corporation, Doha, Qatar","IEEE Access","","2018","6","","33727","33739","","","","10.1109/ACCESS.2018.2844308","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8372913","WBASN;multiple modality data;compression;deep learning;cross-layer optimization","Electroencephalography;Image coding;Machine learning;Adaptive systems;Data compression;Correlation;Energy consumption","data compression;diseases;health care;learning (artificial intelligence);mobile computing;patient monitoring","single modality scheme;adaptive multiple modality compression;energy consumption;mobile health applications;deep learning approach;vital signs compression;energy efficient delivery;mhealth systems;chronic disease patients;continuous health monitoring;health-care providers;scalable energy efficient mobile health systems;collected data;wireless network conditions;adaptive manner;network dynamics;multiple modality data compression schemes;data characteristics;energy efficient data delivery;adaptive single modality compression scheme;network states;data delivery;inter-modality correlations;smart preprocessing","","","","","","","","","IEEE","IEEE Journals & Magazines"
"An implantable low-power ultrasonic platform for the Internet of Medical Things","G. E. Santagati; T. Melodia","Northeastern University, Boston, USA; Northeastern University, Boston, USA","IEEE INFOCOM 2017 - IEEE Conference on Computer Communications","","2017","","","1","9","","","","10.1109/INFOCOM.2017.8057133","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8057133","","Acoustics;Radio frequency;Sensors;Implants;Hardware;Wireless communication;Field programmable gate arrays","biomedical communication;biomedical ultrasonics;error statistics;Internet of Things;low-power electronics;prosthetics;ultrasonic transducers","low-power ultrasonic platform;wirelessly networked systems;implantable medical devices;sensors;actuators;revolutionary therapies;networked implantable devices;dielectric nature;human body;radio-frequency electromagnetic waves;software architecture;ultrasonic connectivity;wearable devices;ultrasonic waves;mm-sized components;ultrasonic transducers the gap;attenuation;IoMT platform;lower transmission power;longer device lifetime;ultrasonic links;intrabody communications;RF links;transmission power;Internet of Medical Things platform;frequency 2.4 GHz;noise figure 70.0 dB;size 10.0 cm;size 12.0 cm;size 20.0 cm","","","","","","","","","IEEE","IEEE Conferences"
"Mining of Nutritional Ingredients in Food for Disease Analysis","Z. Lei; S. Yang; H. Liu; S. Aslam; J. Liu; H. Tekle; E. Bugingo; D. Zhang","School of Information Science and Engineering, Xiamen University, Xiamen, China; Software School of Xiamen University, Xiamen University, Xiamen, China; School of Computer Science and Informatics, Cardiff University, Cardiff, U.K.; School of Information Science and Engineering, Xiamen University, Xiamen, China; School of Engineering, Hong Kong University of Science and Technology, Hong Kong; School of Information Science and Engineering, Xiamen University, Xiamen, China; School of Information Science and Engineering, Xiamen University, Xiamen, China; School of Information Science and Engineering, Xiamen University, Xiamen, China","IEEE Access","","2018","6","","52766","52778","","","","10.1109/ACCESS.2018.2866389","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8443375","Attribute reduction;data mining;disease analysis;food;information entropy;nutritional ingredients;rough sets","Diseases;Data mining;Rough sets;Entropy;Information entropy;Hypertension;Indexes","","","","","","","","","","","IEEE","IEEE Journals & Magazines"
"Towards a Generalized Approach for Deep Neural Network Based Event Processing for the Internet of Multimedia Things","A. Aslam; E. Curry","Insight Centre for Data Analytics, National University of Ireland Galway, Galway, Ireland; Insight Centre for Data Analytics, National University of Ireland Galway, Galway, Ireland","IEEE Access","","2018","6","","25573","25587","","","","10.1109/ACCESS.2018.2823590","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8331844","Internet of Multimedia Things;Smart Cities;Event-Based Systems;Internet of Things;Multimedia Stream Processing;Distributed Systems;Smart Environments","Multimedia communication;Streaming media;Sensors;Smart cities","feature extraction;feedforward neural nets;Internet of Things;learning (artificial intelligence);middleware;object detection;statistical analysis","IoMT-based event processing;Internet of Multimedia Things events;deep convolutional neural network based event matcher;unstructured multimedia events;structured events;multimedia IoT devices;deep neural network based event processing;generalized event processing;neural network based object detection models;image events;multimedia analysis;event processing languages","","","","","","","","","IEEE","IEEE Journals & Magazines"
"Mining effective patterns of Chinese medicinal formulae using top-k weighted association rules for the Internet of Medical Things","X. Zhu; Y. Liu; Q. Li; Y. Zhang; C. Wen","Knowledge and Data Engineering Laboratory of Chinese Medicine, School of Information and Software Engineering, University of Electronic Science and Technology of China, Chengdu 610054, PR China.; Knowledge and Data Engineering Laboratory of Chinese Medicine, School of Information and Software Engineering, University of Electronic Science and Technology of China, Chengdu 610054, PR China.; Knowledge and Data Engineering Laboratory of Chinese Medicine, School of Information and Software Engineering, University of Electronic Science and Technology of China, Chengdu 610054, PR China.; College of Ethnic Medicine, Chengdu University of Traditional Chinese Medicine, Chengdu 611137, PR China.; College of Medical Information Engineering, Chengdu University of Traditional Chinese Medicine, Chengdu 611137, PR China.","IEEE Access","","2018","PP","99","1","1","","","","10.1109/ACCESS.2018.2873677","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8481430","Chinese medicinal formulae;curative effect;Internet of Medical Things;top-K weighted frequent patterns","Itemsets;Data mining;Diseases;Internet of Things;Drugs","","","","","","","","","","","IEEE","IEEE Early Access Articles"
"HealthIoT Ontology for Data Semantic Representation and Interpretation Obtained from Medical Connected Objects","A. Rhayem; M. B. A. Mhiri; F. Gargouri","NA; NA; NA","2017 IEEE/ACS 14th International Conference on Computer Systems and Applications (AICCSA)","","2017","","","1470","1477","","","","10.1109/AICCSA.2017.171","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8308463","Internet of Things;Internet of Medical Things;Ontology;Semantic Interoperability;Semantic reasoning","Semantics;Ontologies;Medical services;Cognition;Interoperability;Temperature sensors","health care;Internet of Things;knowledge representation languages;medical information systems;ontologies (artificial intelligence);open systems;semantic Web;telemedicine","medical connected objects;semantic interoperability;HealthIoT ontology;data semantic representation;data semantic interpretation;health data exchange;health data sharing;SWRL rules;Semantic Web Rule Language","","","","","","","","","IEEE","IEEE Conferences"
"Privacy-Aware Efficient Fine-Grained Data Access Control in Internet of Medical Things Based Fog Computing","X. Wang; L. Wang; Y. Li; K. Gai","School of Computer Science and Engineering, Xi’an University of Technology, Xi’an, China; School of Computer Science and Engineering, Xi’an University of Technology, Xi’an, China; School of Automation and Information Engineering, Xi’an University of Technology, Xi’an, China; School of Computer Science and Technology, Beijing Institute of Technology, Beijing, China","IEEE Access","","2018","6","","47657","47665","","","","10.1109/ACCESS.2018.2856896","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8412491","Internet of Medical Things;fog computing;privacy-aware;fine-grained data access control;privacy time optimization","Access control;Edge computing;Cloud computing;Servers;Privacy","","","","","","","","","","","IEEE","IEEE Journals & Magazines"
"Integrated IoT medical platform for remote healthcare and assisted living","A. Rashed; A. Ibrahim; A. Adel; B. Mourad; A. Hatem; M. Magdy; N. Elgaml; A. Khattab","Electronics and Electrical Communications Engineering Department, Cairo University, Giza, Egypt; Electronics and Electrical Communications Engineering Department, Cairo University, Giza, Egypt; Electronics and Electrical Communications Engineering Department, Cairo University, Giza, Egypt; Electronics and Electrical Communications Engineering Department, Cairo University, Giza, Egypt; Electronics and Electrical Communications Engineering Department, Cairo University, Giza, Egypt; Electronics and Electrical Communications Engineering Department, Cairo University, Giza, Egypt; Electronics and Electrical Communications Engineering Department, Cairo University, Giza, Egypt; Electronics and Electrical Communications Engineering Department, Cairo University, Giza, Egypt","2017 Japan-Africa Conference on Electronics, Communications and Computers (JAC-ECC)","","2017","","","160","163","","","","10.1109/JEC-ECC.2017.8305801","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8305801","Internet of Things;Ambient Assisted Living;wearable systems;platform implementation;cloud computing","Medical services;Temperature sensors;Cloud computing;Prototypes;Biomedical monitoring;Monitoring","assisted living;cloud computing;data analysis;hospitals;Internet of Things;medical information systems;patient monitoring","patient vitals information;mobile application;data analysis;cloud storage;smart hospital;Internet of Medical Things technology;ambient assisted living;multilayer architecture;aging patients;frail patients;healthcare sector;integrated IoT medical platform;AAL goals;IoMT architecture;remote health monitoring;doctors;medical services","","","","","","","","","IEEE","IEEE Conferences"
